Date,ticker,ret_1m,ret_3m,ma_gap,momentum,volatility,relative_strength,ret_6m,ret_12m,drawdown,shock_count,defensive_rs
2014-06-24,153130,0.002276,0.00651,0.00316,0.007298,0.001289,0.016907,0.013107,0.025461,0.0,0,0.0
2014-06-25,153130,0.002276,0.006659,0.003152,0.007364,0.001271,0.020928,0.013158,0.025512,0.0,0,0.0
2014-06-26,153130,0.002424,0.006758,0.003244,0.00748,0.001306,0.01291,0.013259,0.025664,0.0,0,0.0
2014-06-27,153130,0.002325,0.006708,0.003138,0.007381,0.001306,0.005214,0.013111,0.025562,0.0,0,0.0
2014-06-30,153130,0.002424,0.006707,0.003132,0.007415,0.00121,0.011759,0.013112,0.025512,0.0,0,0.0
2014-07-01,153130,0.002374,0.006656,0.003222,0.007414,0.001178,0.013243,0.013213,0.025866,0.0,0,0.0
2014-07-02,153130,0.002572,0.006854,0.00331,0.007597,0.001177,-0.001851,0.013364,0.02622,0.0,0,0.0
2014-07-03,153130,0.002571,0.006903,0.003399,0.00763,0.001117,0.001612,0.013416,0.026423,0.0,0,0.0
2014-07-04,153130,0.002472,0.007052,0.003437,0.007588,0.00112,0.003813,0.013242,0.026524,0.0,0,0.0
2014-07-07,153130,0.002373,0.006902,0.003328,0.007455,0.00112,0.003914,0.01309,0.026423,0.0,0,0.0
2014-07-08,153130,0.002422,0.006752,0.003269,0.007404,0.001145,0.003771,0.013038,0.026169,0.0,0,0.0
2014-07-09,153130,0.002471,0.006851,0.003309,0.007487,0.001145,0.018874,0.013138,0.026068,0.0,0,0.0
2014-07-10,153130,0.00252,0.0069,0.003397,0.007518,0.001145,0.016264,0.013135,0.026169,0.0,0,0.0
2014-07-11,153130,0.00252,0.007048,0.003482,0.007567,0.001176,0.020528,0.013132,0.026169,0.0,0,0.0
2014-07-14,153130,0.00247,0.007047,0.003468,0.007533,0.00115,0.004797,0.01308,0.026169,0.0,0,0.0
2014-07-15,153130,0.002421,0.006897,0.003357,0.007432,0.001221,-0.00028,0.012979,0.025916,0.0,0,0.0
2014-07-16,153130,0.002371,0.006946,0.003343,0.007448,0.001221,-0.000133,0.013028,0.025967,0.0,0,0.0
2014-07-17,153130,0.002667,0.007244,0.003623,0.007763,0.001555,-0.00876,0.013377,0.02632,0.0,0,0.0
2014-07-18,153130,0.002617,0.007342,0.003654,0.007829,0.001554,-0.004918,0.013527,0.026472,0.0,0,0.0
2014-07-21,153130,0.002666,0.007441,0.003684,0.007877,0.001529,-0.020074,0.013525,0.026421,0.0,0,0.0
2014-07-22,153130,0.002666,0.007291,0.003614,0.007793,0.001483,-0.020536,0.013423,0.026168,0.0,0,0.0
2014-07-23,153130,0.002814,0.00734,0.003642,0.007892,0.001478,-0.008949,0.013522,0.026371,0.0,0,0.0
2014-07-24,153130,0.002913,0.007538,0.003719,0.008041,0.001478,-0.015125,0.013671,0.026472,0.0,0,0.0
2014-07-25,153130,0.002764,0.007538,0.003646,0.007991,0.001427,-0.010724,0.01367,0.026421,0.0,0,0.0
2014-07-28,153130,0.002912,0.007637,0.003672,0.008106,0.00142,-0.022586,0.01377,0.026572,0.0,0,0.0
2014-07-29,153130,0.002763,0.007387,0.003505,0.007889,0.001553,-0.028006,0.013517,0.026269,-4.9e-05,0,0.0
2014-07-30,153130,0.002714,0.007536,0.003537,0.007939,0.001533,-0.043329,0.013566,0.02632,0.0,0,0.0
2014-07-31,153130,0.002713,0.007634,0.003618,0.008021,0.001533,-0.03114,0.013715,0.026471,0.0,0,0.0
2014-08-01,153130,0.002614,0.007534,0.0036,0.007903,0.001534,-0.027826,0.013562,0.026572,0.0,0,0.0
2014-08-04,153130,0.002466,0.007234,0.003487,0.00772,0.001534,-0.029166,0.013461,0.026623,0.0,0,0.0
2014-08-05,153130,0.002564,0.007184,0.003472,0.007736,0.001512,-0.027693,0.01346,0.026572,0.0,0,0.0
2014-08-06,153130,0.002564,0.007183,0.003406,0.007735,0.001533,-0.024604,0.013459,0.026623,0.0,0,0.0
2014-08-07,153130,0.002613,0.007132,0.003488,0.007751,0.001533,-0.025267,0.013507,0.026723,0.0,0,0.0
2014-08-08,153130,0.002514,0.007181,0.003471,0.0077,0.001507,-0.010406,0.013405,0.026774,0.0,0,0.0
2014-08-11,153130,0.002415,0.00728,0.003455,0.007699,0.001507,-0.024657,0.013403,0.026824,0.0,0,0.0
2014-08-12,153130,0.002464,0.007279,0.003488,0.007748,0.001447,-0.021014,0.013502,0.026673,0.0,0,0.0
