year_month,score_date,ticker,ticker_name,ticker_role,score_return,score_ma_pos,score_momentum,score_vol,score_rs,direction_date,hsi_direction,raw3_signal_date,raw3_signal,raw_signal_date,ret_1m,ret_3m,ma_gap,momentum,volatility,relative_strength,ret_6m,ret_12m,drawdown,shock_count,defensive_rs,event_balance_raw,event_intensity_raw,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label
2014-02,2014-02-28,069500,KODEX 200,위험자산,-2.087958387499685,-1.415453467723765,-2.685090036769618,-0.4534870911947796,,2014-02-28,-0.132839779663757,2014-02-28,watch,2014-02-28,0.029109,-0.023855,0.009025,0.030377,0.130827,0.0,0.085875,-0.031761,-0.028053,0,0.015928,-0.1111111111111111,0.2592592592592592,-0.0129571486714343,0.3218586674935881,mixed_or_neutral,medium_accumulated_intensity
2014-02,2014-02-28,114260,KODEX 국고채3년,방어 채권,-1.759841138682452,-2.521358622944498,-4.377202125229349,-3.516701380656771,3.211974535301447,2014-02-28,-0.1792625746442325,2014-02-28,watch,2014-02-28,0.004269,0.010992,0.005543,0.011797,0.010436,-0.02484,0.020129,0.023776,-0.000554,0,0.001816,-0.1111111111111111,0.2592592592592592,-0.0129571486714343,0.3218586674935881,mixed_or_neutral,medium_accumulated_intensity
2014-02,2014-02-28,153130,KODEX 단기채권PLUS,현금성 방어자산,2.000834578602644,1.328261164341081,1.134421843336184,-3.31690075128452,3.336498391077936,2014-02-28,0.0896623045214664,2014-02-28,watch,2014-02-28,0.001994,0.006431,0.002992,0.007145,0.001201,-0.027115,0.01301,0.025818,0.0,0,0.0,-0.1111111111111111,0.2592592592592592,-0.0129571486714343,0.3218586674935881,mixed_or_neutral,medium_accumulated_intensity
2014-03,2014-03-31,069500,KODEX 200,위험자산,-1.151241335427687,-1.978908181737794,0.5117428234453161,-1.478648652572454,,2014-03-31,-0.0819411069258524,2014-03-31,watch,2014-03-31,0.000193,-0.013849,0.017689,-0.004872,0.123414,0.0,-0.000961,0.019039,0.0,0,0.0064,0.0,0.1481481481481481,0.0061083170210154,0.2657963802805073,mixed_or_neutral,medium_accumulated_intensity
2014-03,2014-03-31,114260,KODEX 국고채3년,방어 채권,-0.8234423828563576,-2.410217836703437,-2.025224755628091,-1.111819754815389,0.1372878984890454,2014-03-31,-0.1246683366302846,2014-03-31,watch,2014-03-31,0.002605,0.009698,0.004437,0.008768,0.014497,0.002413,0.014002,0.020146,-0.000185,0,0.000572,0.0,0.1481481481481481,0.0061083170210154,0.2657963802805073,mixed_or_neutral,medium_accumulated_intensity
2014-03,2014-03-31,153130,KODEX 단기채권PLUS,현금성 방어자산,0.8559503809244398,2.16161368568229,1.489174850422376,-1.858155722236392,0.2365656420004426,2014-03-31,0.0577029767358631,2014-03-31,watch,2014-03-31,0.001991,0.006468,0.002844,0.007065,0.001342,0.001798,0.012737,0.025512,0.0,0,0.0,0.0,0.1481481481481481,0.0061083170210154,0.2657963802805073,mixed_or_neutral,medium_accumulated_intensity
2014-04,2014-04-30,069500,KODEX 200,위험자산,1.816956043772845,1.079733054895726,1.951759785671848,-6.982243508876175,,2014-04-30,-0.042675892490715,2014-04-30,watch,2014-04-30,-0.010039,0.008575,-0.000291,-0.015934,0.077363,0.0,-0.046337,0.029589,-0.022812,0,-0.015209,0.0,0.1481481481481481,0.0291946883216724,0.3276010879185482,mixed_or_neutral,medium_accumulated_intensity
2014-04,2014-04-30,114260,KODEX 국고채3년,방어 채권,-1.612558456852625,-1.765358579134039,-1.683577183574014,-3.743951435489329,-1.671771702668779,2014-04-30,-0.2095443471543758,2014-04-30,watch,2014-04-30,0.002782,0.00819,0.003157,0.007794,0.010711,0.01282,0.012409,0.020721,-0.000555,0,0.000926,0.0,0.1481481481481481,0.0291946883216724,0.3276010879185482,mixed_or_neutral,medium_accumulated_intensity
2014-04,2014-04-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-2.118636699549338,-1.573942483088467,1.213042695039938,-2.188070270954694,-1.469718843771893,2014-04-30,-0.1227465120464891,2014-04-30,watch,2014-04-30,0.002284,0.006182,0.003013,0.007028,0.001258,0.012323,0.012617,0.025969,0.0,0,0.0,0.0,0.1481481481481481,0.0291946883216724,0.3276010879185482,mixed_or_neutral,medium_accumulated_intensity
2014-05,2014-05-31,069500,KODEX 200,위험자산,-1.847939207432745,-1.196112655133914,-0.2041068836090297,-2.892070942819938,,2014-05-31,-0.1228045937799125,2014-05-31,watch,2014-05-31,0.014239,0.010917,0.010852,0.004845,0.10519,0.0,-0.01062,0.010784,-0.01197,0,0.016279,-0.037037037037037,0.1851851851851851,-0.0162126674031435,0.2988579762389286,mixed_or_neutral,medium_accumulated_intensity
2014-05,2014-05-31,114260,KODEX 국고채3년,방어 채권,-2.869049732301562,-4.084215554825074,-4.943831399243801,8.315023873678607,1.095103205221587,2014-05-31,-0.0497393921494049,2014-05-31,watch,2014-05-31,0.004251,0.008734,0.005356,0.011061,0.030495,-0.009987,0.020198,0.023655,-9.2e-05,0,0.002306,-0.037037037037037,0.1851851851851851,-0.0162126674031435,0.2988579762389286,mixed_or_neutral,medium_accumulated_intensity
2014-05,2014-05-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-2.057770054402468,1.248273428972354,0.2655654759916511,-1.195212593775523,1.30022541535795,2014-05-31,-0.0087783665571207,2014-05-31,watch,2014-05-31,0.00233,0.006171,0.00295,0.007063,0.001307,-0.011909,0.01269,0.025258,0.0,0,0.0,-0.037037037037037,0.1851851851851851,-0.0162126674031435,0.2988579762389286,mixed_or_neutral,medium_accumulated_intensity
2014-06,2014-06-30,069500,KODEX 200,위험자산,1.363801404572393,-0.602126777825726,-0.1336822082276415,-1.980213159330373,,2014-06-30,-0.0270444148162269,2014-06-30,watch,2014-06-30,-0.009335,0.019955,0.00325,0.005693,0.109947,0.0,0.006458,0.069201,-0.01197,0,-0.010566,-0.4444444444444444,0.5185185185185185,-0.1979854287393969,0.40054379776602,relief_accumulation,high_accumulated_intensity
2014-06,2014-06-30,114260,KODEX 국고채3년,방어 채권,-4.378007742518074,-6.280331906743292,-6.760340604486993,-2.817505999119179,-2.031011853810077,2014-06-30,-0.4453439621335524,2014-06-30,buy,2014-06-30,0.006383,0.013847,0.00812,0.014352,0.0112,0.015718,0.022825,0.033775,-0.000369,0,0.004114,-0.4444444444444444,0.5185185185185185,-0.1979854287393969,0.40054379776602,relief_accumulation,high_accumulated_intensity
2014-06,2014-06-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-2.898926003330358,-2.953525224703997,-7.081154357452306,-2.645326165996624,-1.505098836451378,2014-06-30,-0.3416806117586932,2014-06-30,buy,2014-06-30,0.002424,0.006707,0.003132,0.007415,0.00121,0.011759,0.013112,0.025512,0.0,0,0.0,-0.4444444444444444,0.5185185185185185,-0.1979854287393969,0.40054379776602,relief_accumulation,high_accumulated_intensity
2014-07,2014-07-31,069500,KODEX 200,위험자산,-3.995039846365795,-5.839602698803463,-6.269273687337496,-4.642178269173667,,2014-07-31,-0.4149218900336084,2014-07-31,buy,2014-07-31,0.033853,0.053211,0.037273,0.056307,0.088407,0.0,0.081857,0.123084,-0.004794,0,0.032526,-0.5185185185185186,0.7407407407407407,-0.3585243974132863,0.4834803057025279,relief_accumulation,high_accumulated_intensity
2014-07,2014-07-31,114260,KODEX 국고채3년,방어 채권,0.17689076520915,-5.06768320289707,-6.369957404507256,-1.854430623619705,3.634116813617946,2014-07-31,-0.1896212730439387,2014-07-31,watch,2014-07-31,0.004235,0.017095,0.007976,0.015934,0.012054,-0.029618,0.026471,0.04026,-0.001282,0,0.000704,-0.5185185185185186,0.7407407407407407,-0.3585243974132863,0.4834803057025279,relief_accumulation,high_accumulated_intensity
2014-07,2014-07-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-7.043629747420125,-10.0,-10.0,5.188938351200786,3.60950459252993,2014-07-31,-0.3649037360737882,2014-07-31,buy,2014-07-31,0.002713,0.007634,0.003618,0.008021,0.001533,-0.03114,0.013715,0.026471,0.0,0,0.0,-0.5185185185185186,0.7407407407407407,-0.3585243974132863,0.4834803057025279,relief_accumulation,high_accumulated_intensity
2014-08,2014-08-31,069500,KODEX 200,위험자산,3.978132327334589,-0.0834163485044996,1.418353434109156,-2.676174332457224,,2014-08-31,0.0527379016096404,2014-08-31,watch,2014-08-31,-0.023599,0.010255,0.010804,0.006057,0.098937,0.0,0.031515,0.094889,-0.023599,0,-0.020814,-0.3703703703703703,0.5925925925925926,-0.3316630973377005,0.4870338876291257,relief_accumulation,high_accumulated_intensity
2014-08,2014-08-31,114260,KODEX 국고채3년,방어 채권,0.7245190546748843,-3.28169748736589,-4.549895689121189,-4.530953945829712,-4.65531511908561,2014-08-31,-0.3258668637345503,2014-08-31,buy,2014-08-31,0.002658,0.015574,0.005687,0.014541,0.007759,0.026257,0.025391,0.044089,0.0,0,0.000923,-0.3703703703703703,0.5925925925925926,-0.3316630973377005,0.4870338876291257,relief_accumulation,high_accumulated_intensity
2014-08,2014-08-31,153130,KODEX 단기채권PLUS,현금성 방어자산,2.653931308856806,-3.946092700582379,-6.307519141117977,10.0,-4.715009589012429,2014-08-31,-0.0462938024371196,2014-08-31,watch,2014-08-31,0.002116,0.007221,0.003236,0.007658,0.002033,0.025715,0.013638,0.026722,0.0,0,0.0,-0.3703703703703703,0.5925925925925926,-0.3316630973377005,0.4870338876291257,relief_accumulation,high_accumulated_intensity
2014-09,2014-09-30,069500,KODEX 200,위험자산,6.33516352484672,5.652963043576942,4.168321239193891,-6.502252808453301,,2014-09-30,0.193083899983285,2014-09-30,watch,2014-09-30,-0.034489,-0.010098,-0.023724,-0.008377,0.074917,0.0,0.019456,-0.015851,-0.055494,0,-0.037951,-0.3703703703703704,0.8888888888888888,-0.3743716931216931,0.5686198244729992,relief_accumulation,high_accumulated_intensity
2014-09,2014-09-30,114260,KODEX 국고채3년,방어 채권,-7.099430189368185,-7.813493277618575,-7.799166401369106,-1.225816383833813,-7.0135065428901,2014-09-30,-0.6190282559015955,2014-09-30,buy,2014-09-30,0.008909,0.017097,0.008976,0.019221,0.012002,0.043398,0.031657,0.048144,0.0,0,0.006355,-0.3703703703703704,0.8888888888888888,-0.3743716931216931,0.5686198244729992,relief_accumulation,high_accumulated_intensity
2014-09,2014-09-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-5.974466639292563,-5.270040819413113,-9.955221010305772,10.0,-6.230946795637187,2014-09-30,-0.3486135052929727,2014-09-30,buy,2014-09-30,0.002751,0.007601,0.00341,0.008237,0.005337,0.03724,0.014359,0.027021,0.0,0,0.0,-0.3703703703703704,0.8888888888888888,-0.3743716931216931,0.5686198244729992,relief_accumulation,high_accumulated_intensity
2014-10,2014-10-31,069500,KODEX 200,위험자산,1.058412581603242,2.741325977789443,7.04427437406541,3.824691378391493,,2014-10-31,0.2933740862369918,2014-10-31,watch,2014-10-31,-0.025181,-0.059017,-0.027313,-0.041489,0.131202,0.0,-0.040268,-0.069324,-0.070711,0,-0.013635,-0.1851851851851851,0.7037037037037037,-0.2416215251532712,0.6696974468799866,relief_accumulation,high_accumulated_intensity
2014-10,2014-10-31,114260,KODEX 국고채3년,방어 채권,-2.321039770513659,-8.535436830522746,-7.695473893394579,0.5141271557732704,-3.5427857592115,2014-10-31,-0.4316121819573843,2014-10-31,buy,2014-10-31,0.007653,0.018027,0.011228,0.021071,0.014216,0.032834,0.037533,0.052059,0.0,0,0.003588,-0.1851851851851851,0.7037037037037037,-0.2416215251532712,0.6696974468799866,relief_accumulation,high_accumulated_intensity
2014-10,2014-10-31,153130,KODEX 단기채권PLUS,현금성 방어자산,2.37193139430686,-2.300266071247608,-5.562882706832207,-1.636736718091552,-3.10825810526121,2014-10-31,-0.2047242441425144,2014-10-31,watch,2014-10-31,0.002302,0.006988,0.003251,0.00799,0.001208,0.027483,0.014678,0.027068,0.0,0,0.0,-0.1851851851851851,0.7037037037037037,-0.2416215251532712,0.6696974468799866,relief_accumulation,high_accumulated_intensity
2014-11,2014-11-30,069500,KODEX 200,위험자산,-2.531981727591238,-0.7632148365702331,3.383191047945559,-4.783374523007835,,2014-11-30,-0.0939076007844749,2014-11-30,watch,2014-11-30,0.02038,-0.046748,0.005201,-0.020629,0.084273,0.0,-0.035519,-0.045245,-0.043322,0,0.010954,-0.074074074074074,0.5925925925925926,-0.1568426135886453,0.6189079952968842,relief_accumulation,high_accumulated_intensity
2014-11,2014-11-30,114260,KODEX 국고채3년,방어 채권,1.295394976183115,-4.169830913391973,-6.461108915774371,-1.012748871754115,3.272646124161567,2014-11-30,-0.1415129520115155,2014-11-30,watch,2014-11-30,0.006259,0.020315,0.008241,0.020802,0.012254,-0.014121,0.035833,0.057251,0.0,0,0.001413,-0.074074074074074,0.5925925925925926,-0.1568426135886453,0.6189079952968842,relief_accumulation,high_accumulated_intensity
2014-11,2014-11-30,153130,KODEX 단기채권PLUS,현금성 방어자산,6.15591724966298,3.833104925449674,-0.9148883906145362,-1.243599800843338,3.77159872537511,2014-11-30,0.2320426541805978,2014-11-30,watch,2014-11-30,0.001661,0.006779,0.002702,0.007497,0.00131,-0.018718,0.014051,0.027015,0.0,0,0.0,-0.074074074074074,0.5925925925925926,-0.1568426135886453,0.6189079952968842,relief_accumulation,high_accumulated_intensity
2014-12,2014-12-31,069500,KODEX 200,위험자산,1.970027037626278,2.247927598096214,5.285767764166329,1.195424113350124,,2014-12-31,0.2139829302647789,2014-12-31,watch,2014-12-31,-0.024323,-0.04101,-0.004596,-0.038113,0.11182,0.0,-0.049006,-0.043238,-0.028357,0,-0.017162,0.2592592592592592,0.4814814814814814,0.0240992693373645,0.5385361552028218,mixed_or_neutral,high_accumulated_intensity
2014-12,2014-12-31,114260,KODEX 국고채3년,방어 채권,4.78185665989149,-0.0429416232109155,-1.359511430821386,0.2081317339648013,-2.543811303494446,2014-12-31,0.0208744807265908,2014-12-31,watch,2014-12-31,0.0011,0.013062,0.004837,0.015075,0.014072,0.025422,0.031064,0.054219,0.0,0,-1.7e-05,0.2592592592592592,0.4814814814814814,0.0240992693373645,0.5385361552028218,mixed_or_neutral,high_accumulated_intensity
2014-12,2014-12-31,153130,KODEX 단기채권PLUS,현금성 방어자산,9.131285160784644,8.548736461553698,6.943615438815124,-1.522044719109963,-3.012604801803404,2014-12-31,0.4017797508048019,2014-12-31,caution,2014-12-31,0.001305,0.005376,0.002145,0.006533,0.001217,0.025628,0.012919,0.026349,0.0,0,0.0,0.2592592592592592,0.4814814814814814,0.0240992693373645,0.5385361552028218,mixed_or_neutral,high_accumulated_intensity
2015-01,2015-01-31,069500,KODEX 200,위험자산,-4.162284326062073,-3.393573066068762,-1.551039483104572,3.487806269822726,,2015-01-31,-0.1123818121082536,2015-01-31,watch,2015-01-31,0.027766,0.023204,0.016966,0.005121,0.122201,0.0,-0.035608,-0.012118,-0.005101,0,0.023581,-0.037037037037037,0.5555555555555556,0.0258083480305702,0.4779247501469723,mixed_or_neutral,high_accumulated_intensity
2015-01,2015-01-31,114260,KODEX 국고채3년,방어 채권,-4.170694528263291,-2.618523693823081,-2.458691439829289,5.229766076214353,3.981507261698422,2015-01-31,-0.0007327264800577,2015-01-31,watch,2015-01-31,0.006721,0.014136,0.007501,0.016701,0.021383,-0.021045,0.029245,0.058346,0.0,0,0.005188,-0.037037037037037,0.5555555555555556,0.0258083480305702,0.4779247501469723,mixed_or_neutral,high_accumulated_intensity
2015-01,2015-01-31,153130,KODEX 단기채권PLUS,현금성 방어자산,1.761166147938094,5.933278133058728,6.206742837725567,-0.6268573497697449,4.426554406318798,2015-01-31,0.3540176835054289,2015-01-31,caution,2015-01-31,0.002199,0.005174,0.002564,0.006574,0.001497,-0.025567,0.012348,0.026188,0.0,0,0.0,-0.037037037037037,0.5555555555555556,0.0258083480305702,0.4779247501469723,mixed_or_neutral,high_accumulated_intensity
2015-02,2015-02-28,069500,KODEX 200,위험자산,0.4119503470043598,-2.747589990104384,0.8821940594860044,-8.72765984807104,,2015-02-28,-0.2036221086337012,2015-02-28,watch,2015-02-28,0.005141,0.008532,0.015426,-0.010052,0.064337,0.0,-0.04383,0.003387,-0.003724,0,-0.003314,0.2592592592592592,0.4814814814814814,0.0988389182833627,0.4837301587301587,risk_accumulation,high_accumulated_intensity
2015-02,2015-02-28,114260,KODEX 국고채3년,방어 채권,4.340465310405553,3.665646732985686,1.290985569387821,-1.635215206248258,1.077156145016328,2015-02-28,0.1747807710309426,2015-02-28,watch,2015-02-28,0.001356,0.009466,0.004307,0.013357,0.011846,-0.003786,0.02925,0.053657,-0.001712,0,-0.000191,0.2592592592592592,0.4814814814814814,0.0988389182833627,0.4837301587301587,risk_accumulation,high_accumulated_intensity
2015-02,2015-02-28,153130,KODEX 단기채권PLUS,현금성 방어자산,4.796282177448094,6.520238193541265,7.580502088716309,-1.254969321949444,0.7277248747507472,2015-02-28,0.3673955602501394,2015-02-28,caution,2015-02-28,0.001546,0.005152,0.00248,0.006222,0.001346,-0.003595,0.011968,0.025727,0.0,0,0.0,0.2592592592592592,0.4814814814814814,0.0988389182833627,0.4837301587301587,risk_accumulation,high_accumulated_intensity
2015-03,2015-03-31,069500,KODEX 200,위험자산,-1.297731852482877,-4.004605961427688,-3.34534981677843,0.5078112721781649,,2015-03-31,-0.1627975271702166,2015-03-31,watch,2015-03-31,0.013883,0.03783,0.022376,0.01814,0.101554,0.0,0.002707,0.03159,-0.009551,0,0.00769,-0.3703703703703703,0.4444444444444444,-0.0646678424456202,0.4421516754850088,relief_accumulation,high_accumulated_intensity
2015-03,2015-03-31,114260,KODEX 국고채3년,방어 채권,-6.679363912676638,-5.465904771617701,-4.889984831315183,-2.335770297222385,1.078291205985764,2015-03-31,-0.3658546521369229,2015-03-31,buy,2015-03-31,0.009391,0.018852,0.009681,0.01954,0.010736,-0.004493,0.030379,0.060464,0.0,0,0.006768,-0.3703703703703703,0.4444444444444444,-0.0646678424456202,0.4421516754850088,relief_accumulation,high_accumulated_intensity
2015-03,2015-03-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-3.686244376254916,1.858173393722659,2.25634840151929,-1.512236221667997,1.776165881489378,2015-03-31,0.0138441415761682,2015-03-31,watch,2015-03-31,0.00244,0.00643,0.002986,0.006941,0.001294,-0.011443,0.011954,0.026339,0.0,0,0.0,-0.3703703703703703,0.4444444444444444,-0.0646678424456202,0.4421516754850088,relief_accumulation,high_accumulated_intensity
2015-04,2015-04-30,069500,KODEX 200,위험자산,-6.563829957486325,-5.79770017499297,-8.637371148795706,-1.845704108951051,,2015-04-30,-0.4568921078045211,2015-04-30,buy,2015-04-30,0.048313,0.058185,0.038135,0.071412,0.090287,0.0,0.107737,0.033569,-0.019351,0,0.046203,0.2592592592592592,0.7777777777777777,-0.0551293356848912,0.5055996472663139,relief_accumulation,high_accumulated_intensity
2015-04,2015-04-30,114260,KODEX 국고채3년,방어 채권,10.0,9.707346309629935,8.503142163190816,-0.0952779804167093,7.44551617581651,2015-04-30,0.7112145333644109,2015-04-30,caution,2015-04-30,-0.00305,0.008039,0.001801,0.008662,0.013885,-0.051363,0.020997,0.056157,-0.004478,0,-0.004053,0.2592592592592592,0.7777777777777777,-0.0551293356848912,0.5055996472663139,relief_accumulation,high_accumulated_intensity
2015-04,2015-04-30,153130,KODEX 단기채권PLUS,현금성 방어자산,8.60773658516085,7.262520966907634,8.165602361545,-2.071934655208642,6.647499528492887,2015-04-30,0.5722284957379545,2015-04-30,caution,2015-04-30,0.001242,0.005587,0.002328,0.005904,0.001111,-0.047071,0.010885,0.025473,0.0,0,0.0,0.2592592592592592,0.7777777777777777,-0.0551293356848912,0.5055996472663139,relief_accumulation,high_accumulated_intensity
2015-05,2015-05-31,069500,KODEX 200,위험자산,4.702460010499188,-0.5198730477701917,-1.772474413651386,7.276933123223792,,2015-05-31,0.193740913446028,2015-05-31,watch,2015-05-31,-0.032457,0.033753,0.000903,0.019067,0.129845,0.0,0.055906,0.006279,-0.041429,0,-0.030511,0.3703703703703703,0.5925925925925926,0.1754409171075838,0.5889035861258083,risk_accumulation,high_accumulated_intensity
2015-05,2015-05-31,114260,KODEX 국고채3년,방어 채권,-0.7346082066365006,1.607010538420703,3.950313208254811,6.167461545927968,-4.625368728127912,2015-05-31,0.1272961671567814,2015-05-31,watch,2015-05-31,0.002155,0.011663,0.003935,0.011871,0.022474,0.034612,0.021794,0.056519,-0.000358,0,0.003423,0.3703703703703703,0.5925925925925926,0.1754409171075838,0.5889035861258083,risk_accumulation,high_accumulated_intensity
