date,069500_ma20_gap_raw,069500_ma60_gap_raw,069500_vol20_raw,069500_drawdown_60_raw,069500_risk_vs_cash_ret20_raw,114260_ma20_gap_raw,114260_ma60_gap_raw,114260_vol20_raw,114260_drawdown_60_raw,114260_risk_vs_cash_ret20_raw,153130_ma20_gap_raw,153130_ma60_gap_raw,153130_vol20_raw,153130_drawdown_60_raw,153130_risk_vs_cash_ret20_raw,069500_ma20_gap_direction,069500_ma60_gap_direction,069500_vol20_direction,069500_drawdown_60_direction,069500_risk_vs_cash_ret20_direction,114260_ma20_gap_direction,114260_ma60_gap_direction,114260_vol20_direction,114260_drawdown_60_direction,114260_risk_vs_cash_ret20_direction,153130_ma20_gap_direction,153130_ma60_gap_direction,153130_vol20_direction,153130_drawdown_60_direction,153130_risk_vs_cash_ret20_direction,069500_ma20_gap_score,069500_ma60_gap_score,069500_vol20_score,069500_drawdown_60_score,069500_risk_vs_cash_ret20_score,114260_ma20_gap_score,114260_ma60_gap_score,114260_vol20_score,114260_drawdown_60_score,114260_risk_vs_cash_ret20_score,153130_ma20_gap_score,153130_ma60_gap_score,153130_vol20_score,153130_drawdown_60_score,153130_risk_vs_cash_ret20_score
2024-03-05,0.009377122725100273,0.03835479968522115,0.1897425547128934,-0.007978054575576321,0.045695960733104446,0.0017173503014857872,0.0034900940225974786,0.01838288085412336,-0.00016846361185984815,-0.001580844259805314,0.0011700490430583965,0.004085294173982179,0.002327215239460983,0.0,0.0,-0.009377122725100273,-0.03835479968522115,0.1897425547128934,0.007978054575576321,-0.045695960733104446,-0.0017173503014857872,-0.0034900940225974786,0.01838288085412336,0.00016846361185984815,0.001580844259805314,-0.0011700490430583965,-0.004085294173982179,0.002327215239460983,-0.0,-0.0,-0.18655503089283837,-0.7609462557942749,0.6307968063363839,-0.9411948166298326,-0.8868975726937705,-0.09133659507095074,0.21857811979852124,-1.151013988001454,-1.033678400461478,0.2397038050397033,0.5004650527232231,0.6422211632894299,-0.3707188780738458,-0.14334287075776891,
2024-03-06,0.005161400751141798,0.033478625025453956,0.15431998717909148,-0.011554427753250773,0.009057281654291316,0.002447257383966228,0.004037336203326358,0.018335800220841535,0.0,-0.0018957161270516387,0.001229669282165613,0.004118483230469927,0.0022615607780605246,0.0,0.0,-0.005161400751141798,-0.033478625025453956,0.15431998717909148,0.011554427753250773,-0.009057281654291316,-0.002447257383966228,-0.004037336203326358,0.018335800220841535,-0.0,0.0018957161270516387,-0.001229669282165613,-0.004118483230469927,0.0022615607780605246,-0.0,-0.0,-0.0029206036280081536,-0.5940509648217281,-0.2416237583452752,-0.7902947873560616,0.011375854173190234,-0.2757654980388302,0.13181772745700052,-1.1474002255260387,-1.0723787296883927,0.27847866875262295,0.3770418655089573,0.5810294195851571,-0.3811710082543285,-0.14334287075776891,
2024-03-07,0.004645317881471156,0.032871878654553655,0.14682806509444055,-0.010866577011340972,0.02212000347651566,0.002400529888495706,0.003909726995143803,0.016798545857414235,0.0,8.529950184210655e-05,0.0013329158293051702,0.004196966340410224,0.0022832158059841335,0.0,0.0,-0.004645317881471156,-0.032871878654553655,0.14682806509444055,0.010866577011340972,-0.02212000347651566,-0.002400529888495706,-0.003909726995143803,0.016798545857414235,-0.0,-8.529950184210655e-05,-0.0013329158293051702,-0.004196966340410224,0.0022832158059841335,-0.0,-0.0,0.01594238353084722,-0.5746286781948977,-0.4239811066057295,-0.8161228445550542,-0.32476578727048655,-0.26793294613576846,0.14533466066275985,-1.3166044007310371,-1.0716180759841551,-0.012480127410148367,0.1672540925368112,0.4441650448623365,-0.3771012175317451,-0.14334287075776891,
2024-03-08,0.017147776019873717,0.046403945097879706,0.15280121186554968,0.0,0.040682134799051806,0.003606605783224026,0.005057958116952754,0.017010987134810834,0.0,-7.936034497224576e-05,0.001461431403670721,0.0043177156181952725,0.0021132909578460194,0.0,0.0,-0.017147776019873717,-0.046403945097879706,0.15280121186554968,-0.0,-0.040682134799051806,-0.003606605783224026,-0.005057958116952754,0.017010987134810834,-0.0,7.936034497224576e-05,-0.001461431403670721,-0.0043177156181952725,0.0021132909578460194,-0.0,-0.0,-0.5433133477097917,-1.037384230025664,-0.2746143026720404,-1.258212643201702,-0.8098091028518802,-0.5749234764375346,-0.03440513962413823,-1.280891359157832,-1.0716180759841551,0.00524472174794768,-0.09304695079260365,0.23610152057835418,-0.4048468997970688,-0.14334287075776891,
2024-03-11,0.007625096522438257,0.0362096911893921,0.15027446509434658,-0.008360862514265155,0.017828798803926738,0.0035301113861907485,0.004914624068565354,0.016948734251590332,0.0,0.000581671427227981,0.0013764233936859327,0.004209727490831927,0.0019706772099664215,0.0,0.0,-0.007625096522438257,-0.0362096911893921,0.15027446509434658,0.008360862514265155,-0.017828798803926738,-0.0035301113861907485,-0.004914624068565354,0.016948734251590332,-0.0,-0.000581671427227981,-0.0013764233936859327,-0.004209727490831927,0.0019706772099664215,-0.0,-0.0,-0.12407419980752503,-0.692820512277973,-0.3356985388950217,-0.9163163213137223,-0.23753774069277028,-0.5622643696621804,-0.01989301969485896,-1.2774528635546634,-1.0716180759841551,-0.09774064590204634,0.07412514441380269,0.4130110932745471,-0.4280217017137067,-0.14334287075776891,
2024-03-12,0.014853698421272377,0.04372224021909066,0.15262547179304067,0.0,0.025414360081470244,0.003124749619421552,0.004447697331381617,0.016991309646698535,-0.00025216441119613187,0.0004141293592185846,0.0014286468157886922,0.004240127833464058,0.001970377058484274,0.0,0.0,-0.014853698421272377,-0.04372224021909066,0.15262547179304067,-0.0,-0.025414360081470244,-0.003124749619421552,-0.004447697331381617,0.016991309646698535,0.00025216441119613187,-0.0004141293592185846,-0.0014286468157886922,-0.004240127833464058,0.001970377058484274,-0.0,-0.0,-0.4449706285530753,-0.9465077384151235,-0.2743061585780123,-1.2506033154849947,-0.43807455088693825,-0.459624439883021,0.0468771431001242,-1.2628161085995349,-0.9994696679496139,-0.0783984503047431,-0.0333416298168927,0.35658408126414737,-0.4276504913409071,-0.14334287075776891,
2024-03-13,0.018548197382037168,0.04718765625735455,0.14778138611264105,0.0,0.017836805250024623,0.003372681281618828,0.004719649445715568,0.01570299532403758,0.0,0.0026689190580961863,0.0013505737259331685,0.00413372968220016,0.0019818987496731002,0.0,0.0,-0.018548197382037168,-0.04718765625735455,0.14778138611264105,-0.0,-0.017836805250024623,-0.003372681281618828,-0.004719649445715568,0.01570299532403758,-0.0,-0.0026689190580961863,-0.0013505737259331685,-0.00413372968220016,0.0019818987496731002,-0.0,-0.0,-0.6079098644908173,-1.0618077244251294,-0.3901860541864875,-1.2434169839486053,-0.24749473783260006,-0.5194810824919499,0.0020140631372124085,-1.4026622043319683,-1.0578266881005518,-0.41173196549403995,0.12159832904353124,0.5319849305879876,-0.42529106298029284,-0.14334287075776891,
2024-03-14,0.02550935669489318,0.055113040360600385,0.13956309033590794,0.0,0.041028086087549154,0.0019007961427746078,0.003345610890540307,0.014634793033052741,-0.0011764705882353343,0.0031252943264670208,0.0013986851976399706,0.0041623289953161,0.0018858133566832453,0.0,0.0,-0.02550935669489318,-0.055113040360600385,0.13956309033590794,-0.0,-0.041028086087549154,-0.0019007961427746078,-0.003345610890540307,0.014634793033052741,0.0011764705882353343,-0.0031252943264670208,-0.0013986851976399706,-0.0041623289953161,0.0018858133566832453,-0.0,-0.0,-0.918190271189306,-1.3315644690231134,-0.5898155348679278,-1.240672504845549,-0.84993542623356,-0.14552985212163122,0.20942517203147004,-1.5141945194379036,-0.7442861553629833,-0.47880614548279615,0.02357263540186111,0.47874587388299095,-0.4407625592735232,-0.14334287075776891,
2024-03-15,0.004977790945369653,0.033996108474380504,0.15792192097834942,-0.01879128293540666,0.02281683640207599,0.001036601296173112,0.002472845122249767,0.014450687243527266,-0.001848739495798335,0.0010438534389789478,0.0014903267805308484,0.004236880884126881,0.0019079614580940101,0.0,0.0,-0.004977790945369653,-0.033996108474380504,0.15792192097834942,0.01879128293540666,-0.02281683640207599,-0.001036601296173112,-0.002472845122249767,0.014450687243527266,0.001848739495798335,-0.0010438534389789478,-0.0014903267805308484,-0.004236880884126881,0.0019079614580940101,-0.0,-0.0,-0.004077359631335961,-0.6127073767568099,-0.13506730628103455,-0.47935451945605967,-0.3797864861891269,0.07512013944370323,0.34032845762098296,-1.5220619689162065,-0.5637293785210745,-0.17464700237948397,-0.16188475868924793,0.3475183716935909,-0.4366619280611273,-0.14334287075776891,
2024-03-18,0.010256138317536356,0.039342692731160867,0.15574494409123005,-0.012572480623202376,0.019111469141486648,0.00025278058645095136,0.0017806057435083567,0.01438484418349523,-0.002436974789916002,0.0011772818991298006,0.0014004916414811497,0.004138714690577805,0.0019295898153030677,0.0,0.0,-0.010256138317536356,-0.039342692731160867,0.15574494409123005,0.012572480623202376,-0.019111469141486648,-0.00025278058645095136,-0.0017806057435083567,0.01438484418349523,0.002436974789916002,-0.0011772818991298006,-0.0014004916414811497,-0.004138714690577805,0.0019295898153030677,-0.0,-0.0,-0.23967514257892297,-0.7958709523653298,-0.18702016910791364,-0.7313925479274985,-0.28588359589413836,0.274329826986004,0.4428709226263289,-1.5161827061561584,-0.4065332525775775,-0.1948444044508097,0.01824491783801253,0.5099342293474817,-0.43263532019974055,-0.14334287075776891,
2024-03-19,-0.001480507771525419,0.02607899304676642,0.15231950912240255,-0.024334154954804954,-0.008728007018098616,-0.0006908637481886082,0.0008409955812573866,0.014490451908596243,-0.0032773109243697807,-0.0007773668113506549,0.001306301911436769,0.004042337790994832,0.0018405668441595529,0.0,0.0,0.001480507771525419,-0.02607899304676642,0.15231950912240255,0.024334154954804954,0.008728007018098616,0.0006908637481886082,-0.0008409955812573866,0.014490451908596243,0.0032773109243697807,0.0007773668113506549,-0.001306301911436769,-0.004042337790994832,0.0018405668441595529,-0.0,-0.0,0.28248988216401716,-0.3454382078152158,-0.2692425558212089,-0.2558269120793805,0.43298237982842597,0.5166978893377828,0.5842548200988652,-1.4910049053093184,-0.18240173200643828,0.09162031307666241,0.20835172393137438,0.6698495556410183,-0.4469620716130822,-0.14211860230597959,
2024-03-20,0.014904348204854312,0.04297828670889303,0.1584854824026891,-0.007164927545122879,0.020749136398410695,-0.0005602052120144974,0.0010195256744689463,0.014463303294425647,-0.0030252100840335583,-0.00035449329544801067,0.0012119880375516257,0.00394583977304519,0.0018406041933024249,0.0,0.0,-0.014904348204854312,-0.04297828670889303,0.1584854824026891,0.007164927545122879,-0.020749136398410695,0.0005602052120144974,-0.0010195256744689463,0.014463303294425647,0.0030252100840335583,0.00035449329544801067,-0.0012119880375516257,-0.00394583977304519,0.0018406041933024249,-0.0,-0.0,-0.4467381690875305,-0.9219912138547494,-0.11541070685709183,-0.950592162072934,-0.33322384163145924,0.48499464800772096,0.5529751845337493,-1.4808678760656073,-0.2443396539023023,0.03162156527054981,0.39895837573614723,0.8295048193025064,-0.44653293700817165,-0.1415012725517517,
2024-03-21,0.03964649287798405,0.06956577850548729,0.18241918034611215,0.0,0.05055787219523289,0.0012465047333489743,0.002923224236186295,0.015961434205925527,-0.0010084033613445564,0.0012278213095999746,0.0013794208561321852,0.004121784952675123,0.0019117179371196506,0.0,0.0,-0.03964649287798405,-0.06956577850548729,0.18241918034611215,-0.0,-0.05055787219523289,-0.0012465047333489743,-0.002923224236186295,0.015961434205925527,0.0010084033613445564,-0.0012278213095999746,-0.0013794208561321852,-0.004121784952675123,0.0019117179371196506,-0.0,-0.0,-1.5414956503851118,-1.8192230375551766,0.47613454103209535,-1.2335468035349404,-1.1020845838384967,0.030790542536466993,0.2587031998355039,-1.2959912249840808,-0.7667734365602934,-0.19829766279814842,0.06510291274555863,0.5284713869639562,-0.4342702575859161,-0.14027732566697232,
2024-03-22,0.034297861115204054,0.06517125430989479,0.1832112159848229,-0.0029164624679611784,0.04226868724524624,0.0020883858798168564,0.0038325596043156107,0.014932012551570634,0.0,0.00047744325358234363,0.0015099107209106677,0.00424991862106161,0.0016074658574185834,0.0,0.0,-0.034297861115204054,-0.06517125430989479,0.1832112159848229,0.0029164624679611784,-0.04226868724524624,-0.0020883858798168564,-0.0038325596043156107,0.014932012551570634,-0.0,-0.00047744325358234363,-0.0015099107209106677,-0.00424991862106161,0.0016074658574185834,-0.0,-0.0,-1.2922434647626033,-1.65813627653387,0.4976327542846543,-1.1119470903455575,-0.8837935712432774,-0.1785406536330157,0.11834675089077389,-1.4028215161219504,-1.0246363618390177,-0.08707652436879071,-0.1943067376404795,0.3101207343056229,-0.4842478298483866,-0.14027732566697232,
2024-03-25,0.028242041294894715,0.05961576628408993,0.18451434053272117,-0.006893654182936082,0.03478881150658242,0.0012207956219743021,0.0030533578501661385,0.014423294704403773,-0.0006722689075630006,0.0008497530071538417,0.0014500606800325055,0.004197963775793401,0.0014582010174449076,0.0,0.0,-0.028242041294894715,-0.05961576628408993,0.18451434053272117,0.006893654182936082,-0.03478881150658242,-0.0012207956219743021,-0.0030533578501661385,0.014423294704403773,0.0006722689075630006,-0.0008497530071538417,-0.0014500606800325055,-0.004197963775793401,0.0014582010174449076,-0.0,-0.0,-1.0149142755036022,-1.4591302590065829,0.5318892165617318,-0.9471279403783861,-0.688289948891008,0.051929570515117755,0.2399542056563554,-1.4489633536918431,-0.8425920411558394,-0.1366552461157932,-0.06752203463247523,0.3999144731924375,-0.5081057258291182,-0.13788262724968442,
2024-03-26,0.03552124550403968,0.06863586052924853,0.1826400802635588,0.0,0.05371535089533053,0.001670994978596907,0.003550675134309955,0.01340460842763865,-8.403361344533344e-05,-6.792512070830092e-05,0.0013076243668530552,0.004055511882197438,0.0015473190036960653,0.0,0.0,-0.03552124550403968,-0.06863586052924853,0.1826400802635588,-0.0,-0.05371535089533053,-0.001670994978596907,-0.003550675134309955,0.01340460842763865,8.403361344533344e-05,6.792512070830092e-05,-0.0013076243668530552,-0.004055511882197438,0.0015473190036960653,-0.0,-0.0,-1.3281811715259315,-1.7525890060118712,0.48756570569800556,-1.2203497196399216,-1.1745082307735595,-0.05636505676203793,0.16540467985553856,-1.5518159473699609,-0.9948567204252194,0.005031044535516798,0.22629822955744902,0.6418331372145714,-0.4927045673567817,-0.13788262724968442,
2024-03-27,0.03274653896948854,0.06781909634959282,0.17795471794072013,0.0,0.06326566252983046,0.0016538524662601528,0.00363752895405578,0.012978346636597972,0.0,0.0007701047750741097,0.0012982724151076042,0.0040495794916455274,0.001505280612984621,0.0,0.0,-0.03274653896948854,-0.06781909634959282,0.17795471794072013,-0.0,-0.06326566252983046,-0.0016538524662601528,-0.00363752895405578,0.012978346636597972,-0.0,-0.0007701047750741097,-0.0012982724151076042,-0.0040495794916455274,0.001505280612984621,-0.0,-0.0,-1.1955637673800392,-1.7111319000743237,0.37384143722826685,-1.2142135467004787,-1.4130351614416798,-0.04384825591516507,0.15449875290530274,-1.5854266755955901,-1.013947629806702,-0.11368695809368685,0.25129026198697507,0.6530128857238292,-0.499286238879907,-0.13788262724968442,
2024-03-28,0.02953890828835548,0.06608231853842761,0.1751572679244094,-0.0005283263320895459,0.04984736485992003,0.0013969066092196503,0.003477033868052537,0.0130136510434243,-8.402655239059253e-05,0.0005630421677607078,0.0012911488973115226,0.004048193756602814,0.0014991705518597079,0.0,0.0,-0.02953890828835548,-0.06608231853842761,0.1751572679244094,0.0005283263320895459,-0.04984736485992003,-0.0013969066092196503,-0.003477033868052537,0.0130136510434243,8.402655239059253e-05,-0.0005630421677607078,-0.0012911488973115226,-0.004048193756602814,0.0014991705518597079,-0.0,-0.0,-1.0453800343742823,-1.6368545631291551,0.30734589879413227,-1.1840421108105899,-1.056672168623284,0.03285238727026595,0.18257730627343435,-1.5662872123259242,-0.9899804395631425,-0.07617568769178744,0.2730410632162876,0.6580003613048871,-0.4998915787263616,-0.13788262724968442,
2024-03-29,0.029976484575702678,0.06866122550589782,0.17405059254976935,0.0,0.056356596986214536,0.000950722296541251,0.0031831692560659874,0.012732093763956525,-0.0003361062095622591,0.0012176492156095176,0.0011579832373351806,0.00391044441671351,0.0015469808417235067,0.0,0.0,-0.029976484575702678,-0.06866122550589782,0.17405059254976935,-0.0,-0.056356596986214536,-0.000950722296541251,-0.0031831692560659874,0.012732093763956525,0.0003361062095622591,-0.0012176492156095176,-0.0011579832373351806,-0.00391044441671351,0.0015469808417235067,-0.0,-0.0,-1.056641236841063,-1.7083431628504904,0.2827131243258482,-1.1982048099793057,-1.2150177024015625,0.1582059623525379,0.2298876728099526,-1.5829455529516352,-0.9162168681438073,-0.16810744598958774,0.5523969180515959,0.89329727971854,-0.4915787547120518,-0.13788262724968442,
2024-04-01,0.028387329521239346,0.06851968877459558,0.16882074894226942,0.0,0.041856843109273845,0.0020776730062330717,0.004420811821807202,0.013187351815708436,0.0,0.0015366324089911565,0.0012909000047613972,0.004050260089388358,0.0016172640878789695,0.0,0.0,-0.028387329521239346,-0.06851968877459558,0.16882074894226942,-0.0,-0.041856843109273845,-0.0020776730062330717,-0.004420811821807202,0.013187351815708436,-0.0,-0.0015366324089911565,-0.0012909000047613972,-0.004050260089388358,0.0016172640878789695,-0.0,-0.0,-0.9787999781219284,-1.6872416807662438,0.1557688049630096,-1.1896912639130361,-0.8343358044302512,-0.1373206336616893,0.04010523927840733,-1.5167329772312048,-1.0033504179562032,-0.21106986067807504,0.28273632637159746,0.6556491789944555,-0.4795732010678643,-0.13788262724968442,
2024-04-02,0.028417862010803763,0.07006975915817093,0.16444464099530154,0.0,0.053216644425623016,0.00037848521804950686,0.002721640909199463,0.014491774766660482,-0.0015948963317384823,-0.000779268537506983,0.001196567674964344,0.0039591244852432705,0.0016444237393429238,0.0,0.0,-0.028417862010803763,-0.07006975915817093,0.16444464099530154,-0.0,-0.053216644425623016,-0.00037848521804950686,-0.002721640909199463,0.014491774766660482,0.0015948963317384823,0.000779268537506983,-0.001196567674964344,-0.0039591244852432705,0.0016444237393429238,-0.0,-0.0,-0.9724431195630472,-1.7207547498772242,0.04966866355665918,-1.1803680243575996,-1.1183489118686614,0.3250911669680542,0.3055907712889606,-1.3572042988680566,-0.5530213572617535,0.14416273572143473,0.48254246242180715,0.8119692242403227,-0.47477434893074644,-0.13788262724968442,
2024-04-03,0.010739450054913835,0.052663477889405064,0.1750817065929009,-0.01509967701242898,0.04112651410700807,0.0003153844536489814,0.0026441571432986866,0.014284423585028632,-0.0015948963317384823,-0.0014462101961345564,0.001152961840318767,0.003917332655696049,0.0016443405196413068,0.0,0.0,-0.010739450054913835,-0.052663477889405064,0.1750817065929009,0.01509967701242898,-0.04112651410700807,-0.0003153844536489814,-0.0026441571432986866,0.014284423585028632,0.0015948963317384823,0.0014462101961345564,-0.001152961840318767,-0.003917332655696049,0.0016443405196413068,-0.0,-0.0,-0.19081388631007948,-1.1400276815940713,0.316158755726707,-0.5759408686785266,-0.800959677937406,0.35594322842477544,0.3231911313707684,-1.3685650942509062,-0.5511759969269604,0.25301391149002583,0.5818060028622125,0.8882472942064171,-0.474313397467393,-0.13548899122153332,
2024-04-04,0.022285168935283428,0.06609976443851795,0.18008392786719593,-0.001050454399233569,0.05537264091185534,-6.307423837859094e-05,0.0022126224844589704,0.01435415172685127,-0.0019306639805254378,-0.0017747291352030459,0.0011596288187865067,0.003921349731939472,0.001606365133143579,0.0,0.0,-0.022285168935283428,-0.06609976443851795,0.18008392786719593,0.001050454399233569,-0.05537264091185534,6.307423837859094e-05,-0.0022126224844589704,0.01435415172685127,0.0019306639805254378,0.0017747291352030459,-0.0011596288187865067,-0.003921349731939472,0.001606365133143579,-0.0,-0.0,-0.6929966166553041,-1.5658660702794307,0.4412281167144293,-1.126057395191204,-1.158548433363417,0.4776223630705118,0.39786281215285857,-1.3489759086129225,-0.45192163626522525,0.31635755924908243,0.575649888381778,0.8860803562784946,-0.48011275791243246,-0.1348704250363463,
2024-04-05,0.010216268044693111,0.05374642471799107,0.18024373935238705,-0.011291927698364845,0.02954822395550183,0.00044151966865002557,0.00261554323793578,0.013632299007883208,-0.0014270125073448936,-0.002524090454782524,0.0012169081549433525,0.003969982651896631,0.001527566342642754,0.0,0.0,-0.010216268044693111,-0.05374642471799107,0.18024373935238705,0.011291927698364845,-0.02954822395550183,-0.00044151966865002557,-0.00261554323793578,0.013632299007883208,0.0014270125073448936,0.002524090454782524,-0.0012169081549433525,-0.003969982651896631,0.001527566342642754,-0.0,-0.0,-0.1580188289614028,-1.1550315402094793,0.44483887794577204,-0.7155031116562798,-0.490425414710275,0.347324816360208,0.3398408393583982,-1.4172552323002798,-0.6037853078362971,0.44405005267686315,0.4634513583848628,0.80880865826425,-0.49272378092030006,-0.1348704250363463,
2024-04-08,0.01228881939433557,0.05665622152727767,0.17648194596785707,-0.007090325204205161,0.042627395400919754,-0.0011522578366148784,0.0008849184610846272,0.014872281819354875,-0.003105850751280115,-0.004334700526120061,0.001179990352919047,0.003927218379289776,0.0015043863657316324,0.0,0.0,-0.01228881939433557,-0.05665622152727767,0.17648194596785707,0.007090325204205161,-0.042627395400919754,0.0011522578366148784,-0.0008849184610846272,0.014872281819354875,0.003105850751280115,0.004334700526120061,-0.001179990352919047,-0.003927218379289776,0.0015043863657316324,-0.0,-0.0,-0.2477525830027872,-1.2423764048199981,0.3518140669175708,-0.8785827835595267,-0.8198071617311545,0.8029717601890621,0.6158895969669622,-1.2679024984036427,-0.06840223491296402,0.7449932168312188,0.5465778986510773,0.8863647222114418,-0.4960377180887902,-0.1348704250363463,
2024-04-09,0.004531340986825283,0.04846469176977597,0.17728516486677537,-0.013261623804391554,0.027397255158437384,-0.0013163815908450172,0.0005842992061395602,0.01487234721749722,-0.0033576764878704424,-0.00424339420455544,0.0011477917931781434,0.00388614808252985,0.001495234779371985,0.0,0.0,-0.004531340986825283,-0.04846469176977597,0.17728516486677537,0.013261623804391554,-0.027397255158437384,0.0013163815908450172,-0.0005842992061395602,0.01487234721749722,0.0033576764878704424,0.00424339420455544,-0.0011477917931781434,-0.00388614808252985,0.001495234779371985,-0.0,-0.0,0.09496113894149297,-0.9726166498514527,0.37066643610013206,-0.632309800781402,-0.42641331497192464,0.8498363677582351,0.6645301428724463,-1.257344809538056,0.0246741646550059,0.7382536928097159,0.6175527834026585,0.9592550597580802,-0.4969556327874645,-0.1348704250363463,
2024-04-11,0.002917044320206008,0.04646166812496011,0.17701075470004468,-0.013655584535874343,0.02216603246196658,-0.0028814807024923894,-0.0011784386460456098,0.015829539318540257,-0.005120456644002402,-0.006557009207766806,0.001113316277030263,0.0038489312096456896,0.001472441231800843,0.0,0.0,-0.002917044320206008,-0.04646166812496011,0.17701075470004468,0.013655584535874343,-0.02216603246196658,0.0028814807024923894,0.0011784386460456098,0.015829539318540257,0.005120456644002402,0.006557009207766806,-0.001113316277030263,-0.0038489312096456896,0.001472441231800843,-0.0,-0.0,0.16951979798821915,-0.9019526459093739,0.3632657391500889,-0.6124837942350333,-0.28860441051742797,1.2994007480124388,0.9471507769035429,-1.141726369976857,0.6378325324313232,1.1173245469835982,0.6943906228495811,1.027261321270246,-0.500105665793837,-0.1348704250363463,
2024-04-12,-0.007107363358276886,0.03474543176809641,0.178642413908198,-0.02324056416725484,0.0031093708249445573,-0.0009002414666363645,0.0007416021978392529,0.01709943403314465,-0.0031897926634768536,-0.003494167922772906,0.0012139258422985133,0.0039479261138251065,0.0015042799358832494,0.0,0.0,0.007107363358276886,-0.03474543176809641,0.178642413908198,0.02324056416725484,-0.0031093708249445573,0.0009002414666363645,-0.0007416021978392529,0.01709943403314465,0.0031897926634768536,0.003494167922772906,-0.0012139258422985133,-0.0039479261138251065,0.0015042799358832494,-0.0,-0.0,0.6146975628619038,-0.5222333564048632,0.40210611388718676,-0.23213397089367752,0.20412901318216586,0.7420895797021699,0.6482697038620316,-0.9931820618721254,0.0010176803053315836,0.6361482715948654,0.48235347095070863,0.8582880029385873,-0.4941655850501168,-0.1348704250363463,
2024-04-15,-0.012487313011083856,0.028767027893330077,0.1649952824286749,-0.027573594456629436,0.01796062177480562,-0.001607054210734482,-9.831916366942473e-06,0.017143307724829963,-0.003945269873247725,-0.003440872611945367,0.0011840380910435044,0.00391301650278475,0.0014604001991674494,0.0,0.0,0.012487313011083856,-0.028767027893330077,0.1649952824286749,0.027573594456629436,-0.01796062177480562,0.001607054210734482,9.831916366942473e-06,0.017143307724829963,0.003945269873247725,0.003440872611945367,-0.0011840380910435044,-0.00391301650278475,0.0014604001991674494,-0.0,-0.0,0.8574869320468056,-0.32673406196077365,0.061623727150150714,-0.05775745728677561,-0.17163045762419793,0.9420500419121008,0.7693976888959543,-0.9805149432560679,0.28822025278213,0.633444859631563,0.5439942727536579,0.9172321737067246,-0.5004937761781745,-0.1348704250363463,
2024-04-16,-0.034844293061006115,0.003840393151082422,0.18443231537436705,-0.050026237160918696,-0.011877336258365956,-0.00198576308836651,-0.000442431265142762,0.017083488152642448,-0.004364979434231531,-0.0032728059631425,0.0011081644419379533,0.0038296910983897092,0.0014605268117004909,0.0,0.0,0.034844293061006115,-0.003840393151082422,0.18443231537436705,0.050026237160918696,0.011877336258365956,0.00198576308836651,0.000442431265142762,0.017083488152642448,0.004364979434231531,0.0032728059631425,-0.0011081644419379533,-0.0038296910983897092,0.0014605268117004909,-0.0,-0.0,1.8466007853312054,0.4718113537774951,0.5446223345522799,0.8272503104787781,0.6019115499173513,1.0438481848243122,0.8321977441884436,-0.9849742347353367,0.43948007725828303,0.6041113399096368,0.6996423611463852,1.0547466523397067,-0.49903528651149387,-0.1348704250363463,
2024-04-17,-0.044994511227430256,-0.00847431314078384,0.18364366062227358,-0.060399245806652124,-0.010882577281545514,-0.0025453856995603097,-0.0010547886139010698,0.016949612907660633,-0.004952572819608814,-0.0030204746551261152,0.0010326021445514755,0.0037466796222735965,0.0014606032025015244,0.0,0.0,0.044994511227430256,0.00847431314078384,0.18364366062227358,0.060399245806652124,0.010882577281545514,0.0025453856995603097,0.0010547886139010698,0.016949612907660633,0.004952572819608814,0.0030204746551261152,-0.0010326021445514755,-0.0037466796222735965,0.0014606032025015244,-0.0,-0.0,2.296403784197381,0.8705847775673432,0.5250397822925171,1.241582847117447,0.5832267702680194,1.2065162955965603,0.9220992547735272,-0.9989387245150534,0.6463183947998247,0.5582959740279795,0.8545331081148471,1.1892689761374704,-0.49755100511174344,-0.1348704250363463,
2024-04-18,-0.027903679240452672,0.007483178361855636,0.1834764718316093,-0.04398615125317262,-0.011237757856125241,-0.0005048380311316603,0.0009844966357179796,0.018562743765451157,-0.002854025014689787,-0.0013951781181271716,0.0011744258220978132,0.0038931369273620398,0.001527721920009113,0.0,0.0,0.027903679240452672,-0.007483178361855636,0.1834764718316093,0.04398615125317262,0.011237757856125241,0.0005048380311316603,-0.0009844966357179796,0.018562743765451157,0.002854025014689787,0.0013951781181271716,-0.0011744258220978132,-0.0038931369273620398,0.001527721920009113,-0.0,-0.0,1.525552406445064,0.3603670405470654,0.5216987254876613,0.593305883136132,0.5983606895915409,0.6069778882012771,0.5943246826618187,-0.815572402381721,-0.11197793608539677,0.29483266466331554,0.5446426869486634,0.928732382489664,-0.48500460529677264,-0.1348704250363463,
