experiment_id,experiment_name,signal_set_type,year_month,risk_ticker,hsi_direction,hsi_intensity,positive_count,negative_count,neutral_count,valid_signal_count,min_valid_signals,state_valid,hsi_state,state_reason,active_signals,score_return,score_ma_pos,score_momentum,score_vol,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-04,069500,-0.301083,0.301083,0,6,3,9,6,True,risk_relief,"risk relief: direction=-0.301, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-6.563800116162787,-5.797702034378495,-8.63734880003072,-1.8451578513262403,-0.4573150555838114,-1.380509380700037,-0.4567753275972213,-0.2856399270282799,-1.6732090374177406
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-05,069500,0.154102,0.205043,4,1,4,9,6,True,risk_warning,"risk warning: direction=0.154, positive=4, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",4.702484441950017,-0.5198797754483144,-1.7724524911058126,7.277108662650572,0.6024316728381389,0.1219031921960476,1.8377380144518245,0.4585251458423491,1.1613319938744349
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-06,069500,0.08187,0.113212,5,1,3,9,6,True,neutral_watch,"neutral/watch: direction=0.082, positive=5, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",2.050329773209433,2.6220175165612822,1.1294274146873362,-1.1131966351968816,-0.0162734251949362,1.114986191957373,-0.2808956352775409,1.3703210285811656,0.4916033177022832
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-07,069500,0.320556,0.320556,8,0,1,9,6,True,risk_warning,"risk warning: direction=0.321, positive=8, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",5.415500474199972,5.247127016167235,6.388924725052137,5.597515692755437,0.8334919313102847,1.2716971414114475,1.40994927640405,1.3426803714390247,1.3431247931557042
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-08,069500,0.373167,0.373167,8,0,1,9,6,True,accident_zone,"strong risk direction: direction=0.373, intensity=0.373, positive=8","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",4.872648585658778,5.932394768765208,6.930943085056624,9.27592214924571,0.3960662630339946,1.3813674691850433,2.3499013675152387,1.2399903020666214,1.2058263905913942
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-09,069500,0.101488,0.209227,3,1,5,9,6,True,neutral_watch,"neutral/watch: direction=0.101, positive=3, negative=1, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-3.2133728010970817,0.8711612936351275,1.852006912838296,8.587512378182112,-0.7681971021574137,-0.0523825858703323,2.176506835528801,0.494991693875374,-0.814269090649597
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-10,069500,-0.24122,0.24122,0,7,2,9,6,True,risk_relief,"risk relief: direction=-0.241, negative=7, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-5.602473460962811,-5.049842278550345,-1.6427804654935412,-3.267068991458577,-0.8469786171490065,-1.7567103634685646,-0.8203357586583163,-1.2917870232848283,-1.431787642217324
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-11,069500,0.071182,0.109338,2,0,7,9,6,True,neutral_watch,"neutral/watch: direction=0.071, positive=2, negative=0, neutral=7","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",2.591993012586808,-0.7022010049788083,-0.4359817098227556,3.595820025143933,0.4048600692822413,-0.2549844056181611,0.9051791334616104,-0.3238912251083435,0.625552533755748
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2015-12,069500,0.04364,0.06342,2,0,7,9,6,True,neutral_watch,"neutral/watch: direction=0.044, positive=2, negative=0, neutral=7","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",2.316704234952116,-0.1702495842458316,-0.4927127797553433,1.28755785222842,-0.0997601676499814,0.2986976767039707,0.3240231827155927,-0.1273771221724027,0.5906965143243036
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-01,069500,0.225646,0.2307,5,0,4,9,6,True,risk_warning,"risk warning: direction=0.226, positive=5, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",3.5051504976529406,1.512363778174577,3.760834402426255,7.614522476438021,-0.2274466032702798,0.6556520394561273,1.924612324230368,0.6809877979582318,0.8814404637157027
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-02,069500,-0.052113,0.139028,1,3,5,9,6,True,neutral_watch,"neutral/watch: direction=-0.052, positive=1, negative=3, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-2.7270242800233224,-1.1758104587829683,-2.724874112974507,3.1237400803592674,-0.7421950111495603,-0.2568839164938027,0.7874233069523651,-0.2966143768372523,-0.6779384340982813
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-03,069500,-0.266334,0.266334,0,7,2,9,6,True,risk_relief,"risk relief: direction=-0.266, negative=7, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-2.757238715246463,-4.249651379088146,-3.5215541291068506,-7.696606867224435,-0.5429217952838346,-1.3019479746052425,-1.939720349649251,-1.265311992107984,-0.6951281545440328
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-04,069500,-0.10135,0.10135,0,3,6,9,6,True,neutral_watch,"neutral/watch: direction=-0.101, positive=0, negative=3, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-0.0367589753314592,-2.6834284209399413,-2.9152851632557173,-1.498605157903696,-0.0163950740860688,-0.6373259318970309,-0.3697620766028135,-0.9563504562188908,-0.0075745551792723
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-05,069500,-0.133677,0.13591,0,4,5,9,6,True,neutral_watch,"neutral/watch: direction=-0.134, positive=0, negative=4, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",0.0889938878277513,-2.5667949789728626,-2.370896938277237,-4.451451089552955,-0.5925018952187707,-0.2275577072002568,-1.11821826526432,-0.8039679294476596,0.0114951538953376
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-06,069500,0.008148,0.125475,2,2,5,9,6,True,neutral_watch,"neutral/watch: direction=0.008, positive=2, negative=2, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-0.5326121607900678,-1.959760568934044,-1.7085684549737397,4.802488545382886,-0.0595641214064379,-0.2422994720833095,1.2105121212185772,-0.6544416373780337,-0.1224702447646911
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-07,069500,-0.197386,0.197386,0,5,4,9,6,True,risk_relief,"risk relief: direction=-0.197, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-2.269090434400104,-3.99898593750418,-5.892092772623087,-2.0389921207226727,-0.5302059286429542,-0.8735575055764538,-0.5125627904627608,-1.0713474566102426,-0.5778646730197661
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-08,069500,-0.183987,0.183987,0,5,4,9,6,True,risk_relief,"risk relief: direction=-0.184, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.3877015756277626,-3.082816853535558,-4.935392550492,-4.207836716904271,-0.0284545225594448,-0.6694310381496875,-1.0526936312356392,-0.8248065988566295,-0.3696778524057768
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-09,069500,-0.018581,0.101515,2,2,5,9,6,True,neutral_watch,"neutral/watch: direction=-0.019, positive=2, negative=2, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.509446537491224,-1.4132939786463108,-3.3728689791379973,1.3128419701506175,0.2175551406357513,-0.0768635886082631,0.3198116264784907,-0.5412791709931951,0.3723835743465211
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-10,069500,0.015965,0.100718,2,1,6,9,6,True,neutral_watch,"neutral/watch: direction=0.016, positive=2, negative=1, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.7818304547028816,1.1972633089108935,0.7774012589551158,-2.8551096789205603,0.5223996325713374,0.5447292059763352,-0.7179910925816902,-0.2407981579249624,0.4270832142326975
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-11,069500,0.010521,0.046571,0,0,9,9,6,True,neutral_watch,"neutral/watch: direction=0.011, positive=0, negative=0, neutral=9","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-0.7946972178797187,0.7771577652451858,0.2860859071516339,0.8641641346425069,-0.4856909077816028,0.4235406288164581,0.2182083841205688,-0.0946755263818538,-0.2471743343959821
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2016-12,069500,-0.234435,0.234435,0,7,2,9,6,True,risk_relief,"risk relief: direction=-0.234, negative=7, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-4.44040321277962,-3.259608203121436,-3.9471112300281823,-4.652110638914014,-0.6209859629735057,-0.8931725522147007,-1.172391765980492,-1.0158440213796536,-1.097501386622683
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-01,069500,-0.236858,0.236858,0,5,4,9,6,True,risk_relief,"risk relief: direction=-0.237, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-3.746973735385081,-5.346268687514158,-4.9909884286740365,-3.1265681316967764,-0.305815317404657,-1.4381268498132556,-0.7882107133522777,-0.6495274856327419,-0.9247463374652524
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-02,069500,-0.106302,0.160886,1,4,4,9,6,True,neutral_watch,"neutral/watch: direction=-0.106, positive=1, negative=4, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.6492098277699254,-1.6853641056416917,-2.826902311275762,-5.64567409692871,0.3775740145619057,-0.225222845255686,-1.4166415295906958,-0.2236653529199895,0.4294688543974752
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-03,069500,-0.270331,0.270331,0,5,4,9,6,True,risk_relief,"risk relief: direction=-0.270, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-5.679512090833486,-5.114287855133387,-5.852312382268127,-3.6536836200478575,-0.3892279017888096,-0.8616094851381599,-0.9135801218404904,-0.4354929248716149,-1.4301238888375172
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-04,069500,-0.257248,0.257248,0,7,2,9,6,True,risk_relief,"risk relief: direction=-0.257, negative=7, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-2.093543103125345,-7.02381574226396,-5.9814603345165205,-2.9628706851935886,-1.5637347687062,-1.248536428675329,-0.7455698556735895,-1.0076596452065885,-0.5251126336641014
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-05,069500,-0.287869,0.374089,1,5,3,9,6,True,risk_relief,"risk relief: direction=-0.288, negative=5, positive=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-7.179510949486424,-7.935530911837551,-10.0,3.098693626808525,-0.6028738668497603,-2.0038116619632764,0.7812000967278141,-0.2631253133376703,-1.803266356526648
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-06,069500,-0.178054,0.178054,0,4,5,9,6,True,risk_relief,"risk relief: direction=-0.178, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-0.9620879282448532,-4.73456311507262,-6.26895733061803,-1.6841031220007143,-0.0729507411271486,-1.061835301554244,-0.4247904868991484,-0.567835234680541,-0.2477754582434188
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-07,069500,0.05291,0.121807,3,1,5,9,6,True,neutral_watch,"neutral/watch: direction=0.053, positive=3, negative=1, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",2.682985721833865,0.5925200170335888,-3.1003430867064106,0.4177288144254103,1.2245600113266528,0.5682353207915002,0.1012612068334498,1.5865235656970609,0.6884372876174136
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-08,069500,0.28013,0.28013,7,0,2,9,6,True,risk_warning,"risk warning: direction=0.280, positive=7, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",7.055688386004055,4.839276567678915,2.1353117315429344,3.435502957907855,0.8731280273121159,1.6271546900587095,0.863782204805303,2.5905935558434776,1.7912829648477864
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-09,069500,0.021418,0.073815,2,1,6,9,6,True,neutral_watch,"neutral/watch: direction=0.021, positive=2, negative=1, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.5458433232722872,1.5057857297761312,1.0153420367010038,0.7838457521239806,-0.4152584873887943,0.5235634326857286,0.1911994635523158,0.2657543135205427,-0.3967303337211665
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-10,069500,-0.159098,0.162262,0,5,4,9,6,True,risk_relief,"risk relief: direction=-0.159, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-4.64399591023067,-3.070207888967801,-2.746236609403108,0.1147634067092879,-0.9242499201727836,-1.0474286584578385,0.0276135265492541,-0.8232615327118404,-1.2058420201578384
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-11,069500,0.332532,0.332532,7,0,2,9,6,True,risk_warning,"risk warning: direction=0.333, positive=7, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",8.544413662298838,6.7754316903676015,5.81612803246089,0.674197950129205,2.443428083731272,1.2128759132752835,0.159671231990994,2.1564716703955638,2.14523576846542
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2017-12,069500,0.321179,0.321179,8,0,1,9,6,True,risk_warning,"risk warning: direction=0.321, positive=8, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",3.981094635540651,4.8048024923814365,5.429238900767994,8.574743496671392,0.158764841865419,1.4031058550075182,2.172579959236836,1.363530801508102,1.0182214222385408
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-01,069500,0.125814,0.130213,3,0,6,9,6,True,neutral_watch,"neutral/watch: direction=0.126, positive=3, negative=0, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",0.1405175024119919,2.025649432450709,5.05795331738299,3.002302486154042,-0.0505079033555129,0.4885095201789192,0.7567419970388326,-0.1474335259925265,0.0495652157862724
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-02,069500,0.533252,0.533252,9,0,0,9,6,True,accident_zone,"strong risk direction: direction=0.533, intensity=0.533, positive=9","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",9.840936731338807,7.805365774288488,9.082244563017264,10.0,1.0896926602018593,1.835282066389503,3.1965179434520685,2.635535168509666,2.507136617833864
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-03,069500,0.240446,0.240446,6,0,3,9,6,True,risk_warning,"risk warning: direction=0.240, positive=6, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",0.6661909190138406,5.686707791339285,4.7472643923412585,5.403101565161032,0.6197316016397949,1.2053552797094995,1.3625813767902015,1.7777417181497703,0.1714965325278231
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-04,069500,0.027669,0.098916,1,1,7,9,6,True,neutral_watch,"neutral/watch: direction=0.028, positive=1, negative=1, neutral=7","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.7468011230034772,0.7340740742918008,4.73934680976218,0.1340533590378995,-0.9012396357159246,-0.1282979599062106,0.0390568897234828,0.0498092491720468,-0.4298055377676779
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-05,069500,0.215658,0.244052,6,1,2,9,6,True,risk_warning,"risk warning: direction=0.216, positive=6, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",5.328099727142723,5.167948150661095,6.286901988420955,-1.0209330598837896,1.168089661673572,1.0084565315797127,-0.2568108078173882,0.3806481388897494,1.3468014697432011
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-06,069500,0.28366,0.28366,7,0,2,9,6,True,risk_warning,"risk warning: direction=0.284, positive=7, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",4.0557691133251055,7.383577189287067,7.120599215387617,0.8672197983527813,1.5022964778158363,1.726582127779559,0.2205563722334038,1.629174426099361,1.0236336073655767
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-07,069500,0.000997,0.232082,3,3,3,9,6,True,conflict,"positive=3, negative=3, conflict_ratio=0.33, direction=0.001","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-2.062393817335459,3.3696135039057658,5.179867404049029,-5.953337243482066,-0.3876853429582778,0.8773608096247769,-1.4869292330739343,1.0616986112965872,-0.5085023279189146
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-08,069500,-0.065081,0.141722,1,2,6,9,6,True,neutral_watch,"neutral/watch: direction=-0.065, positive=1, negative=2, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-2.7895548780196187,0.0006556294632893,2.9588573879220856,-3.616325214225107,-0.9939661617225668,-0.3006156228693644,-0.91062458438989,0.4893165606578761,-0.6950414062888165
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-09,069500,-0.096257,0.114863,0,4,5,9,6,True,neutral_watch,"neutral/watch: direction=-0.096, positive=0, negative=4, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.6871362182298273,-1.4615846341664067,0.8372985615335207,-2.407044633838999,-0.8170566103787607,-0.7850644573001588,-0.6025352975246249,-1.313720604915109,-0.426248847778262
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-10,069500,0.560719,0.560719,9,0,0,9,6,True,accident_zone,"strong risk direction: direction=0.561, intensity=0.561, positive=9","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",10.0,10.0,9.846853581415663,8.019598870534391,2.10722060608514,2.545750901987028,2.029841712053966,2.73586164604539,3.179612946515426
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-11,069500,0.03283,0.140798,3,2,4,9,6,True,neutral_watch,"neutral/watch: direction=0.033, positive=3, negative=2, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.2120031130366913,1.9989368800421567,3.815975208988152,-2.243961937437016,-0.5407570531807974,0.5088655830202897,-0.557250115604099,1.4894835086227576,-0.3046107656925307
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2018-12,069500,0.13176,0.133189,4,0,5,9,6,True,neutral_watch,"neutral/watch: direction=0.132, positive=4, negative=0, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.9424349375959888,1.5263784950565893,5.52933288594185,1.2674011078231966,-0.0211646468939751,-0.0431739064041011,0.320510806223219,0.845490403357244,0.4911603622872846
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-01,069500,-0.4711,0.4711,0,8,1,9,6,True,risk_relief,"risk relief: direction=-0.471, negative=8, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-10.0,-10.0,-10.0,-1.3515344127413944,-2.573392169121779,-3.1955416889967783,-0.3380223338223708,-1.7531749630871376,-3.1873576705813638
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-02,069500,-0.202202,0.205447,0,6,3,9,6,True,risk_relief,"risk relief: direction=-0.202, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.57177120269461,-5.545272241416043,-5.9794316987165725,-1.6039709010911951,0.1460393587783929,-1.6530411670990512,-0.4069244251884265,-1.1875992924389318,-0.396183967295752
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-03,069500,-0.081301,0.123032,1,3,5,9,6,True,neutral_watch,"neutral/watch: direction=-0.081, positive=1, negative=3, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.491398830438858,-2.8114948257703065,-2.7096357658046832,-2.242680624867731,0.0042167482765147,-0.3567379861956251,-0.5614902029527771,-0.5129413274287289,0.3823060409356835
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-04,069500,-0.14908,0.151805,0,4,5,9,6,True,neutral_watch,"neutral/watch: direction=-0.149, positive=0, negative=4, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-1.5594861915221017,-3.2235900768953343,-5.512896757496774,-1.2132692065007462,0.12262589532368,-0.4448254459050513,-0.3077904476042878,-0.8845595099143253,-0.3933687301917431
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-05,069500,0.171776,0.171776,5,0,4,9,6,True,risk_warning,"risk warning: direction=0.172, positive=5, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",6.383605307385558,2.8981405014884216,1.3864025350000928,0.4738650592899671,0.5870470539649731,1.0544845732908374,0.1219178173881077,0.94050304891012,1.613910055267009
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-06,069500,-0.263307,0.263307,0,6,3,9,6,True,risk_relief,"risk relief: direction=-0.263, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",-5.652713033958154,-3.2817295979002834,-6.3054291124832575,-3.9275538030695305,-1.0921625304419798,-0.5895538390806202,-0.9878797664882374,-0.4393080408473588,-1.4213420066989149
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-07,069500,0.065913,0.073981,3,0,6,9,6,True,neutral_watch,"neutral/watch: direction=0.066, positive=3, negative=0, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.5989084744270246,1.4881864901046034,1.939922324366256,-0.0532504533049556,0.7410187080474151,0.1152857674263739,-0.0103013243474667,-0.2995177700926342,0.4118953724246122
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,2019-08,069500,0.089605,0.103879,4,0,5,9,6,True,neutral_watch,"neutral/watch: direction=0.090, positive=4, negative=0, neutral=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap, score_vol20, score_drawdown_60, score_risk_vs_cash_ret20",1.8018027027373889,1.1694190179292463,1.4206062588079384,2.38203165122296,-0.642350146951694,0.531713346172509,0.6007797151164664,0.3491169347653201,0.4513111439130147
