year_month,ticker,name,asset_class,underlying_asset,risk_group,score_method_source,benchmark_rs_note,score_return,score_ma_pos,score_momentum,score_vol,score_rs,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20
2024-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-4.081315579589719,-3.834150623738433,-2.0833240045976686,-1.6266347379701411,-5.244386115529506,,,,,
2024-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.8269683055378994,5.195158168856673,6.715477319341194,-1.4585991067061137,,,,,,
2024-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,4.556213260624474,3.346981551624385,1.0914590954768677,0.0138458990554518,-3.702255683476155,,,,,
2024-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,2.132838006577319,0.4167151513755249,-0.2953951371620599,-1.4367468027691932,-4.116987915336273,,,,,
2024-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.172299215573673,6.2005818563420085,8.796546663537447,0.1245210877241832,,,,,,
2024-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-5.570917086020268,-4.63674977145849,-6.647252373052619,-2.7167899722876445,-6.737484230751575,,,,,
2024-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.4950901252075894,0.5120110270250352,0.256493470449388,-1.2846213203902537,-6.032180238614508,,,,,
2024-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.6023398891869565,4.908894822182772,7.164555513279225,0.6941061719900189,,,,,,
2024-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.566899192748945,3.467659337696915,4.88975845487096,2.4830169072514083,-2.73514843331665,,,,,
2024-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.503413402666263,5.624092537351962,5.946550058855825,-1.3718560508039432,-3.1951244375301924,,,,,
2025-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-3.772401388944492,0.0817155214435265,3.807356138233848,-2.952184102668479,,,,,,
2025-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.312944365424575,0.1072040247972345,-0.6456518573356897,1.143610297915305,2.965667574061187,,,,,
2025-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.1313311275315592,2.4305981522507416,3.485142681975158,-0.6717331180329322,3.189135936651386,,,,,
2025-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-0.6191740304494343,0.2454868918607371,1.2642052656364764,0.5434317696845832,,,,,,
2025-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.600087639829057,1.1923110429082968,3.728856075231317,-6.878763260454196,-0.1424301877557541,,,,,
2025-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.529029003869446,8.141212287095543,8.41485966571152,-1.3650290015735371,-0.2187389633580525,,,,,
2025-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-0.2284465842584368,1.080259838059151,-0.1493924695862951,-0.9902762465919408,,,,,,
2025-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.274724817752851,2.1001834349838706,4.561291615835676,-3.371493547716645,-2.716498218119209,,,,,
2025-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,7.073112732556294,8.791393726123848,10.0,-2.507143328853952,-2.8267790000681527,,,,,
2025-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.1631028399347194,-2.9453700391546302,-0.7071867911940497,6.767366449374331,,,,,,
2025-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-6.961365913066677,-4.183268362897496,-5.545824861840444,-3.2295178950693733,0.1472081961772136,,,,,
2025-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-3.994228369563306,2.727565467566708,5.66333704547051,-2.072431775534201,0.6595126719216944,,,,,
2025-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.4179205916534015,-6.532485575607099,-5.517573391235939,-3.115594955412772,,,,,,
2025-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.748133204762781,3.7328505955787774,2.9242852913476747,-1.2187632441945444,6.248131415938323,,,,,
2025-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.231641576202778,6.248914398926855,6.863533630510493,-3.5857245497062977,5.983631532451992,,,,,
2025-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.94393830260774,-10.0,-10.0,-0.9504541814478564,,,,,,
2025-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.046349709579262,5.560337142196493,5.795332839459709,-1.36448289950007,10.0,,,,,
2025-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,8.912761997588081,8.274138849964359,7.743807371331104,-4.830114039584148,10.0,,,,,
2025-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.8837511391552504,-6.577471959236451,-8.34678802246501,-3.674693937267982,,,,,,
2025-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.6672074988756975,3.902205704056816,6.831556685099117,-4.75829964014685,2.706355001252204,,,,,
2025-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,5.4349676396238085,7.452665275565927,7.763966258531132,-5.7307213972609965,2.7897035817122706,,,,,
2025-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,2.091948042614828,-2.368455703258218,-4.198906309164185,-0.8889346492226678,,,,,,
2025-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.7536226737798636,3.0791563121130707,5.102245374522919,-3.4141212981045905,-2.108575934880992,,,,,
2025-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.342218502756875,6.364194460179403,7.392011571704452,-6.2060590906194735,-2.1586635362598754,,,,,
2025-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-5.704114186429958,-4.290751098782987,-5.955121322401505,-1.2334515306366785,,,,,,
2025-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,6.010582209853983,9.538617203292818,7.633477322026287,-4.846989636377232,6.406786921258924,,,,,
2025-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,8.894807568186241,9.01260191274043,7.938141173510422,-3.2048990918235294,6.275390361388054,,,,,
2025-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-10.0,-10.0,-10.0,2.626260572152085,,,,,,
2025-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,5.062333064637743,10.0,10.0,-1.5905230051262778,9.870983528079552,,,,,
2025-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,6.58523906971433,9.12527875670305,8.018222992769047,2.521218930740456,9.899025243785008,,,,,
2025-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,5.045218005664588,-1.2960828252237075,-4.682041978854868,10.0,,,,,,
2025-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.020242984971155,9.45093647192125,10.0,6.018130465900297,-3.809610600501487,,,,,
2025-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,7.043693327434289,8.024894401192396,8.67252805724899,8.743180102846129,-4.292571747152147,,,,,
2025-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-2.7172604750724,-2.816638685619007,-3.808879082498752,0.6757072106806918,,,,,,
2025-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,7.9337845237328,9.146260791462948,10.0,10.0,2.9580614026992835,,,,,
2025-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.9128663687071925,2.5801797177175576,4.8272367277062855,4.345156617838756,2.3864914603043035,,,,,
2026-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.595999323681633,-9.131579436579646,-7.893279935653651,-1.7429008316562151,,,,,,
2026-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.3593064064071085,6.180476857329543,7.295750263077846,1.207495366133483,9.870753641784011,,,,,
2026-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,4.386031584456151,4.4631489812146325,5.459028413147745,0.3606022003676873,9.987740229725576,,,,,
2026-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.687957806262519,-10.0,-10.0,10.0,,,,,,
2026-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.061012502466947,-0.3118780527941209,3.614480807706114,-0.2913330869360453,9.7842357182693,,,,,
2026-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.2771616648591686,0.6410779969322571,3.3339363646585367,3.381298355116975,10.0,,,,,
2026-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,9.326969195066104,5.70020000088703,0.6401730587044819,10.0,,,,,,
2026-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,6.056067263157034,4.894908118922943,6.348881099883709,8.540976275800217,-10.0,,,,,
2026-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,7.482821723430902,5.437308090026532,5.49348579165153,6.575494981741301,-10.0,,,,,
2026-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-8.811037184115072,-3.9765699456905215,-4.144832093594063,0.2577794569089348,,,,,,
2026-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.1388601849351571,3.181937905718036,4.148748327821981,1.7244260639362532,5.858927247398361,,,,,
2026-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.02515023955207,1.9186593489150765,2.550032989236209,-1.060407828339022,5.692817462456609,,,,,
2026-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-9.038802667652876,-10.0,-10.0,4.809501829593736,,,,,,
2026-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,0.1326896362342204,0.1351660845711944,3.0135992822837627,1.2882501355478402,8.855654160363553,,,,,
2026-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.0438231979735089,2.366283823549788,2.7426556995965115,8.077829326947322,8.799836501742375,,,,,
2026-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,3.786679710470219,-1.3900724251329604,-7.389033539162493,8.171795571020883,,,,,,
2026-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.338460334041069,-3.708210216263108,-3.349064772652036,0.7812887152824475,-2.83192607217066,,,,,
2026-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.3021890567930674,-0.7073949355895262,0.3646794424602546,4.072726576838734,-2.5706161619829357,,,,,
