signal_month,return_month,target_w_069500,target_w_114260,target_w_153130,hsi_state_x,lambda_w_069500,lambda_w_114260,lambda_w_153130,hsi_state_y,hsi_risk_flag,macro_data_available,macro_signal_version,macro_risk_flag_no_gdp,macro_defense_addon_no_gdp,macro_risk_source,macro_hsi_overlap_type_no_gdp,overlay_strength_no_gdp,macro_delta_base_no_gdp,rate_z_used,fx_z_used,rate_fx_departure_used,macro_scale,macro_overlay_delta,weight_069500,weight_114260,weight_153130,ret_069500,ret_114260,ret_153130,strategy_return,turnover,cum_return,drawdown,lambda_value,strategy_id
2022-08-31,2022-09-30,0.7,0.2,0.1,risk_relief,0.5015936248452126,0.2461848676067481,0.25222150754803935,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,2.972828927815597,1.5539899741357144,0.9999999997790944,0.25,0.0015625,0.5000311248452126,0.2466536176067481,0.25331525754803935,-0.122712,-0.01056,0.0014,-0.06360984023336573,0.08346880363776604,1.3527112629219236,-0.15197506144936523,0.3,lambda_0.3_macro_0.25
2022-09-30,2022-10-31,0.0,0.3,0.7,accident_zone,0.35111553739164886,0.26232940732472365,0.38655505528362755,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,1.8449094386452705,3.1171534317722265,0.9999999997984708,0.25,0.00625,0.3448655373916489,0.26420440732472367,0.39093005528362756,0.066564,0.002442,0.001494,0.02418486629621843,0.15516558745356376,1.3854264039530793,-0.13146569169465916,0.3,lambda_0.3_macro_0.25
2022-10-31,2022-11-30,0.7,0.2,0.1,risk_relief,0.4557808761741542,0.24363058512730656,0.3005885386985393,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.3325413743020437,-0.7219095452212412,0.999999999051639,0.25,0.0,0.4557808761741542,0.24363058512730656,0.3005885386985393,0.070416,0.019128,0.002792,0.03759367520904069,0.11091533878250534,1.4375096742093205,-0.09881429500031935,0.3,lambda_0.3_macro_0.25
2022-11-30,2022-12-31,0.7,0.2,0.1,risk_relief,0.5290466133219079,0.2305414095891146,0.24041197708897752,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-2.3403224928121498,-3.1234893044334715,0.9999999998169776,0.25,0.0,0.5290466133219079,0.2305414095891146,0.24041197708897752,-0.077319,-0.001505,0.002928,-0.04054839364795169,0.07326573714775375,1.3792209660667423,-0.13535592771655325,0.3,lambda_0.3_macro_0.25
2022-12-31,2023-01-31,0.5,0.35,0.15,neutral_watch,0.5203326293253356,0.26637898671238025,0.21328838396228428,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.130255771023299,-2.09685114979495,0.999999999550987,0.25,0.0,0.5203326293253355,0.2663789867123802,0.21328838396228422,0.088956,0.014896,0.003924,0.05109163437900017,0.03583757712326566,1.4496876193928758,-0.09117984890747755,0.3,lambda_0.3_macro_0.25
2023-01-31,2023-02-28,0.7,0.2,0.1,risk_relief,0.5742328405277349,0.24646529069866618,0.179301868773599,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-1.763008426767218,-1.330739059863309,0.9999999996767672,0.25,0.0,0.5742328405277349,0.24646529069866618,0.179301868773599,-0.007775,-0.010397,0.001668,-0.006728084445382809,0.05390021120239932,1.4399339986701747,-0.09729446762969352,0.3,lambda_0.3_macro_0.25
2023-02-28,2023-03-31,0.7,0.2,0.1,risk_relief,0.6119629883694144,0.23252570348906634,0.1555113081415193,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,1.534319773209472,2.717533735192652,0.9999999997648084,0.25,0.0015625,0.6104004883694144,0.23299445348906633,0.15660505814151932,0.024604,0.019246,0.004901,0.02027002625764323,0.0361676478416795,1.4691214986324923,-0.07899660278562759,0.3,lambda_0.3_macro_0.25
2023-03-31,2023-04-30,0.7,0.2,0.1,risk_relief,0.6383740918585901,0.22276799244234644,0.13885791569906353,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-2.180463237403672,-0.4570815016851569,0.9999999996208596,0.25,0.0,0.6383740918585901,0.22276799244234644,0.13885791569906353,0.011698,0.002425,0.002557,0.008362972198676983,0.027973603489175672,1.4814077208820344,-0.07129427697983681,0.3,lambda_0.3_macro_0.25
2023-04-30,2023-05-31,0.7,0.2,0.1,risk_relief,0.656861864301013,0.21593759470964252,0.12720054098934447,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.1299638648104615,0.8986908488034949,0.7473129448315692,0.25,0.0,0.656861864301013,0.21593759470964252,0.12720054098934447,0.041226,-0.002074,0.001559,0.026830238289648152,0.01848777244242296,1.521154243037424,-0.04637688113024585,0.3,lambda_0.3_macro_0.25
2023-05-31,2023-06-30,0.7,0.2,0.1,risk_relief,0.6698033050107091,0.21115631629674977,0.11904037869254112,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.350283243877089,-0.5607974219648258,0.2310598674181547,0.25,0.0,0.6698033050107091,0.21115631629674977,0.11904037869254112,-0.000294,-0.004849,0.00283,-0.0008839348776961967,0.012941440709696071,1.5198096417476477,-0.047219821865192246,0.3,lambda_0.3_macro_0.25
2023-06-30,2023-07-31,0.7,0.2,0.1,risk_relief,0.6788623135074964,0.20780942140772485,0.11332826508477879,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.4478214066843073,-0.3233309869689401,0.161434264587021,0.25,0.0,0.6788623135074964,0.20780942140772485,0.11332826508477879,0.015312,0.003915,0.002681,0.01151214670793032,0.009059008496787285,1.5373059133115734,-0.036251276674096444,0.3,lambda_0.3_macro_0.25
2023-07-31,2023-08-31,0.5,0.35,0.15,neutral_watch,0.6252036194552475,0.2504665949854074,0.12432978555934515,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.204171352910197,-0.9855131200341232,0.9999999991594408,0.25,0.0,0.6252036194552475,0.2504665949854074,0.12432978555934515,-0.026247,0.001993,0.003095,-0.015525738789729793,0.0536586940522489,1.513438103261591,-0.05121418761139007,0.3,lambda_0.3_macro_0.25
2023-08-31,2023-09-30,0.7,0.2,0.1,risk_relief,0.6476425336186732,0.2353266164897852,0.11703084989154161,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.1728853696612675,1.0476792123715153,0.7167124582106212,0.25,0.0,0.6476425336186732,0.2353266164897852,0.11703084989154161,-0.020849,-0.003633,0.002712,-0.014040253116217247,0.02243891416342572,1.4921890492160703,-0.06453538057040198,0.3,lambda_0.3_macro_0.25
2023-09-30,2023-10-31,0.2,0.45,0.35,risk_warning,0.5133497735330713,0.2997286315428497,0.18692159492407914,risk_warning,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.3312245249059492,0.4924130529295266,0.9999999987858738,0.25,0.00625,0.5070997735330713,0.3016036315428497,0.19129659492407913,-0.064364,-0.002865,0.002285,-0.033065951508651346,0.14054276008560193,1.4428483984729512,-0.09546740831452005,0.3,lambda_0.3_macro_0.25
2023-10-31,2023-11-30,0.0,0.3,0.7,accident_zone,0.35934484147314993,0.2998100420799948,0.3408451164468554,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.4037335436157777,0.060380555478316,0.9999999978453572,0.25,0.00625,0.3530948414731499,0.30168504207999475,0.34522011644685535,0.107469,0.018544,0.003768,0.044841986337381116,0.15400493205992136,1.5075485866441873,-0.054906370196443954,0.3,lambda_0.3_macro_0.25
2023-11-30,2023-12-31,0.7,0.2,0.1,risk_relief,0.46154138903120495,0.26986702945599633,0.26859158151279877,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-2.0363720892009,-1.85842069619898,0.9999999997432468,0.25,0.0,0.46154138903120495,0.26986702945599633,0.26859158151279877,0.065233,0.014446,0.003523,0.0349524766798635,0.10844654755805502,1.5602411434626293,-0.02187300714044771,0.3,lambda_0.3_macro_0.25
2023-12-31,2024-01-31,0.7,0.2,0.1,risk_relief,0.5330789723218434,0.24890692061919745,0.21801410705895913,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-1.63964543769517,-0.0179966458055571,0.9999999993967336,0.25,0.0,0.5330789723218434,0.24890692061919745,0.21801410705895913,-0.062085,-0.000506,0.003233,-0.03251731529031335,0.0715375832906385,1.509506290271736,-0.053679070961227815,0.3,lambda_0.3_macro_0.25
2024-01-31,2024-02-29,0.2,0.45,0.35,risk_warning,0.4331552806252904,0.3092348444334382,0.2576098749412714,risk_warning,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.1469933661082713,0.787718078598796,0.9999999989301512,0.25,0.00625,0.42690528062529043,0.3111098444334382,0.26198487494127143,0.059267,-0.000927,0.002348,0.025628136927391396,0.10617369169655302,1.5481921241715786,-0.02942662861456602,0.3,lambda_0.3_macro_0.25
2024-02-29,2024-03-31,0.7,0.2,0.1,risk_relief,0.5132086964377033,0.2764643911034067,0.21032691245889,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.1907449021851192,-0.0956340692077999,0.3321152813092188,0.25,0.0,0.5132086964377033,0.2764643911034067,0.21032691245889,0.059021,0.003882,0.002664,0.031923636133503595,0.0863034158124129,1.5976160462083882,0.0,0.3,lambda_0.3_macro_0.25
2024-03-31,2024-04-30,0.7,0.2,0.1,risk_relief,0.5692460875063924,0.25352507377238476,0.17722883872122303,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.4063057322173214,0.1382638270584354,0.4922087547881965,0.25,0.0,0.5692460875063923,0.2535250737723847,0.177228838721223,-0.022506,-0.003698,0.002519,-0.013302548723490383,0.05603739106868899,1.576363680912271,-0.01330254872349046,0.3,lambda_0.3_macro_0.25
2024-04-30,2024-05-31,0.2,0.45,0.35,risk_warning,0.45847226125447466,0.3124675516406693,0.2290601871048561,risk_warning,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.4606732468928405,0.6377510870621185,0.9999999990896048,0.25,0.00625,0.4522222612544747,0.3143425516406693,0.23343518710485608,-0.017462,0.005653,0.003016,-0.005415686157292687,0.11702382625191765,1.5678265899466954,-0.018646192451804544,0.3,lambda_0.3_macro_0.25
2024-05-31,2024-06-30,0.2,0.45,0.35,risk_warning,0.38093058287813225,0.3537272861484685,0.26534213097339926,risk_warning,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.4505415776045862,-0.2820803912128009,0.9999999986350396,0.25,0.0,0.38093058287813225,0.3537272861484685,0.26534213097339926,0.070397,0.009815,0.002961,0.031073881606231334,0.07129167837634239,1.6165450477818004,0.0,0.3,lambda_0.3_macro_0.25
2024-06-30,2024-07-31,0.7,0.2,0.1,risk_relief,0.4766514080146926,0.30760910030392796,0.21573949168137949,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-1.0401216877975514,0.1036976550279261,0.8186817593395269,0.25,0.0,0.4766514080146926,0.30760910030392796,0.21573949168137949,-0.006985,0.006895,0.003497,-0.00045400433597726027,0.09572082513656031,1.6158111293208048,-0.0004540043359773094,0.3,lambda_0.3_macro_0.25
2024-07-31,2024-08-31,0.5,0.35,0.15,neutral_watch,0.4836559856102848,0.32032637021274957,0.19601764417696563,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.7013289575085061,-0.3293788883526944,0.9999999990297928,0.25,0.0,0.4836559856102848,0.32032637021274957,0.19601764417696563,-0.047869,0.00429,0.002942,-0.021201244337797392,0.01972184750441383,1.5815539227643423,-0.021645623216917098,0.3,lambda_0.3_macro_0.25
2024-08-31,2024-09-30,0.0,0.3,0.7,accident_zone,0.33855918992719936,0.3142284591489247,0.3472123509238759,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.293070166040803,-1.435373045777944,0.9999999994214448,0.25,0.0,0.33855918992719936,0.3142284591489247,0.3472123509238759,-0.043526,0.005094,0.003249,-0.012007354601714985,0.15119470674691027,1.5625636439919774,-0.03339307114509149,0.3,lambda_0.3_macro_0.25
2024-09-30,2024-10-31,0.0,0.3,0.7,accident_zone,0.23699143294903957,0.30995992140424733,0.4530486456467131,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.5707114851706268,-0.5422414537883335,0.9999999991014892,0.25,0.0,0.23699143294903957,0.30995992140424733,0.4530486456467131,-0.014911,-0.002125,0.002474,-0.0030716017403571863,0.10583629472283718,1.5577640707836728,-0.036362102670003504,0.3,lambda_0.3_macro_0.25
2024-10-31,2024-11-30,0.0,0.3,0.7,accident_zone,0.16589400306432772,0.30697194498297314,0.5271340519526991,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,0.280548034702726,1.519753922876953,0.9999999994445375,0.25,0.00625,0.15964400306432772,0.30884694498297316,0.5315090519526992,-0.042394,0.011714,0.002737,-0.0016953744771840238,0.07846040630598604,1.5551230773365918,-0.03799582976638416,0.3,lambda_0.3_macro_0.25
2024-11-30,2024-12-31,0.0,0.3,0.7,accident_zone,0.1161258021450294,0.3048803614880812,0.5789938363668894,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-1.117815732067029,0.1046531045763644,0.8287840117411762,0.25,0.0,0.1161258021450294,0.3048803614880812,0.5789938363668894,-0.01777,-0.001619,0.002103,-0.0013395327714868079,0.04748478441419027,1.553039939010804,-0.03928446587871903,0.3,lambda_0.3_macro_0.25
2024-12-31,2025-01-31,0.0,0.3,0.7,accident_zone,0.08128806150152058,0.3034162530416568,0.6152956854568226,accident_zone,True,True,no_gdp_rate_fx_verified,False,0.0,none,hsi_risk_only,0.0,0.0,-0.1027397667198223,1.7241617951789476,0.8875256671664303,0.25,0.0,0.08128806150152058,0.3034162530416568,0.6152956854568226,0.046618,0.005596,0.002724,0.007163469650283383,0.036301849089933176,1.5641650934795859,-0.0324024093074855,0.3,lambda_0.3_macro_0.25
2025-01-31,2025-02-28,0.7,0.2,0.1,risk_relief,0.2669016430510644,0.2723913771291598,0.4607069798197758,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.1461816229641086,-1.0890000589233853,0.9999999991904024,0.25,0.0,0.2669016430510644,0.2723913771291598,0.4607069798197758,0.010016,0.002097,0.002182,0.00424975420460606,0.1856135815495438,1.5708124106622987,-0.028290357378073283,0.3,lambda_0.3_macro_0.25
2025-02-28,2025-03-31,0.5,0.35,0.15,neutral_watch,0.33683115013574505,0.29567396399041185,0.3674948858738431,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.0570785283233386,-0.0309586775379523,0.9999999886411662,0.25,0.0,0.33683115013574505,0.29567396399041185,0.3674948858738431,0.002516,0.00169,0.002089,0.002114852989475789,0.09321209394593272,1.5741344479848938,-0.02623533433547176,0.3,lambda_0.3_macro_0.25
2025-03-31,2025-04-30,0.5,0.35,0.15,neutral_watch,0.3857818050950215,0.3119717747932883,0.3022464201116902,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.0193897295322973,0.4136867087009617,0.9104558536288606,0.25,0.0,0.3857818050950215,0.3119717747932883,0.3022464201116902,0.014797,0.010284,0.003149,0.009868505078896923,0.06524846576215293,1.5896688017796994,-0.016625732786710867,0.3,lambda_0.3_macro_0.25
2025-04-30,2025-05-31,0.5,0.35,0.15,neutral_watch,0.42004726356651506,0.32338024235530183,0.2565724940781831,neutral_watch,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.9937375899267262,-0.7799583107648468,0.9999999994362054,0.25,0.0,0.42004726356651506,0.32338024235530183,0.2565724940781831,0.064977,-0.001034,0.001989,0.027469358564887567,0.04567392603350706,1.633335984095201,0.0,0.3,lambda_0.3_macro_0.25
2025-05-31,2025-06-30,0.7,0.2,0.1,risk_relief,0.5040330844965605,0.2863661696487113,0.20960074585472818,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.3297071752910122,-1.3918895339127442,0.6169751326348779,0.25,0.0,0.5040330844965605,0.2863661696487113,0.20960074585472818,0.153846,-0.000239,0.001721,0.0778357552865278,0.08398582093004543,1.7604679240539154,0.0,0.3,lambda_0.3_macro_0.25
2025-06-30,2025-07-31,0.7,0.2,0.1,risk_relief,0.5628231591475923,0.2604563187540979,0.17672052209830974,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.4116540527877169,-0.6711600224411657,0.2396588438868752,0.25,0.0,0.5628231591475923,0.2604563187540979,0.17672052209830974,0.057604,0.00215,0.002246,0.033377760637492024,0.05879007465103182,1.8192284010329696,0.0,0.3,lambda_0.3_macro_0.25
2025-07-31,2025-08-31,0.7,0.2,0.1,risk_relief,0.6039762114033146,0.24231942312786856,0.15370436546881683,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.1340533752065596,0.5604452953869165,0.9999999985601123,0.25,0.0015625,0.6024137114033147,0.24278817312786857,0.15479811546881686,-0.016505,0.002463,0.001972,-0.009039589152593262,0.039590552255722306,1.8027833237129023,-0.009039589152593286,0.3,lambda_0.3_macro_0.25
2025-08-31,2025-09-30,0.7,0.2,0.1,risk_relief,0.6327833479823202,0.229623596189508,0.13759305582817177,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.0685382734467632,0.0630622372171989,0.0416110557650959,0.25,0.0,0.6327833479823202,0.229623596189508,0.13759305582817177,0.102662,-0.003091,0.001408,0.06444676855734527,0.03036963657900557,1.9189668833352695,0.0,0.3,lambda_0.3_macro_0.25
2025-09-30,2025-10-31,0.7,0.2,0.1,risk_relief,0.6529483435876241,0.22073651733265562,0.12631513907972025,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.7745061020031244,0.2712237052759997,0.99999999904373,0.25,0.0015625,0.6513858435876241,0.2212052673326556,0.12740888907972026,0.223621,-0.00167,0.001577,0.14549506475054125,0.018602495605303915,2.198167094280279,0.0,0.3,lambda_0.3_macro_0.25
2025-10-31,2025-11-30,0.7,0.2,0.1,risk_relief,0.6670638405113368,0.21451556213285894,0.11842059735580418,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.7716879683954291,0.5171436165165001,0.9999999992241032,0.25,0.0015625,0.6655013405113368,0.21498431213285893,0.11951434735580418,-0.04291,-0.005734,0.001208,-0.029645009235505462,0.014115496923712736,2.133002410469156,-0.029645009235505504,0.3,lambda_0.3_macro_0.25
2025-11-30,2025-12-31,0.0,0.3,0.7,accident_zone,0.4669446883579358,0.24016089349300127,0.2928944181490629,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,1.354249263394479,0.9762216057091252,0.999999999570902,0.25,0.00625,0.4606946883579358,0.24203589349300125,0.29726941814906294,0.09425,-0.010412,0.002365,0.041603438828608855,0.20480665215340105,2.2217426457743845,0.0,0.3,lambda_0.3_macro_0.25
2025-12-31,2026-01-31,0.7,0.2,0.1,risk_relief,0.536861281850555,0.2281126254451009,0.23502609270434405,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.0869776480938201,-0.8680492222558989,0.999999998952909,0.25,0.0,0.536861281850555,0.2281126254451009,0.23502609270434405,0.270815,-0.002833,0.001544,0.1451067252636076,0.07616659349261924,2.5441324454812086,0.0,0.3,lambda_0.3_macro_0.25
2026-01-31,2026-02-28,0.7,0.2,0.1,risk_relief,0.5858028972953886,0.21967883781157066,0.19451826489304086,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.9199907334424058,-0.3203292995098667,0.4834731500883052,0.25,0.0,0.5858028972953886,0.21967883781157066,0.19451826489304086,0.217515,0.006494,0.001942,0.12922526604837706,0.04894161544483348,2.872898637610826,0.0,0.3,lambda_0.3_macro_0.25
2026-02-28,2026-03-31,0.7,0.2,0.1,risk_relief,0.620062028106772,0.21377518646809945,0.1661627854251286,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,-0.4200500109813134,-0.2391191251593044,0.9999999984829387,0.25,0.0,0.620062028106772,0.21377518646809945,0.1661627854251286,-0.198576,-0.012016,0.001042,-0.12552501831151805,0.034259130811383445,2.512277983517592,-0.12552501831151808,0.3,lambda_0.3_macro_0.25
2026-03-31,2026-04-30,0.0,0.3,0.7,accident_zone,0.4340434196747404,0.23964263052766963,0.32631394979759,accident_zone,True,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,both_hsi_and_macro_risk,1.0,0.025,2.6195266398534067,2.561906165708056,0.9999999998070032,0.25,0.00625,0.42779341967474044,0.2415176305276696,0.33068894979759,0.330365,0.001877,0.002261,0.14252898939883843,0.19226860843203158,2.870350425597306,-0.0008869829168909327,0.3,lambda_0.3_macro_0.25
2026-04-30,2026-05-31,0.7,0.2,0.1,risk_relief,0.5138303937723183,0.22774984136936874,0.258419764858313,risk_relief,False,True,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,0.173334587654975,-1.1488780721901328,0.7378113320376373,0.25,0.0,0.5138303937723183,0.22774984136936874,0.258419764858313,0.349432,0.000326,0.001431,0.1799928272884474,0.08603697409757789,3.3869929140091637,0.0,0.3,lambda_0.3_macro_0.25
2026-05-31,2026-06-30,0.7,0.2,0.1,risk_relief,0.5696812756406229,0.21942488895855813,0.2108938354008191,risk_relief,False,True,no_gdp_rate_fx_verified,True,0.025,rate_up_fx_up_departure_high,macro_risk_only_risk_relief,0.25,0.00625,0.6287710106394382,0.6721070885198224,0.9999999992312884,0.25,0.0015625,0.5681187756406229,0.21989363895855812,0.2119875854008191,0.027816,0.00505,0.002025,0.017342529600396943,0.05428838186830451,3.445731938876702,0.0,0.3,lambda_0.3_macro_0.25
2012-03-31,2012-04-30,0.5,0.35,0.15,insufficient_data,0.5,0.35,0.15,insufficient_data,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.5,0.35,0.15,-0.005421,0.006984,0.00294,0.00017489999999999997,0.0,1.0001749,0.0,0.3,lambda_0.3_macro_0.50
2012-04-30,2012-05-31,0.5,0.35,0.15,insufficient_data,0.5,0.35,0.15,insufficient_data,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.5,0.35,0.15,-0.077546,0.006467,0.00313,-0.036040050000000004,0.0,0.964128546595255,-0.03604004999999999,0.3,lambda_0.3_macro_0.50
2012-05-31,2012-06-30,0.5,0.35,0.15,insufficient_data,0.5,0.35,0.15,insufficient_data,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.5,0.35,0.15,0.003673,0.002782,0.002525,0.0031889500000000003,0.0,0.96720310432392,-0.03296602991744746,0.3,lambda_0.3_macro_0.50
2012-06-30,2012-07-31,0.5,0.35,0.15,insufficient_data,0.5,0.35,0.15,insufficient_data,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.5,0.35,0.15,0.020355,0.014828,0.003606,0.0159082,0.0,0.9825895647481256,-0.017582260114580306,0.3,lambda_0.3_macro_0.50
2012-07-31,2012-08-31,0.7,0.2,0.1,risk_relief,0.5599999999999999,0.305,0.135,risk_relief,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.5599999999999999,0.305,0.135,0.0,0.004901,0.002412,0.0018204249999999999,0.059999999999999956,0.9843782953565323,-0.015793842300449334,0.3,lambda_0.3_macro_0.50
2012-08-31,2012-09-30,0.7,0.2,0.1,risk_relief,0.602,0.2735,0.12450000000000001,risk_relief,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.602,0.2735,0.12450000000000001,0.049252,0.001501,0.002013,0.030310846,0.042,1.0142156342728266,0.0,0.3,lambda_0.3_macro_0.50
2012-09-30,2012-10-31,0.7,0.2,0.1,risk_relief,0.6314000000000001,0.25145000000000006,0.11715000000000002,risk_relief,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.6314,0.25145,0.11714999999999999,-0.04599,0.002864,0.002401,-0.028036656050000004,0.02940000000000001,0.9857804193741867,-0.028036656050000053,0.3,lambda_0.3_macro_0.50
2012-10-31,2012-11-30,0.5,0.35,0.15,neutral_watch,0.5919800000000001,0.281015,0.127005,neutral_watch,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.5919800000000001,0.281015,0.127005,0.018128,0.000553,0.0022,0.011166225735,0.03941999999999996,0.9967878660620618,-0.017183493945308936,0.3,lambda_0.3_macro_0.50
2012-11-30,2012-12-31,0.7,0.2,0.1,risk_relief,0.624386,0.2567105,0.11890350000000001,risk_relief,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.624386,0.2567105,0.11890350000000001,0.041283,0.00188,0.002168,0.026516925766,0.03240599999999997,1.023219615910879,0.0,0.3,lambda_0.3_macro_0.50
2012-12-31,2013-01-31,0.7,0.2,0.1,risk_relief,0.6470701999999999,0.23969735,0.11323245000000001,risk_relief,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.6470701999999999,0.23969735,0.11323245000000001,-0.021421,0.003805,0.002299,-0.0126885209349,0.022684199999999967,1.0102364723933934,-0.012688520934900138,0.3,lambda_0.3_macro_0.50
2013-01-31,2013-02-28,0.7,0.2,0.1,risk_relief,0.6629491399999999,0.227788145,0.10926271500000001,risk_relief,False,False,no_gdp_rate_fx_verified,False,0.0,none,both_relief_or_neutral,0.0,0.0,,,,0.5,0.0,0.6629491399999999,0.227788145,0.10926271500000001,0.039171,0.006288,0.002493,0.027673104567194996,0.015878940000000008,1.03819285193153,0.0,0.3,lambda_0.3_macro_0.50
