year_month,ticker,ticker_name,ticker_role,score_date,hsi_direction,raw3_signal,score_return,score_ma_pos,score_momentum,score_vol,score_rs,risk_component,relief_component,state_direction,state_intensity,valid_score_count,hsi_state,state_reason,combo_id,combo_name,score_cols_used,state_kr,state_rule_version,score_relative_speed
2016-05,069500,KODEX 200,위험자산,2016-05-31,-0.1860044192776616,watch,0.0889829258800839,-2.566818680566417,-2.370901732282735,,,0.00296609752933613,0.16459068042830508,-0.16162458289896894,0.1675567779576412,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2016-06,069500,KODEX 200,위험자산,2016-06-30,0.0120335129274147,watch,-0.5326353246814379,-1.959770688372566,-1.708561460952674,,,0.0,0.1400322491335559,-0.1400322491335559,0.1400322491335559,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2016-07,069500,KODEX 200,위험자산,2016-07-31,-0.2839857343857208,watch,-2.269089783247867,-3.998979686324629,-5.89206814191305,,,0.0,0.4053379203828515,-0.4053379203828515,0.4053379203828515,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2016-08,069500,KODEX 200,위험자산,2016-08-31,-0.2722742003584044,watch,-1.387679703745835,-3.082774921342669,-4.935380811783156,,,0.0,0.31352784789572197,-0.31352784789572197,0.31352784789572197,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2016-09,069500,KODEX 200,위험자산,2016-09-30,-0.039276900876345,watch,1.509408724894857,-1.413307281001995,-3.372867664031429,,,0.050313624163161895,0.15953916483444747,-0.10922554067128556,0.20985278899760937,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2016-10,069500,KODEX 200,위험자산,2016-10-31,0.0180290940905408,watch,1.781844901171656,1.197265006119473,0.7774173802858839,,,0.12521757625256708,0.0,0.12521757625256708,0.12521757625256708,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2016-11,069500,KODEX 200,위험자산,2016-11-30,0.0226543142498778,watch,-0.7947910360616006,0.7771557932843967,0.2861195852225636,,,0.03544251261689867,0.02649303453538669,0.008949478081511985,0.06193554715228536,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2016-12,069500,KODEX 200,위험자산,2016-12-31,-0.3259828394280359,buy,-4.440362310202714,-3.25959291808495,-3.947099258628054,,,0.0,0.38823514956385724,-0.38823514956385724,0.38823514956385724,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-01,069500,KODEX 200,위험자산,2017-01-31,-0.3442208846453566,buy,-3.747050195681167,-5.346358154457743,-4.991033128878904,,,0.0,0.46948138263392714,-0.46948138263392714,0.46948138263392714,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-02,069500,KODEX 200,위험자산,2017-02-28,-0.1701731553921083,watch,1.649272662082455,-1.685367792839887,-2.82690413435956,,,0.054975755402748495,0.15040906423998154,-0.09543330883723306,0.20538481964273003,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-03,069500,KODEX 200,위험자산,2017-03-31,-0.4059937258060367,buy,-5.679546465602673,-5.114266367940726,-5.852270880483715,,,0.0,0.5548694571342371,-0.5548694571342371,0.5548694571342371,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-04,069500,KODEX 200,위험자산,2017-04-30,-0.3612339436320817,buy,-2.093560451343275,-7.023824127306208,-5.981455580414126,,,0.0,0.503294671968787,-0.503294671968787,0.503294671968787,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-05,069500,KODEX 200,위험자산,2017-05-31,-0.440327062513458,buy,-7.179518596338472,-7.935543378849824,-10.0,,,0.0,0.8371687325062765,-0.8371687325062765,0.8371687325062765,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-06,069500,KODEX 200,위험자산,2017-06-30,-0.2729952664151273,watch,-0.9621230559513592,-4.734570956863912,-6.268942584996212,,,0.0,0.39885455326038277,-0.39885455326038277,0.39885455326038277,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-07,069500,KODEX 200,위험자산,2017-07-31,0.0118630211257757,watch,2.682995648811266,0.5925463544505121,-3.10032080590371,,,0.10918473344205927,0.10334402686345699,0.005840706578602278,0.21252876030551626,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2017-08,069500,KODEX 200,위험자산,2017-08-31,0.3493143879699097,caution,7.055679226468458,4.839281417428847,2.135309468504853,,,0.46767567041340524,0.0,0.46767567041340524,0.46767567041340524,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2017-09,069500,KODEX 200,위험자산,2017-09-30,0.035180628249891,watch,-1.545864903223669,1.505755814313441,1.015331015492488,,,0.08403622766019764,0.05152883010745564,0.032507397552742,0.13556505776765326,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2017-10,069500,KODEX 200,위험자산,2017-10-31,-0.2069167507499556,watch,-4.644035234967016,-3.070221647723779,-2.746245753410799,,,0.0,0.34868342120338647,-0.34868342120338647,0.34868342120338647,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2017-11,069500,KODEX 200,위험자산,2017-11-30,0.436195800848934,caution,8.544384601695457,6.775393191896899,5.816096917639872,,,0.7045291570410742,0.0,0.7045291570410742,0.7045291570410742,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2017-12,069500,KODEX 200,위험자산,2017-12-31,0.4557957708344876,caution,3.981094591771328,4.804806371476348,5.42925159372184,,,0.4738384185656505,0.0,0.4738384185656505,0.4738384185656505,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2018-01,069500,KODEX 200,위험자산,2018-01-31,0.2045257057725332,watch,0.1404819746272339,2.02559608076119,5.057909388475598,,,0.24079958146213407,0.0,0.24079958146213407,0.24079958146213407,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2018-02,069500,KODEX 200,위험자산,2018-02-28,0.7345704476223242,caution,9.840920087142273,7.805360004542838,9.0822422894311,,,0.890950746037207,0.0,0.890950746037207,0.890950746037207,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2018-03,069500,KODEX 200,위험자산,2018-03-31,0.3300648140186547,caution,0.6661983090729222,5.686709170296909,4.747254951984571,,,0.37000541437848006,0.0,0.37000541437848006,0.37000541437848006,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2018-04,069500,KODEX 200,위험자산,2018-04-30,0.0772147163860764,watch,-1.746783890227394,0.7340852364724288,4.739346284675766,,,0.18244771737160648,0.058226129674246466,0.12422158769736001,0.24067384704585293,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2018-05,069500,KODEX 200,위험자산,2018-05-31,0.3152374308203876,caution,5.32804263323386,5.167894527828649,6.28686963416269,,,0.5594268931741733,0.0,0.5594268931741733,0.5594268931741733,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2018-06,069500,KODEX 200,위험자산,2018-06-30,0.3885436425915757,caution,4.055796098310019,7.383601832037425,7.120615215574537,,,0.618667104864066,0.0,0.618667104864066,0.618667104864066,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2018-07,069500,KODEX 200,위험자산,2018-07-31,0.0106801379838464,watch,-2.062365687421072,3.36961387391385,5.17988643573485,,,0.28498334365495664,0.06874552291403573,0.2162378207409209,0.3537288665689924,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2018-08,069500,KODEX 200,위험자산,2018-08-31,-0.0689274269532604,watch,-2.789544125267177,0.0006441141734469,2.958868303301057,,,0.0986504139158168,0.09298480417557256,0.005665609740244243,0.19163521809138936,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2018-09,069500,KODEX 200,위험자산,2018-09-30,-0.094367610442906,watch,-1.68714551333597,-1.461561765807879,0.8373063230134186,,,0.027910210767113953,0.10495690930479498,-0.07704669853768104,0.13286712007190893,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2018-10,069500,KODEX 200,위험자산,2018-10-31,0.7573263198072627,caution,10.0,10.0,9.846823928721442,,,0.9948941309573814,0.0,0.9948941309573814,0.9948941309573814,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2018-11,069500,KODEX 200,위험자산,2018-11-30,0.0471787381277584,watch,-1.212002492440028,1.998972832058528,3.815992456352627,,,0.19383217628037183,0.04040008308133426,0.15343209319903756,0.2342322593617061,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2018-12,069500,KODEX 200,위험자산,2018-12-31,0.2053117107927154,watch,1.942404590129895,1.526327664757825,5.529300807148289,,,0.29993443540120024,0.0,0.29993443540120024,0.29993443540120024,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2019-01,069500,KODEX 200,위험자산,2019-01-31,-0.6270322351855957,buy,-10.0,-10.0,-10.0,,,0.0,1.0,-1.0,1.0,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-02,069500,KODEX 200,위험자산,2019-02-28,-0.2940113690730131,watch,-1.571787806181908,-5.545306754991955,-5.979455753456087,,,0.0,0.43655167715433163,-0.43655167715433163,0.43655167715433163,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-03,069500,KODEX 200,위험자산,2019-03-31,-0.1254498373490723,watch,1.491430634190649,-2.811486024402523,-2.709635730460924,,,0.04971435447302163,0.18403739182878157,-0.13432303735575993,0.2337517463018032,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-04,069500,KODEX 200,위험자산,2019-04-30,-0.2301824684530554,watch,-1.559470922938561,-3.223583914088493,-5.512886680352972,,,0.0,0.3431980505793342,-0.3431980505793342,0.3431980505793342,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-05,069500,KODEX 200,위험자산,2019-05-31,0.2228414812511003,watch,6.383615419156001,2.898150734329785,1.386416141403537,,,0.35560607649631076,0.0,0.35560607649631076,0.35560607649631076,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2019-06,069500,KODEX 200,위험자산,2019-06-30,-0.3833472932542499,buy,-5.652722335824642,-3.281756802417861,-6.30544491898293,,,0.0,0.5079974685741812,-0.5079974685741812,0.5079974685741812,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-07,069500,KODEX 200,위험자산,2019-07-31,0.0994738248224847,watch,1.598870324143084,1.488142161630477,1.939901601272782,,,0.16756380290154477,0.0,0.16756380290154477,0.16756380290154477,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2019-08,069500,KODEX 200,위험자산,2019-08-31,0.1354796169161933,watch,1.80178076629944,1.169375194573564,1.42059123717701,,,0.1463915732683338,0.0,0.1463915732683338,0.1463915732683338,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2019-09,069500,KODEX 200,위험자산,2019-09-30,-0.3463022451862729,buy,-6.743473054301773,-3.857781704915898,-3.483480095779774,,,0.0,0.4694911618332481,-0.4694911618332481,0.4694911618332481,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-10,069500,KODEX 200,위험자산,2019-10-31,-0.161410906313506,watch,-0.8171028097711033,-4.112730047693703,-2.533464312755331,,,0.0,0.24877657234067124,-0.24877657234067124,0.24877657234067124,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-11,069500,KODEX 200,위험자산,2019-11-30,-0.0116095811679703,watch,1.180686831345574,-0.1484306038262622,-4.923926771174676,,,0.039356227711519136,0.16907857916669794,-0.1297223514551788,0.20843480687821708,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2019-12,069500,KODEX 200,위험자산,2019-12-31,-0.462143038590819,buy,-6.099820281491372,-7.223924017102465,-6.606638345415357,,,0.0,0.6643460881336397,-0.6643460881336397,0.6643460881336397,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-01,069500,KODEX 200,위험자산,2020-01-31,0.2855884380155471,watch,3.605925204858189,1.4983231263863,-0.8248264304671373,,,0.17014161104148295,0.02749421434890458,0.14264739669257837,0.19763582539038754,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2020-02,069500,KODEX 200,위험자산,2020-02-29,0.5632148026935782,caution,5.977205478863945,9.594858184327924,2.588676471487043,,,0.6053580044892971,0.0,0.6053580044892971,0.6053580044892971,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2020-03,069500,KODEX 200,위험자산,2020-03-31,0.6559009123037977,caution,6.995607577546174,6.896551040125354,8.902886997518355,,,0.7598348538396629,0.0,0.7598348538396629,0.7598348538396629,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2020-04,069500,KODEX 200,위험자산,2020-04-30,-0.0337556651853427,watch,-5.001774110018776,-0.4960629980886287,0.6845832270921249,,,0.02281944090307083,0.18326123693691349,-0.16044179603384265,0.20608067783998432,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-05,069500,KODEX 200,위험자산,2020-05-31,-0.1076925428525891,watch,-2.250709839990592,-3.067062226570188,-0.0218944722603361,,,0.0,0.17798888462737053,-0.17798888462737053,0.17798888462737053,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-06,069500,KODEX 200,위험자산,2020-06-30,-0.0697442309502416,watch,-0.919460162002218,-2.270447138752341,-4.086863943450069,,,0.0,0.2425590414734876,-0.2425590414734876,0.2425590414734876,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-07,069500,KODEX 200,위험자산,2020-07-31,-0.2373313323984518,watch,-2.145085951387672,-4.243505122805209,-3.974938860752042,,,0.0,0.3454509978314974,-0.3454509978314974,0.3454509978314974,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-08,069500,KODEX 200,위험자산,2020-08-31,-0.1247448316821201,watch,-0.3767435348604571,-2.261843164874597,-3.364301304007317,,,0.0,0.20009626679141235,-0.20009626679141235,0.20009626679141235,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-09,069500,KODEX 200,위험자산,2020-09-30,-0.1376234230066711,watch,0.7809454571006708,-0.611650287909459,-5.818005473451819,,,0.026031515236689024,0.21432185871204262,-0.1882903434753536,0.24035337394873166,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-10,069500,KODEX 200,위험자산,2020-10-31,0.0172325864516867,watch,1.802203009018934,2.578076425980417,-0.8720531644097496,,,0.14600931449997837,0.02906843881365832,0.11694087568632004,0.17507775331363667,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2020-11,069500,KODEX 200,위험자산,2020-11-30,-0.3405399161793431,buy,-5.577895063163577,-3.380364235820163,-5.798337927787605,,,0.0,0.4918865742257115,-0.4918865742257115,0.4918865742257115,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2020-12,069500,KODEX 200,위험자산,2020-12-31,-0.4214791498184144,buy,-4.394087682416492,-6.559191069735506,-8.319022030560863,,,0.0,0.6424100260904287,-0.6424100260904287,0.6424100260904287,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2021-01,069500,KODEX 200,위험자산,2021-01-31,-0.1287095843132336,watch,-0.3463049850436528,-2.015599697127165,-5.731449784872787,,,0.0,0.2697784822347868,-0.2697784822347868,0.2697784822347868,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2021-02,069500,KODEX 200,위험자산,2021-02-28,0.0005756769450264,watch,2.659637671058959,-0.4010992597191908,-2.405343589343739,,,0.08865458903529863,0.09354809496876433,-0.0048935059334657,0.18220268400406298,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2021-03,069500,KODEX 200,위험자산,2021-03-31,-0.0237168588637658,watch,2.729823125148739,1.137503565001786,-1.592022277713594,,,0.12891088967168415,0.0530674092571198,0.07584348041456435,0.18197829892880396,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2021-04,069500,KODEX 200,위험자산,2021-04-30,0.028824944031294,watch,3.811504684138737,4.007192881848676,0.2118523491638596,,,0.26768499717170907,0.0,0.26768499717170907,0.26768499717170907,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2021-05,069500,KODEX 200,위험자산,2021-05-31,0.1332890223565441,watch,2.864439600348265,4.365794045546346,2.904722685611781,,,0.3378318777168797,0.0,0.3378318777168797,0.3378318777168797,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2021-06,069500,KODEX 200,위험자산,2021-06-30,0.0539485565249439,watch,1.257707440012763,3.706740282324231,3.825644245015493,,,0.2930030655784162,0.0,0.2930030655784162,0.2930030655784162,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2021-07,069500,KODEX 200,위험자산,2021-07-31,0.2791445600942975,watch,4.369845757730039,5.842373361749687,7.428379058032371,,,0.5880199392504032,0.0,0.5880199392504032,0.5880199392504032,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2021-08,069500,KODEX 200,위험자산,2021-08-31,0.2934770085784297,watch,3.128345635181076,4.793426151770929,6.627850854815378,,,0.4849874213922461,0.0,0.4849874213922461,0.4849874213922461,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2021-09,069500,KODEX 200,위험자산,2021-09-30,0.2915073475135116,watch,3.390927926720654,6.206592100896916,6.975677915902072,,,0.5524399314506547,0.0,0.5524399314506547,0.5524399314506547,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2021-10,069500,KODEX 200,위험자산,2021-10-31,0.3163405273517229,caution,3.285315589803001,5.346431773845533,6.655572293585883,,,0.5095773219078139,0.0,0.5095773219078139,0.5095773219078139,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2021-11,069500,KODEX 200,위험자산,2021-11-30,0.3396933114181372,caution,4.732452302007758,5.978933620104051,5.868868326035117,,,0.5526751416048975,0.0,0.5526751416048975,0.5526751416048975,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2021-12,069500,KODEX 200,위험자산,2021-12-31,-0.010282062888611,watch,-1.121694593295602,1.493702181319734,3.04105323327972,,,0.1511585138199818,0.03738981977652007,0.11376869404346174,0.18854833359650186,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2022-01,069500,KODEX 200,위험자산,2022-01-31,0.5420836102288169,caution,10.0,7.163729684924968,5.788716934603857,,,0.7650815539842941,0.0,0.7650815539842941,0.7650815539842941,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2022-02,069500,KODEX 200,위험자산,2022-02-28,0.2854622451592336,watch,-1.151068542671568,4.037196908385516,3.954642136927835,,,0.26639463484377834,0.038368951422385604,0.22802568342139273,0.30476358626616395,3,risk_warning,risk_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 악화 우세,combo_state5_v1,
2022-03,069500,KODEX 200,위험자산,2022-03-31,0.0424522990476017,watch,-3.233626947196268,-0.3422568473885996,2.604382309007462,,,0.08681274363358207,0.11919612648616226,-0.03238338285258019,0.20600887011974434,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2022-04,069500,KODEX 200,위험자산,2022-04-30,0.0967744785127601,watch,1.214007457584098,0.6138068030159242,2.307724009822453,,,0.13785127568074917,0.0,0.13785127568074917,0.13785127568074917,3,neutral_watch,weak_or_balanced_signal,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",중립 관찰,combo_state5_v1,
2022-05,069500,KODEX 200,위험자산,2022-05-31,-0.0607931593624603,watch,-3.621330110700432,-2.371545725981556,-0.6559206376723771,,,0.0,0.22162654914514548,-0.22162654914514548,0.22162654914514548,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2022-06,069500,KODEX 200,위험자산,2022-06-30,0.7059262670097555,caution,10.0,10.0,10.0,,,1.0,0.0,1.0,1.0,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2022-07,069500,KODEX 200,위험자산,2022-07-31,-0.2644625283316585,watch,-9.14754675479765,-2.871702758911764,-0.1911717517285674,,,0.0,0.4070140421812661,-0.4070140421812661,0.4070140421812661,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2022-08,069500,KODEX 200,위험자산,2022-08-31,-0.1292239443513794,watch,-2.002730887932808,-2.790553176295445,-0.0074565304127338,,,0.0,0.1600246864880329,-0.1600246864880329,0.1600246864880329,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2022-09,069500,KODEX 200,위험자산,2022-09-30,0.6061857422449404,caution,9.413599654861654,10.0,8.286865597432442,,,0.9233488417431366,0.0,0.9233488417431366,0.9233488417431366,3,accident_zone,risk_component_above_accident_threshold,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",강한 위험 구간,combo_state5_v1,
2022-10,069500,KODEX 200,위험자산,2022-10-31,-0.2236384966070207,watch,-7.657976557541057,-3.547920856463521,-2.422761231184055,,,0.0,0.45428862150628774,-0.45428862150628774,0.45428862150628774,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
2022-11,069500,KODEX 200,위험자산,2022-11-30,-0.3722330291143203,buy,-5.331584414802098,-8.421236571695205,-6.852297601574191,,,0.0,0.6868372862690498,-0.6868372862690498,0.6868372862690498,3,risk_relief,relief_component_dominant,combo_02_trend_only,추세 중심 신호,"score_return, score_ma_pos, score_momentum",위험 완화 우세,combo_state5_v1,
