strategy_name,lambda_value,year_month,return_year_month,hsi_state,state_kr,strategy_return,turnover,weight_069500,return_069500,contribution_069500,weight_114260,return_114260,contribution_114260,weight_153130,return_153130,contribution_153130,cumulative_return,running_max,drawdown
lambda_0.1,0.1,2024-08,2024-09,accident_zone,강한 위험 구간,-0.016753678658945007,0.04880668787565723,0.43926019088091495,-0.043526,-0.019119239068282706,0.2946974360486685,0.005094,0.001501188739231917,0.26604237307041667,0.003249,0.0008643716701057839,1.57417097841056,1.6371315497221033,-0.038457857172339405
lambda_0.1,0.1,2024-09,2024-10,accident_zone,강한 위험 구간,-0.005756636734167279,0.04392601908809149,0.39533417179282343,-0.014911,-0.00589482783560279,0.29522769244380165,-0.002125,-0.0006273588464430786,0.309438135763375,0.002474,0.0007655499478785897,1.5651090479303817,1.6371315497221033,-0.04399310599319095
lambda_0.1,0.1,2024-10,2024-11,accident_zone,강한 위험 구간,-0.010666100760902516,0.039533417179282326,0.3558007546135411,-0.042394,-0.015083817191086462,0.2957049231994215,0.011714,0.0034638874703580235,0.34849432218703746,0.002737,0.0009538289598259215,1.5484154371233563,1.6371315497221033,-0.05418997185278496
lambda_0.1,0.1,2024-11,2024-12,accident_zone,강한 위험 구간,-0.005362957908524834,0.03558007546135411,0.320220679152187,-0.01777,-0.005690321468534363,0.2961344308794793,-0.001619,-0.000479441643593877,0.38364488996833374,0.002103,0.0008068052036034058,1.5401113503091537,1.6371315497221033,-0.05926231122319914
lambda_0.1,0.1,2024-12,2025-01,accident_zone,강한 위험 구간,0.016225798118572762,0.03202206791521872,0.28819861123696827,0.046618,0.013435242858644987,0.2965209877915314,0.005596,0.00165933144768141,0.4152804009715004,0.002724,0.001131223812246367,1.5651008861593925,1.6371315497221033,-0.04399809140257405
lambda_0.1,0.1,2025-01,2025-02,risk_relief,위험 완화 우세,0.004737969272821317,0.041180138876303174,0.32937875011327145,0.010016,0.003299057561134527,0.2868688890123783,0.002097,0.0006015640602589572,0.38375236087435033,0.002182,0.0008373476514278324,1.572516286066881,1.6371315497221033,-0.039468583734880935
lambda_0.1,0.1,2025-02,2025-03,neutral_watch,중립 관찰,0.002119950635624185,0.023375236087435025,0.3464408751019443,0.002516,0.0008716452417564919,0.29318200011114043,0.00169,0.0004954775801878274,0.3603771247869153,0.002089,0.0007528278136798661,1.575849942967058,1.6371315497221033,-0.037432304548432604
lambda_0.1,0.1,2025-03,2025-04,neutral_watch,중립 관찰,0.009495602195582393,0.021037712478691517,0.3617967875917499,0.014797,0.005353507065995123,0.2988638001000264,0.010284,0.0030735153202286715,0.3393394123082238,0.003149,0.0010685798093585967,1.5908135871454043,1.6371315497221033,-0.028292144626106075
lambda_0.1,0.1,2025-04,2025-05,neutral_watch,중립 관찰,0.024729446710214084,0.01893394123082237,0.3756171088325749,0.064977,0.024406472880614215,0.30397742009002376,-0.001034,-0.00031431265237308456,0.3204054710774014,0.001989,0.0006372864819729514,1.6301535269746013,1.6371315497221033,-0.00426234699874084
lambda_0.1,0.1,2025-05,2025-06,risk_relief,위험 완화 우세,0.0632210112440011,0.032438289116742514,0.4080553979493174,0.153846,0.06277769075291069,0.29357967808102137,-0.000239,-7.016554306136411e-05,0.2983649239696613,0.001721,0.0005134860341517871,1.7332134814329105,1.7332134814329105,0.0
lambda_0.1,0.1,2025-06,2025-07,risk_relief,위험 완화 우세,0.026423992363524284,0.029194460205068273,0.43724985815438566,0.057604,0.025187340829125233,0.2842217102729192,0.00215,0.0006110766770867763,0.2785284315726952,0.002246,0.0006255748573122734,1.7790119012306511,1.7790119012306511,0.0
lambda_0.1,0.1,2025-07,2025-08,risk_relief,위험 완화 우세,-0.006457131492437122,0.026275014184561435,0.46352487233894707,-0.016505,-0.007650478017954321,0.2757995392456273,0.002463,0.0006792942651619799,0.26067558841542565,0.001972,0.0005140522603552193,1.7675245874577943,1.7790119012306511,-0.006457131492437096
lambda_0.1,0.1,2025-08,2025-09,risk_relief,위험 완화 우세,0.0495294327670675,0.023647512766105286,0.48717238510505234,0.102662,0.05001409139965488,0.26821958532106455,-0.003091,-0.0008290667382274106,0.24460802957388308,0.001408,0.00034440810564002737,1.8550690776764238,1.8550690776764238,0.0
lambda_0.1,0.1,2025-09,2025-10,risk_relief,위험 완화 우세,0.11362765647625585,0.02128276148949472,0.508455146594547,0.223621,0.1137012483366192,0.2613976267889581,-0.00167,-0.0004365340367375601,0.23014722661649478,0.001577,0.00036294217637421227,2.0658562295743654,2.0658562295743654,0.0
lambda_0.1,0.1,2025-10,2025-11,risk_relief,위험 완화 우세,-0.023841081834364456,0.019154485340545313,0.5276096319350924,-0.04291,-0.022639729306334812,0.2552578641100623,-0.005734,-0.0014636485928070974,0.2171325039548453,0.001208,0.0002622960647774531,2.016603982147051,2.0658562295743654,-0.023841081834364508
lambda_0.1,0.1,2025-11,2025-12,accident_zone,강한 위험 구간,0.04267787317055953,0.05276096319350926,0.47484866874158316,0.09425,0.044754487028894216,0.2597320776990561,-0.010412,-0.002704330393002572,0.2654192535593608,0.002365,0.0006277165346678883,2.102668351132368,2.102668351132368,0.0
lambda_0.1,0.1,2025-12,2026-01,risk_relief,위험 완화 우세,0.13435894571896345,0.02251513312584169,0.49736380186742485,0.270815,0.13469357800272666,0.2537588699291505,-0.002833,-0.0007188988785092833,0.24887732820342473,0.001544,0.0003842665947460878,2.385180653987144,2.385180653987144,0.0
lambda_0.1,0.1,2026-01,2026-02,risk_relief,위험 완화 우세,0.11465913551229547,0.0202636198132575,0.5176274216806823,0.217515,0.11259172862687361,0.24838298293623542,0.006494,0.0016129990911879128,0.23398959538308226,0.001942,0.00045440779423394574,2.6586634058139613,2.6586634058139613,0.0
lambda_0.1,0.1,2026-02,2026-03,risk_relief,위험 완화 우세,-0.10910644208701221,0.018237257831931752,0.5358646795126141,-0.198576,-0.10640986459889686,0.2435446846426119,-0.012016,-0.0029264329306656245,0.22059063584477404,0.001042,0.00022985544255025453,2.3685861008986615,2.6586634058139613,-0.10910644208701226
lambda_0.1,0.1,2026-03,2026-04,accident_zone,강한 위험 구간,0.1604027212831136,0.0535864679512614,0.48227821156135264,0.330365,0.15932784136246628,0.2491902161783507,0.001877,0.00046773003576676425,0.2685315722602966,0.002261,0.0006071498848805307,2.748513757076166,2.748513757076166,0.0
lambda_0.1,0.1,2026-04,2026-05,risk_relief,위험 완화 우세,0.17657112024141672,0.021772178843864717,0.5040503904052174,0.349432,0.17613133602007594,0.24427119456051563,0.000326,7.96324094267281e-05,0.25167841503426697,0.001431,0.000360151811914036,3.2338219101620496,3.2338219101620496,0.0
lambda_0.1,0.1,2026-05,2026-06,risk_relief,위험 완화 우세,0.01625586558423787,0.01959496095947827,0.5236453513646957,0.027816,0.014565719093560376,0.2398440751044641,0.00505,0.0012112125792775436,0.2365105735308403,0.002025,0.00047893391139995157,3.2863904844570073,3.2863904844570073,0.0
lambda_0.1,0.1,2026-06,2026-07,conflict,신호 충돌,0.0,0.01736453513646953,0.5062808162282262,,,0.2558596675940177,,,0.23785951617775625,,,3.2863904844570073,3.2863904844570073,0.0
lambda_0.3,0.3,2012-03,2012-04,insufficient_data,자료 부족,0.0011031699999999999,0.0,0.3833333333333333,-0.005421,-0.0020780499999999997,0.3383333333333333,0.006984,0.0023629199999999997,0.2783333333333333,0.00294,0.0008182999999999999,1.00110317,1.00110317,0.0
lambda_0.3,0.3,2012-04,2012-05,insufficient_data,자료 부족,-0.029478762166666672,0.03850000000000002,0.41833333333333333,-0.077546,-0.03244007666666667,0.3418333333333333,0.006467,0.0022106361666666663,0.23983333333333332,0.00313,0.0007506783333333332,0.9715918877472739,1.00110317,-0.029478762166666672
lambda_0.3,0.3,2012-05,2012-06,insufficient_data,자료 부족,0.0031218534833333334,0.026950000000000016,0.44283333333333336,0.003673,0.0016265268333333334,0.34428333333333333,0.002782,0.0009577962333333334,0.2128833333333333,0.002525,0.0005375304166666666,0.9746250552664161,1.00110317,-0.02644893705968776
lambda_0.3,0.3,2012-06,2012-07,insufficient_data,자료 부족,0.015193054146666668,0.01886499999999998,0.45998333333333336,0.020355,0.009362960750000001,0.3459983333333333,0.014828,0.005130463286666666,0.19401833333333332,0.003606,0.0006996301099999999,0.9894325865037767,1.00110317,-0.011657723045890633
lambda_0.3,0.3,2012-07,2012-08,risk_relief,위험 완화 우세,0.001881017036166667,0.07200499999999997,0.5319883333333334,0.0,0.0,0.30219883333333336,0.004901,0.0014810764821666668,0.16581283333333335,0.002412,0.00039994055400000006,0.9912937260551289,1.00110317,-0.009798634385376093
lambda_0.3,0.3,2012-08,2012-09,risk_relief,위험 완화 우세,0.029385579752966663,0.05040349999999996,0.5823918333333333,0.049252,0.02868396257533333,0.2715391833333334,0.001501,0.00040758031418333337,0.14606898333333335,0.002013,0.00029403686345000005,1.0204234669007375,1.0204234669007375,0.0
lambda_0.3,0.3,2012-09,2012-10,risk_relief,위험 완화 우세,-0.027373090395465,0.03528244999999999,0.6176742833333333,-0.04599,-0.0284068402905,0.25007742833333335,0.002864,0.0007162217547466667,0.13224828833333335,0.002401,0.0003175281402883334,0.9924913230996099,1.0204234669007375,-0.027373090395464983
lambda_0.3,0.3,2012-10,2012-11,neutral_watch,중립 관찰,0.011014771922327832,0.03530228499999999,0.5823719983333333,0.018128,0.010557239585786665,0.28005419983333335,0.000553,0.00015486997250783335,0.13757380183333334,0.0022,0.00030266236403333335,1.0034233886584416,1.0204234669007375,-0.016659826820652257
lambda_0.3,0.3,2012-11,2012-12,risk_relief,위험 완화 우세,0.026254047573679433,0.035288400500000025,0.6176603988333333,0.041283,0.0254988742450365,0.25603793988333334,0.00188,0.0004813513269806667,0.12630166128333334,0.002168,0.00027382200166226663,1.029767314040823,1.029767314040823,0.0
lambda_0.3,0.3,2012-12,2013-01,risk_relief,위험 완화 우세,-0.012577558066003657,0.024701880349999997,0.6423622791833333,-0.021421,-0.013760042382386182,0.23922655791833333,0.003805,0.0009102570528792583,0.11841116289833334,0.002299,0.0002722272635032683,1.0168153558540018,1.029767314040823,-0.012577558066003691
lambda_0.3,0.3,2013-01,2013-02,risk_relief,위험 완화 우세,0.02755097992423046,0.017291316245,0.6596535954283334,0.039171,0.025839290986523242,0.22745859054283335,0.006288,0.001430259617333336,0.11288781402883334,0.002493,0.00028142932037388154,1.0448296153097847,1.0448296153097847,0.0
lambda_0.3,0.3,2013-02,2013-03,risk_relief,위험 완화 우세,-0.01084220954216398,0.01210392137149998,0.6717575167998333,-0.018478,-0.01241273539542732,0.21922101337998334,0.006076,0.0013319868772967787,0.10902146982018335,0.002188,0.00023853897596656115,1.0335013536847375,1.0448296153097847,-0.010842209542163861
lambda_0.3,0.3,2013-03,2013-04,neutral_watch,중립 관찰,-0.017249066082803327,0.05152725503995002,0.6202302617598833,-0.028992,-0.017981715748942535,0.25845470936598836,0.001926,0.0004977837702388935,0.12131502887412834,0.001936,0.00023486589590031247,1.0156744205383628,1.0448296153097847,-0.027904257636090835
lambda_0.3,0.3,2013-04,2013-05,neutral_watch,중립 관찰,0.011022763668322532,0.036069078527964996,0.5841611832319183,0.021297,0.012440880719290165,0.2859182965561919,-0.00595,-0.0017012138645093417,0.12992052021188988,0.002179,0.00028309681354170805,1.0268699596399176,1.0448296153097847,-0.017189076005030945
lambda_0.3,0.3,2013-05,2013-06,risk_relief,위험 완화 우세,-0.047036089954418756,0.0347516450304245,0.6189128282623428,-0.075186,-0.04653357990573251,0.26014280758933434,-0.002782,-0.0007237172907135281,0.12094436414832292,0.001829,0.0002212072420272826,0.978570011846804,1.0448296153097847,-0.06341665903424376
lambda_0.3,0.3,2013-06,2013-07,accident_zone,강한 위험 구간,0.012527963348597161,0.18567384847870283,0.43323897978364,0.026278,0.011384653910754492,0.27209996531253405,0.001958,0.0005327717320819418,0.29466105490382605,0.002072,0.0006105377057607276,0.990829501089257,1.0448296153097847,-0.05168317726571814
lambda_0.3,0.3,2013-07,2013-08,neutral_watch,중립 관찰,0.007089646894134317,0.04339831647114781,0.45326728584854803,0.012109,0.005488613564340068,0.2954699757187738,0.003535,0.0010444863641658655,0.2512627384326782,0.002215,0.0005565469656283823,0.9978541323842712,1.0448296153097847,-0.044959945848764615
lambda_0.3,0.3,2013-08,2013-09,neutral_watch,중립 관찰,0.02064409211015121,0.03037882152980345,0.4672871000939836,0.03988,0.018635409551748066,0.31182898300314166,0.005015,0.0015638223497607556,0.22088391690287473,0.002014,0.00044486020864238976,1.0184539250057072,1.0448296153097847,-0.02524401100198259
lambda_0.3,0.3,2013-09,2013-10,risk_relief,위험 완화 우세,0.014038086369150646,0.06981386997180489,0.5371009700657885,0.02397,0.01287431025247695,0.2782802881021992,0.002686,0.000747460853842507,0.18461874183201232,0.002255,0.0004163152628311878,1.0327510691679378,1.0448296153097847,-0.011560302239581599
lambda_0.3,0.3,2013-10,2013-11,risk_relief,위험 완화 우세,0.004574695540205386,0.04886970898026344,0.5859706790460519,0.008989,0.005267290433944961,0.25479620167153944,-0.00388,-0.000988609262485573,0.15923311928240863,0.001859,0.00029601436874599765,1.0374755908782025,1.0448296153097847,-0.007038491562475269
lambda_0.3,0.3,2013-11,2013-12,risk_relief,위험 완화 우세,-0.004727271207179421,0.03420879628618442,0.6201794753322364,-0.010393,-0.006445525287127932,0.23835734117007762,0.005944,0.0014167960359149413,0.14146318349768605,0.002131,0.000301458044033569,1.0325711623892926,1.0448296153097847,-0.01173248991114939
lambda_0.3,0.3,2013-12,2014-01,risk_relief,위험 완화 우세,-0.026504016515102338,0.023946157400329113,0.6441256327325655,-0.042386,-0.02730190906900252,0.22685013881905433,0.002324,0.0005271997226154823,0.12902422844838024,0.002098,0.0002706928312847018,1.0052038792483082,1.0448296153097847,-0.037925548319883484
lambda_0.3,0.3,2014-01,2014-02,risk_warning,위험 악화 우세,0.01056524884627897,0.13323768981976958,0.5108879429127959,0.017822,0.00910504491859185,0.293795097173338,0.003711,0.0010902736056102574,0.19531695991386616,0.001894,0.0003699303220768625,1.0158241083738118,1.0448296153097847,-0.027760992329235457
lambda_0.3,0.3,2014-02,2014-03,risk_relief,위험 완화 우세,0.001133529567815056,0.05673361712616122,0.5676215600389571,0.000193,0.00010955096108751873,0.26565656802133664,0.002605,0.0006920353596955819,0.1667218719397063,0.001991,0.0003319432470319553,1.0169755750363527,1.0448296153097847,-0.0266589306670576
lambda_0.3,0.3,2014-03,2014-04,neutral_watch,중립 관찰,-0.004169144585499306,0.02530302959359898,0.54733509202727,-0.009277,-0.005077627648736985,0.2909595976149356,0.001853,0.0005391481343804758,0.16170531035779442,0.002284,0.00036933492885720244,1.0127356568241048,1.0448296153097847,-0.030716930316111113
lambda_0.3,0.3,2014-04,2014-05,risk_relief,위험 완화 우세,0.01280536631221371,0.045799472391819016,0.5931345644190891,0.019009,0.011274894935042466,0.26367171833045494,0.004809,0.0012679972934511578,0.1431937172504561,0.001833,0.00026247408372008605,1.0257041078871778,1.0448296153097847,-0.018304905548581996
lambda_0.3,0.3,2014-05,2014-06,risk_relief,위험 완화 우세,0.0018444842747882006,0.03205963067427331,0.6251941950933624,0.0,0.0,0.24457020283131847,0.006383,0.0015610916046723058,0.13023560207531926,0.002176,0.0002833926701158947,1.0275960029847615,1.0448296153097847,-0.01649418438422956
lambda_0.3,0.3,2014-06,2014-07,neutral_watch,중립 관찰,0.024761531341177152,0.0375582585280087,0.5876359365653536,0.038425,0.022579910862523714,0.2761991419819229,0.006366,0.0017582837378569212,0.13616492145272346,0.003109,0.00042333674079651724,1.053040853618737,1.053040853618737,0.0
lambda_0.3,0.3,2014-07,2014-08,risk_relief,위험 완화 우세,-0.010780467148090965,0.03370921903039391,0.6213451555957475,-0.018896,-0.011740938060137245,0.25333939938734606,0.002842,0.0007199905730588375,0.12531544501690642,0.001919,0.0002404803389874434,1.0416885812907024,1.053040853618737,-0.01078046714809111
lambda_0.3,0.3,2014-08,2014-09,neutral_watch,중립 관찰,-0.01647489264194613,0.03640354667872425,0.5849416089170233,-0.032666,-0.019107702596883484,0.28233757957114225,0.008171,0.002306980362675803,0.13272081151183449,0.002455,0.0003258295922615537,1.024526873747597,1.053040853618737,-0.027077752751142325
lambda_0.3,0.3,2014-09,2014-10,accident_zone,강한 위험 구간,-0.007412023294706956,0.17548248267510702,0.40945912624191627,-0.025181,-0.010310590257897692,0.2876363056997996,0.007653,0.002201280647520566,0.30290456805828414,0.002302,0.00069728631567017,1.0169330566933266,1.053040853618737,-0.03428907511168944
lambda_0.3,0.3,2014-10,2014-11,accident_zone,강한 위험 구간,0.0052123217581654365,0.12283773787257488,0.28662138836934137,0.012615,0.003615728814279241,0.2913454139898597,0.003074,0.0008955958026048286,0.4220331976407989,0.001661,0.0007009971412813669,1.022233638991327,1.053040853618737,-0.02925547904579595
lambda_0.3,0.3,2014-11,2014-12,risk_relief,위험 완화 우세,-0.009272861125698181,0.12401358348919755,0.4106349718585389,-0.024323,-0.009987874420515243,0.2639417897929018,0.0011,0.000290335968772192,0.32542323834855924,0.001305,0.0004246773260448698,1.0127546084189434,1.053040853618737,-0.03825705817713665
lambda_0.3,0.3,2014-12,2015-01,risk_warning,위험 악화 우세,0.012528064369265537,0.06319049155756168,0.34744448030097724,0.027766,0.009647143440036934,0.31975925285503126,0.006721,0.0021491019384386654,0.33279626684399144,0.002199,0.0007318189907899371,1.0254424633434862,1.053040853618737,-0.026208280695293018
lambda_0.3,0.3,2015-01,2015-02,risk_relief,위험 완화 우세,0.0013113433268818826,0.1057666559097068,0.45321113621068404,0.002367,0.0010727507594106892,0.2838314769985219,-0.000361,-0.0001024631631964664,0.262957386790794,0.001297,0.00034105573066765983,1.026787170474893,1.053040853618737,-0.024931305422409955
lambda_0.3,0.3,2015-02,2015-03,risk_relief,위험 완화 우세,0.013857449203424,0.07403665913679477,0.5272477953474789,0.020067,0.01058028150923786,0.2586820338989654,0.010484,0.002712022443396753,0.21407017075355583,0.00264,0.0005651452507893874,1.0410158215324763,1.053040853618737,-0.011419340517452081
lambda_0.3,0.3,2015-03,2015-04,risk_relief,위험 완화 우세,0.02278723696312992,0.051825661395756326,0.5790734567432352,0.040226,0.023293808870953378,0.24107742372927576,-0.003139,-0.0007567420330861966,0.17984911952748908,0.001391,0.00025017012526273733,1.0647376957401042,1.0647376957401042,0.0
lambda_0.3,0.3,2015-04,2015-05,risk_relief,위험 완화 우세,-0.012713899208061345,0.036277962977029454,0.6153514197202646,-0.022514,-0.013854021863582037,0.22875419661049304,0.004139,0.0009468136197708308,0.15589438366924235,0.00124,0.00019330903574986053,1.051200727993441,1.0647376957401042,-0.01271389920806143
lambda_0.3,0.3,2015-05,2015-06,risk_warning,위험 악화 우세,-0.016588968018429816,0.12460542591607937,0.49074599380418527,-0.034357,-0.016860560109130392,0.2951279376273451,-0.000266,-7.850403140887381e-05,0.21412606856846964,0.001635,0.00035009612210944787,1.0337623927358077,1.0647376957401042,-0.029091956759139115
lambda_0.3,0.3,2015-06,2015-07,neutral_watch,중립 관찰,-0.015540571144672943,0.019237820570540895,0.4935221956629297,-0.033594,-0.01657938464110046,0.3115895563391416,0.002437,0.0007593437487984881,0.19488824799792875,0.001434,0.00027946974762902983,1.0176971347248096,1.0647376957401042,-0.04418042228005892
lambda_0.3,0.3,2015-07,2015-08,accident_zone,강한 위험 구간,-0.014999931154146787,0.15153352560062136,0.3454655369640508,-0.04711,-0.016274881446376434,0.3081126894373991,0.002972,0.0009157109130079501,0.3464217735985501,0.001037,0.00035923937922169644,1.002431747768165,1.0647376957401042,-0.05851765014164367
lambda_0.3,0.3,2015-08,2015-09,accident_zone,강한 위험 구간,0.007612348873853607,0.10607346792043496,0.24182587587483556,0.020725,0.005011841277505967,0.30567888260617937,0.006315,0.001930362143658023,0.452495241518985,0.001481,0.0006701454526896167,1.010062607954403,1.0647376957401042,-0.05135075803594635
lambda_0.3,0.3,2015-09,2015-10,risk_warning,위험 악화 우세,0.014062757926542123,0.04329633521814619,0.22927811311238488,0.060703,0.0139178693002611,0.34897521782432556,-0.000716,-0.0002498662559622171,0.4217466690632895,0.000936,0.00039475488224323895,1.0242668739007177,1.0647376957401042,-0.03801013338900816
