Date,signal_date,method,strategy,strategy_return,cumulative_return,portfolio_value
2023-04-30,2023-03-31,rank,EW_HSI_overlay,0.0070944730806933,0.3268295642468037,1.3268295642468038
2023-05-31,2023-04-30,rank,EW_HSI_overlay,0.0204841849014644,0.3540085863735649,1.354008586373565
2023-06-30,2023-05-31,rank,EW_HSI_overlay,-0.0006519266455744,0.3531258720977714,1.3531258720977717
2023-07-31,2023-06-30,rank,EW_HSI_overlay,0.0093050430138706,0.3657167665408223,1.3657167665408223
2023-08-31,2023-07-31,rank,EW_HSI_overlay,-0.0070527103676691,0.3560847617421401,1.35608476174214
2023-09-30,2023-08-31,rank,EW_HSI_overlay,-0.0072565683628874,0.3462442399626884,1.3462442399626884
2023-10-31,2023-09-30,rank,EW_HSI_overlay,-0.0216477977099568,0.3171010169877815,1.3171010169877817
2023-11-30,2023-10-31,rank,EW_HSI_overlay,0.0256032572724353,0.350823093179506,1.350823093179506
2023-12-31,2023-11-30,rank,EW_HSI_overlay,0.0277339191477281,0.3882867116286304,1.3882867116286304
2024-01-31,2023-12-31,rank,EW_HSI_overlay,-0.0303608248172848,0.3461371819807091,1.346137181980709
2024-02-29,2024-01-31,rank,EW_HSI_overlay,0.0094938117058107,0.3589171549166245,1.3589171549166246
2024-03-31,2024-02-29,rank,EW_HSI_overlay,0.0218554045410531,0.3886168390751043,1.3886168390751044
2024-04-30,2024-03-31,rank,EW_HSI_overlay,-0.0115477567275364,0.3725814296297045,1.3725814296297043
2024-05-31,2024-04-30,rank,EW_HSI_overlay,-0.0029314455124737,0.3685577819573116,1.3685577819573116
2024-06-30,2024-05-31,rank,EW_HSI_overlay,0.0277245595783381,0.4065004437195854,1.4065004437195854
2024-07-31,2024-06-30,rank,EW_HSI_overlay,-0.0008941200193934,0.4052428635155698,1.4052428635155698
2024-08-31,2024-07-31,rank,EW_HSI_overlay,-0.0135453681270092,0.3862083316213989,1.386208331621399
2024-09-30,2024-08-31,rank,EW_HSI_overlay,-0.0029831621271309,0.3820730474261924,1.3820730474261924
2024-10-31,2024-09-30,rank,EW_HSI_overlay,-0.0020884496676716,0.3791866574295972,1.3791866574295972
2024-11-30,2024-10-31,rank,EW_HSI_overlay,-0.0002174433794423,0.3788867624219241,1.378886762421924
2024-12-31,2024-11-30,rank,EW_HSI_overlay,-0.0024597311040554,0.3754950717634246,1.375495071763425
2025-01-31,2024-12-31,rank,EW_HSI_overlay,0.010528557561959,0.3899770508026769,1.389977050802677
2025-02-28,2025-01-31,rank,EW_HSI_overlay,0.0047651673996917,0.3966005241314816,1.3966005241314816
2025-03-31,2025-02-28,rank,EW_HSI_overlay,0.0020983268060263,0.3995310484485772,1.3995310484485772
2025-04-30,2025-03-31,rank,EW_HSI_overlay,0.009409542916267,0.4126999959116024,1.4126999959116024
2025-05-31,2025-04-30,rank,EW_HSI_overlay,0.0219775216637944,0.4437476406761917,1.4437476406761918
2025-06-30,2025-05-31,rank,EW_HSI_overlay,0.0772934995973175,0.5553399483594252,1.5553399483594252
2025-07-31,2025-06-30,rank,EW_HSI_overlay,0.0299010589963912,0.6018462599147645,1.6018462599147645
2025-08-31,2025-07-31,rank,EW_HSI_overlay,-0.0071439768278237,0.5904027073521974,1.5904027073521974
2025-09-30,2025-08-31,rank,EW_HSI_overlay,0.0336598275312727,0.6439353881869416,1.6439353881869416
2025-10-31,2025-09-30,rank,EW_HSI_overlay,0.1117874348147279,0.8277067082335137,1.8277067082335137
2025-11-30,2025-10-31,rank,EW_HSI_overlay,-0.0225863737941702,0.786425441335239,1.786425441335239
2025-12-31,2025-11-30,rank,EW_HSI_overlay,0.0287342219474793,0.8377569864591894,1.8377569864591892
2026-01-31,2025-12-31,rank,EW_HSI_overlay,0.0898419572075724,1.002864670994573,2.002864670994573
2026-02-28,2026-01-31,rank,EW_HSI_overlay,0.1108664924875671,1.2249152519950064,2.2249152519950064
2026-03-31,2026-02-28,rank,EW_HSI_overlay,-0.1020316972278742,0.9979033726457724,1.9979033726457724
2026-04-30,2026-03-31,rank,EW_HSI_overlay,0.0513136823820878,1.10042315173982,2.10042315173982
2026-05-31,2026-04-30,rank,EW_HSI_overlay,0.1751552377340511,1.4683232682249128,2.4683232682249128
2026-06-30,2026-05-31,rank,EW_HSI_overlay,0.0111263973534502,1.4957868137039505,2.4957868137039503
2012-04-30,2012-03-31,zscore,EW,0.0015006768828879,0.0015006768828877,1.0015006768828878
2012-05-31,2012-04-30,zscore,EW,-0.0226497180898505,-0.021183031115304,0.978816968884696
2012-06-30,2012-05-31,zscore,EW,0.0029937000336713,-0.0182527467225959,0.981747253277404
2012-07-31,2012-06-30,zscore,EW,0.0129292188864265,-0.0055595215938243,0.9944404784061756
2012-08-31,2012-07-31,zscore,EW,0.0024376468962339,-0.0031354268481481,0.9968645731518518
2012-09-30,2012-08-31,zscore,EW,0.0175888476427146,0.0143982722494395,1.0143982722494396
2012-10-31,2012-09-30,zscore,EW,-0.0135751388186701,0.0006276748862343,1.0006276748862344
2012-11-30,2012-10-31,zscore,EW,0.0069600217702254,0.0075920652873326,1.0075920652873327
2012-12-31,2012-11-30,zscore,EW,0.0151105969561896,0.0228173828821443,1.0228173828821443
2013-01-31,2012-12-31,zscore,EW,-0.0051054565707537,0.0175954331540275,1.0175954331540276
2013-02-28,2013-01-31,zscore,EW,0.0159837398546007,0.0338604138347913,1.033860413834791
2013-03-31,2013-02-28,zscore,EW,-0.0034046900530706,0.0303404395675446,1.0303404395675446
2013-04-30,2013-03-31,zscore,EW,-0.008376797057387,0.0217094868052682,1.0217094868052683
2013-05-31,2013-04-30,zscore,EW,0.0058422876396569,0.0276786075113508,1.0276786075113509
2013-06-30,2013-05-31,zscore,EW,-0.0253800016945285,0.0015961227112821,1.0015961227112822
2013-07-31,2013-06-30,zscore,EW,0.0101025843697385,0.0117148320453757,1.0117148320453755
2013-08-31,2013-07-31,zscore,EW,0.0059530396055012,0.0177376105100148,1.0177376105100149
2013-09-30,2013-08-31,zscore,EW,0.0156364090307469,0.0336513720739246,1.0336513720739249
2013-10-31,2013-09-30,zscore,EW,0.0096367395281661,0.0436124011095326,1.043612401109533
2013-11-30,2013-10-31,zscore,EW,0.0023225552066738,0.046036248525479,1.046036248525479
2013-12-31,2013-11-30,zscore,EW,-0.0007731302831468,0.0452275262244745,1.0452275262244746
2014-01-31,2013-12-31,zscore,EW,-0.0126540914854339,0.0320011214845361,1.0320011214845362
2014-02-28,2014-01-31,zscore,EW,0.0078089783081393,0.0400599958561842,1.0400599958561842
2014-03-31,2014-02-28,zscore,EW,0.0015961368006335,0.041720073890437,1.041720073890437
2014-04-30,2014-03-31,zscore,EW,-0.0017131378380782,0.0399354638151696,1.0399354638151697
2014-05-31,2014-04-30,zscore,EW,0.008550089929545,0.0488270055517123,1.0488270055517124
2014-06-30,2014-05-31,zscore,EW,0.0028531464179251,0.0518194625656254,1.0518194625656254
2014-07-31,2014-06-30,zscore,EW,0.0159668488985898,0.0686137049930066,1.068613704993007
2014-08-31,2014-07-31,zscore,EW,-0.0047117386894943,0.0635786764550674,1.0635786764550674
2014-09-30,2014-08-31,zscore,EW,-0.0073467504311571,0.0557648293552515,1.0557648293552515
2014-10-31,2014-09-30,zscore,EW,-0.0050750817641505,0.0504067365225591,1.0504067365225591
2014-11-30,2014-10-31,zscore,EW,0.0057837227968951,0.0564819979105968,1.0564819979105968
2014-12-31,2014-11-30,zscore,EW,-0.00730604531491,0.0487632925594752,1.0487632925594752
2015-01-31,2014-12-31,zscore,EW,0.0122290003002188,0.0615886191790437,1.0615886191790438
2015-02-28,2015-01-31,zscore,EW,0.0011007385482829,0.0627571506945925,1.0627571506945923
2015-03-31,2015-02-28,zscore,EW,0.0110634505611363,0.074514911889796,1.074514911889796
2015-04-30,2015-03-31,zscore,EW,0.0128259930759256,0.0882966327096737,1.0882966327096737
2015-05-31,2015-04-30,zscore,EW,-0.0057117511855084,0.0820805531276094,1.0820805531276094
2015-06-30,2015-05-31,zscore,EW,-0.0109958853693476,0.0701821194050178,1.0701821194050178
2015-07-31,2015-06-30,zscore,EW,-0.009907601939748,0.0595791809629169,1.059579180962917
2015-08-31,2015-07-31,zscore,EW,-0.014367104732265,0.0443560958978952,1.0443560958978952
2015-09-30,2015-08-31,zscore,EW,0.009506901306588,0.0542846862305301,1.0542846862305302
2015-10-31,2015-09-30,zscore,EW,0.0203075334124474,0.0756946077223883,1.0756946077223883
2015-11-30,2015-10-31,zscore,EW,-0.0086408940506986,0.0663996445861514,1.0663996445861514
2015-12-31,2015-11-30,zscore,EW,0.0003973234484021,0.0668233501703132,1.0668233501703133
2016-01-31,2015-12-31,zscore,EW,-0.0096564319243719,0.0565216431140631,1.0565216431140632
2016-02-29,2016-01-31,zscore,EW,0.0079819359802726,0.064954731231172,1.064954731231172
2016-03-31,2016-02-29,zscore,EW,0.0150125063510881,0.0809423708974013,1.0809423708974013
2016-04-30,2016-03-31,zscore,EW,-0.0001168782096144,0.0808160322883944,1.0808160322883944
2016-05-31,2016-04-30,zscore,EW,-0.0016575668434742,0.0790245074693776,1.0790245074693776
2016-06-30,2016-05-31,zscore,EW,0.0045665223442735,0.0839518969927552,1.0839518969927553
2016-07-31,2016-06-30,zscore,EW,0.0109492244392356,0.0958203295942643,1.0958203295942643
2016-08-31,2016-07-31,zscore,EW,0.0059072074060047,0.102293567560894,1.102293567560894
2016-09-30,2016-08-31,zscore,EW,0.0022528674731137,0.1047768888850744,1.1047768888850744
2016-10-31,2016-09-30,zscore,EW,-0.0031884063998721,0.1012544111821223,1.1012544111821223
2016-11-30,2016-10-31,zscore,EW,-0.0040942667449826,0.096745581868654,1.096745581868654
2016-12-31,2016-11-30,zscore,EW,0.0140639805713601,0.1121701904237799,1.11217019042378
2017-01-31,2016-12-31,zscore,EW,0.0118724062356556,0.1253743267276776,1.1253743267276777
2017-02-28,2017-01-31,zscore,EW,0.002396196380012,0.128070944615541,1.128070944615541
2017-03-31,2017-02-28,zscore,EW,0.0155926511412925,0.1456605613175594,1.1456605613175594
2017-04-30,2017-03-31,zscore,EW,0.0085391607163733,0.1554435409770607,1.1554435409770607
2017-05-31,2017-04-30,zscore,EW,0.0224540153690988,0.1813878880042856,1.1813878880042856
2017-06-30,2017-05-31,zscore,EW,0.0082531076904995,0.1911380094682366,1.191138009468237
2017-07-31,2017-06-30,zscore,EW,0.0032537876304274,0.1950137195895764,1.1950137195895765
2017-08-31,2017-07-31,zscore,EW,-0.0063331708368011,0.1874454935510945,1.1874454935510943
2017-09-30,2017-08-31,zscore,EW,0.0091203562482641,0.1982754194776761,1.198275419477676
2017-10-31,2017-09-30,zscore,EW,0.0158208208223527,0.2172331201850619,1.217233120185062
2017-11-30,2017-10-31,zscore,EW,-0.0068304302828809,0.208918894219624,1.208918894219624
2017-12-31,2017-11-30,zscore,EW,0.0031843140637014,0.2127684716563622,1.2127684716563625
2018-01-31,2017-12-31,zscore,EW,0.0086686707828755,0.2232815622730024,1.2232815622730024
2018-02-28,2018-01-31,zscore,EW,-0.0182275999083302,0.2009840753806531,1.200984075380653
2018-03-31,2018-02-28,zscore,EW,0.0044458581586759,0.2063234802306239,1.206323480230624
2018-04-30,2018-03-31,zscore,EW,0.009523105192286,0.2178114256287846,1.2178114256287846
2018-05-31,2018-04-30,zscore,EW,-0.0112377208070921,0.2041260008318814,1.2041260008318817
2018-06-30,2018-05-31,zscore,EW,-0.0095073043346607,0.1926780084846948,1.1926780084846949
2018-07-31,2018-06-30,zscore,EW,-0.0007704603413472,0.1917590973791605,1.1917590973791603
2018-08-31,2018-07-31,zscore,EW,0.0045705422064022,0.1972060826335957,1.1972060826335955
2018-09-30,2018-08-31,zscore,EW,0.0019349264164053,0.1995225883087648,1.1995225883087648
2018-10-31,2018-09-30,zscore,EW,-0.0386477745764456,0.1531637097164531,1.153163709716453
2018-11-30,2018-10-31,zscore,EW,0.0113084648810852,0.1662042210299237,1.1662042210299235
2018-12-31,2018-11-30,zscore,EW,-0.0056335394937965,0.1596343634929193,1.1596343634929194
2019-01-31,2018-12-31,zscore,EW,0.0318842149914595,0.1966083948500119,1.196608394850012
2019-02-28,2019-01-31,zscore,EW,-0.0016789742386959,0.1945993201812512,1.1945993201812513
2019-03-31,2019-02-28,zscore,EW,-0.0050602583968858,0.1885543389403898,1.18855433894039
2019-04-30,2019-03-31,zscore,EW,0.0100811923873617,0.2005363838940812,1.2005363838940812
2019-05-31,2019-04-30,zscore,EW,-0.0228231555626833,0.1731363552458054,1.1731363552458054
2019-06-30,2019-05-31,zscore,EW,0.0201656146505405,0.1967933709182319,1.196793370918232
2019-07-31,2019-06-30,zscore,EW,-0.010353801654958,0.1844020097337759,1.184402009733776
2019-08-31,2019-07-31,zscore,EW,-0.0081343787388627,0.1747676352075313,1.1747676352075314
2019-09-30,2019-08-31,zscore,EW,0.0191980596606677,0.1973208943556672,1.1973208943556672
2019-10-31,2019-09-30,zscore,EW,0.0024147636299969,0.2002121413047928,1.2002121413047928
2019-11-30,2019-10-31,zscore,EW,0.0018935060731308,0.2024847502833988,1.2024847502833989
2019-12-31,2019-11-30,zscore,EW,0.0256674744627615,0.2333494969031582,1.2333494969031582
2020-01-31,2019-12-31,zscore,EW,-0.007945620575954,0.2235497697632218,1.2235497697632218
2020-02-29,2020-01-31,zscore,EW,-0.0169980585573131,0.2027517991289995,1.2027517991289995
2020-03-31,2020-02-29,zscore,EW,-0.0374930035740934,0.1576570216255086,1.1576570216255089
2020-04-30,2020-03-31,zscore,EW,0.0315141345349689,0.1941395807503665,1.1941395807503663
2020-05-31,2020-04-30,zscore,EW,0.0146041870822274,0.2115790185899373,1.211579018589937
2020-06-30,2020-05-31,zscore,EW,0.0162160219268949,0.2312260105215575,1.2312260105215576
2020-07-31,2020-06-30,zscore,EW,0.0239202275668524,0.2606772168794611,1.260677216879461
2020-08-31,2020-07-31,zscore,EW,0.0077066146734175,0.2703927704175075,1.2703927704175075
2020-09-30,2020-08-31,zscore,EW,0.0051224595310537,0.2769003059725143,1.2769003059725144
2020-10-31,2020-09-30,zscore,EW,-0.0100396354551167,0.2640806923880232,1.2640806923880232
2020-11-30,2020-10-31,zscore,EW,0.0499165164461711,0.3271791970588975,1.3271791970588975
2020-12-31,2020-11-30,zscore,EW,0.0465308491437893,0.3889339720640203,1.3889339720640204
2021-01-31,2020-12-31,zscore,EW,0.0147185369860452,0.4093770481030192,1.4093770481030192
2021-02-28,2021-01-31,zscore,EW,0.0046913747380715,0.4159889639829075,1.4159889639829075
2021-03-31,2021-02-28,zscore,EW,0.0033800253938123,0.4207750426385277,1.4207750426385275
2021-04-30,2021-03-31,zscore,EW,0.0065871454993188,0.4301338945661888,1.4301338945661888
2021-05-31,2021-04-30,zscore,EW,0.0032613036807721,0.4347979955005348,1.4347979955005348
2021-06-30,2021-05-31,zscore,EW,0.0076107497691589,0.44571788401358,1.44571788401358
2021-07-31,2021-06-30,zscore,EW,-0.0086087095984755,0.4332721185887846,1.433272118588785
2021-08-31,2021-07-31,zscore,EW,-0.003258714558872,0.428601493869114,1.428601493869114
2021-09-30,2021-08-31,zscore,EW,-0.0161471046622316,0.4055337160269889,1.405533716026989
2021-10-31,2021-09-30,zscore,EW,-0.0147416472418708,0.3848138337987632,1.3848138337987632
2021-11-30,2021-10-31,zscore,EW,-0.0083326742656609,0.373274631203137,1.373274631203137
2021-12-31,2021-11-30,zscore,EW,0.0230846892894128,0.4049762493734943,1.4049762493734943
2022-01-31,2021-12-31,zscore,EW,-0.0325746285527598,0.3592096699247031,1.3592096699247032
2022-02-28,2022-01-31,zscore,EW,0.0038493363536262,0.3644417251193446,1.3644417251193446
2022-03-31,2022-02-28,zscore,EW,0.001244688176754,0.3661400296024706,1.3661400296024706
2022-04-30,2022-03-31,zscore,EW,-0.0119962798259622,0.3497514315259109,1.349751431525911
2022-05-31,2022-04-30,zscore,EW,0.0002517538692262,0.3500912366712911,1.3500912366712912
2022-06-30,2022-05-31,zscore,EW,-0.04718608738698,0.2863857135973235,1.2863857135973236
2022-07-31,2022-06-30,zscore,EW,0.0232620763746938,0.3163097163143396,1.3163097163143396
2022-08-31,2022-07-31,zscore,EW,-0.0070966233872562,0.3069683619966705,1.3069683619966703
2022-09-30,2022-08-31,zscore,EW,-0.043957409242405,0.2495174188415072,1.2495174188415072
2022-10-31,2022-09-30,zscore,EW,0.0235000363154613,0.2788811235610842,1.2788811235610842
2022-11-30,2022-10-31,zscore,EW,0.0307783947892427,0.3182430316705573,1.3182430316705571
2022-12-31,2022-11-30,zscore,EW,-0.0252987114819191,0.2848931815492734,1.2848931815492737
2023-01-31,2022-12-31,zscore,EW,0.0359255847036093,0.3310537203781118,1.331053720378112
2023-02-28,2023-01-31,zscore,EW,-0.0055010502907803,0.3237315269225815,1.3237315269225816
2023-03-31,2023-02-28,zscore,EW,0.0162505813909641,0.3452429338406222,1.3452429338406222
2023-04-30,2023-03-31,zscore,EW,0.0055600584875809,0.352722563232781,1.352722563232781
2023-05-31,2023-04-30,zscore,EW,0.0135702719975658,0.3710793763530944,1.3710793763530944
2023-06-30,2023-05-31,zscore,EW,-0.000771131444924,0.3700220939325016,1.3700220939325016
2023-07-31,2023-06-30,zscore,EW,0.0073026977178082,0.3800269511512095,1.3800269511512095
2023-08-31,2023-07-31,zscore,EW,-0.0070527103676691,0.3702940207651626,1.3702940207651626
2023-09-30,2023-08-31,zscore,EW,-0.0072565683628874,0.3603503885262242,1.3603503885262245
2023-10-31,2023-09-30,zscore,EW,-0.0216477977099568,0.3309017985007474,1.3309017985007474
2023-11-30,2023-10-31,zscore,EW,0.0432605816028286,0.3884773843601403,1.3884773843601403
2023-12-31,2023-11-30,zscore,EW,0.0277339191477281,0.4269853038764335,1.4269853038764335
2024-01-31,2023-12-31,zscore,EW,-0.0197859763345929,0.3987510064241226,1.3987510064241226
2024-02-29,2024-01-31,zscore,EW,0.0202292168880773,0.4270466439054927,1.4270466439054927
2024-03-31,2024-02-29,zscore,EW,0.0218554045410531,0.4582353256069993,1.4582353256069993
2024-04-30,2024-03-31,zscore,EW,-0.0078950006726714,0.4467225567304187,1.4467225567304187
2024-05-31,2024-04-30,zscore,EW,-0.0029314455124737,0.4424815683836967,1.442481568383697
2024-06-30,2024-05-31,zscore,EW,0.0277245595783381,0.4824737345670051,1.4824737345670052
2024-07-31,2024-06-30,zscore,EW,0.0011360485541968,0.4841578967097948,1.4841578967097948
2024-08-31,2024-07-31,zscore,EW,-0.0135453681270092,0.4640544316402528,1.4640544316402528
2024-09-30,2024-08-31,zscore,EW,-0.0117277372033826,0.4468843860145282,1.4468843860145282
2024-10-31,2024-09-30,zscore,EW,-0.0048541571271529,0.4398609818599894,1.4398609818599897
2024-11-30,2024-10-31,zscore,EW,-0.0093143537012593,0.4264496073943029,1.426449607394303
2024-12-31,2024-11-30,zscore,EW,-0.0057618642271808,0.4182305984295815,1.4182305984295815
2025-01-31,2024-12-31,zscore,EW,0.0183125675885929,0.4442020421195338,1.4442020421195338
2025-02-28,2025-01-31,zscore,EW,0.0047651673996917,0.4510839066092103,1.4510839066092105
2025-03-31,2025-02-28,zscore,EW,0.0020983268060263,0.4541287548682418,1.4541287548682418
2025-04-30,2025-03-31,zscore,EW,0.009409542916267,0.4678114417929524,1.4678114417929524
2025-05-31,2025-04-30,zscore,EW,0.0219775216637944,0.5000702995533222,1.5000702995533222
2025-06-30,2025-05-31,zscore,EW,0.0517759790336783,0.5777379079320384,1.5777379079320384
2025-07-31,2025-06-30,zscore,EW,0.0206667101290094,0.6103445599348196,1.6103445599348196
2025-08-31,2025-07-31,zscore,EW,-0.0040235173665537,0.6038653106317864,1.6038653106317864
2025-09-30,2025-08-31,zscore,EW,0.0336598275312727,0.6578511403710434,1.6578511403710434
2025-10-31,2025-09-30,zscore,EW,0.0745094768631662,0.7813767615570935,1.7813767615570937
2025-11-30,2025-10-31,zscore,EW,-0.0158118489127863,0.753209901346604,1.753209901346604
2025-12-31,2025-11-30,zscore,EW,0.0287342219474793,0.8035870237724156,1.803587023772416
2026-01-31,2025-12-31,zscore,EW,0.0898419572075724,0.96562481198231,1.9656248119823096
2026-02-28,2026-01-31,zscore,EW,0.0753169910230577,1.1136697583010813,2.1136697583010813
2026-03-31,2026-02-28,zscore,EW,-0.0698501779600078,0.966029549535064,1.966029549535064
2026-04-30,2026-03-31,zscore,EW,0.11150126138391,1.185244324226264,2.185244324226264
2026-05-31,2026-04-30,zscore,EW,0.1170629968579534,1.441055573687024,2.441055573687024
2026-06-30,2026-05-31,zscore,EW,0.0084931722158058,1.461787879062701,2.461787879062701
2012-04-30,2012-03-31,zscore,EW_HSI_overlay,0.0015006768828879,0.0015006768828877,1.0015006768828878
2012-05-31,2012-04-30,zscore,EW_HSI_overlay,-0.0226497180898505,-0.021183031115304,0.978816968884696
2012-06-30,2012-05-31,zscore,EW_HSI_overlay,0.0029937000336713,-0.0182527467225959,0.981747253277404
2012-07-31,2012-06-30,zscore,EW_HSI_overlay,0.0129292188864265,-0.0055595215938243,0.9944404784061756
2012-08-31,2012-07-31,zscore,EW_HSI_overlay,0.0024376468962339,-0.0031354268481481,0.9968645731518518
2012-09-30,2012-08-31,zscore,EW_HSI_overlay,0.0175888476427146,0.0143982722494395,1.0143982722494396
2012-10-31,2012-09-30,zscore,EW_HSI_overlay,-0.0135751388186701,0.0006276748862343,1.0006276748862344
2012-11-30,2012-10-31,zscore,EW_HSI_overlay,0.0069600217702254,0.0075920652873326,1.0075920652873327
2012-12-31,2012-11-30,zscore,EW_HSI_overlay,0.0151105969561896,0.0228173828821443,1.0228173828821443
2013-01-31,2012-12-31,zscore,EW_HSI_overlay,-0.0091842250086476,0.0134235978949985,1.0134235978949986
2013-02-28,2013-01-31,zscore,EW_HSI_overlay,0.0159837398546007,0.0296218970462658,1.0296218970462658
2013-03-31,2013-02-28,zscore,EW_HSI_overlay,-0.0071729420554942,0.0222364788396849,1.022236478839685
2013-04-30,2013-03-31,zscore,EW_HSI_overlay,-0.008376797057387,0.0136734113117868,1.013673411311787
2013-05-31,2013-04-30,zscore,EW_HSI_overlay,0.0058422876396569,0.0195955829533425,1.0195955829533423
2013-06-30,2013-05-31,zscore,EW_HSI_overlay,-0.0253800016945285,-0.0062817546697471,0.9937182453302528
2013-07-31,2013-06-30,zscore,EW_HSI_overlay,0.0056542469790415,-0.0006630262830701,0.99933697371693
2013-08-31,2013-07-31,zscore,EW_HSI_overlay,0.0059530396055012,0.0052860663007083,1.0052860663007084
2013-09-30,2013-08-31,zscore,EW_HSI_overlay,0.0156364090307469,0.021005130426297,1.021005130426297
2013-10-31,2013-09-30,zscore,EW_HSI_overlay,0.0132198141489494,0.0345026284956566,1.0345026284956569
2013-11-30,2013-10-31,zscore,EW_HSI_overlay,0.0023225552066738,0.036905317961787,1.036905317961787
2013-12-31,2013-11-30,zscore,EW_HSI_overlay,-0.0007731302831468,0.0361036550597149,1.036103655059715
2014-01-31,2013-12-31,zscore,EW_HSI_overlay,-0.0126540914854339,0.0229927046201967,1.0229927046201968
2014-02-28,2014-01-31,zscore,EW_HSI_overlay,0.0078089783081393,0.0309812324599605,1.0309812324599603
2014-03-31,2014-02-28,zscore,EW_HSI_overlay,0.0015961368006335,0.0326268195458525,1.0326268195458526
2014-04-30,2014-03-31,zscore,EW_HSI_overlay,-0.0017131378380782,0.0308577874686741,1.0308577874686742
2014-05-31,2014-04-30,zscore,EW_HSI_overlay,0.008550089929545,0.0396717142561031,1.0396717142561032
2014-06-30,2014-05-31,zscore,EW_HSI_overlay,0.0028531464179251,0.0426380498834511,1.042638049883451
2014-07-31,2014-06-30,zscore,EW_HSI_overlay,0.0159668488985898,0.0592856940818604,1.0592856940818605
2014-08-31,2014-07-31,zscore,EW_HSI_overlay,-0.0082578027610862,0.0505383217524921,1.0505383217524922
2014-09-30,2014-08-31,zscore,EW_HSI_overlay,-0.0073467504311571,0.0428202788842098,1.0428202788842098
2014-10-31,2014-09-30,zscore,EW_HSI_overlay,-0.0050750817641505,0.0375278807035581,1.0375278807035582
2014-11-30,2014-10-31,zscore,EW_HSI_overlay,0.0057837227968951,0.0435286543595976,1.0435286543595976
2014-12-31,2014-11-30,zscore,EW_HSI_overlay,-0.00730604531491,0.0359045867234393,1.035904586723439
2015-01-31,2014-12-31,zscore,EW_HSI_overlay,0.0122290003002188,0.0485726642254784,1.0485726642254785
2015-02-28,2015-01-31,zscore,EW_HSI_overlay,0.0011007385482829,0.049726868577667,1.049726868577667
2015-03-31,2015-02-28,zscore,EW_HSI_overlay,0.0110634505611363,0.0613404698908723,1.0613404698908724
2015-04-30,2015-03-31,zscore,EW_HSI_overlay,0.0128259930759256,0.0749532154088925,1.0749532154088923
2015-05-31,2015-04-30,zscore,EW_HSI_overlay,-0.0099123046595264,0.0642979516430219,1.064297951643022
2015-06-30,2015-05-31,zscore,EW_HSI_overlay,-0.0109958853693476,0.0525950533679238,1.0525950533679238
2015-07-31,2015-06-30,zscore,EW_HSI_overlay,-0.009907601939748,0.0421663605754065,1.0421663605754066
2015-08-31,2015-07-31,zscore,EW_HSI_overlay,-0.0053628370682029,0.0365773921856786,1.036577392185679
2015-09-30,2015-08-31,zscore,EW_HSI_overlay,0.0064217668849167,0.0432340505564698,1.04323405055647
2015-10-31,2015-09-30,zscore,EW_HSI_overlay,0.0203075334124474,0.0644195608951483,1.0644195608951483
2015-11-30,2015-10-31,zscore,EW_HSI_overlay,-0.0123131887884579,0.0513131618917188,1.0513131618917189
2015-12-31,2015-11-30,zscore,EW_HSI_overlay,0.0003973234484021,0.0517308732625523,1.0517308732625523
2016-01-31,2015-12-31,zscore,EW_HSI_overlay,-0.0096564319243719,0.0415749056821321,1.0415749056821322
2016-02-29,2016-01-31,zscore,EW_HSI_overlay,0.00544258179734,0.047243762304364,1.047243762304364
2016-03-31,2016-02-29,zscore,EW_HSI_overlay,0.0150125063510881,0.0629655159370956,1.0629655159370957
2016-04-30,2016-03-31,zscore,EW_HSI_overlay,-0.0006400614920924,0.062285152642922,1.062285152642922
2016-05-31,2016-04-30,zscore,EW_HSI_overlay,-0.0016575668434742,0.060524343995586,1.060524343995586
2016-06-30,2016-05-31,zscore,EW_HSI_overlay,0.0045665223442735,0.0653672521090877,1.0653672521090878
2016-07-31,2016-06-30,zscore,EW_HSI_overlay,0.0109492244392356,0.0770321972626419,1.077032197262642
2016-08-31,2016-07-31,zscore,EW_HSI_overlay,0.0059072074060047,0.0833944498348173,1.0833944498348174
2016-09-30,2016-08-31,zscore,EW_HSI_overlay,0.0022528674731137,0.0858351939514021,1.0858351939514022
2016-10-31,2016-09-30,zscore,EW_HSI_overlay,-0.0031884063998721,0.082373110069801,1.082373110069801
2016-11-30,2016-10-31,zscore,EW_HSI_overlay,-0.0040942667449826,0.0779415858395788,1.0779415858395789
2016-12-31,2016-11-30,zscore,EW_HSI_overlay,0.0140639805713601,0.0931017353598879,1.093101735359888
2017-01-31,2016-12-31,zscore,EW_HSI_overlay,0.0175937139614881,0.1123334546226162,1.1123334546226162
2017-02-28,2017-01-31,zscore,EW_HSI_overlay,0.0029444644859871,0.1156086809763279,1.115608680976328
2017-03-31,2017-02-28,zscore,EW_HSI_overlay,0.0155926511412925,0.1330039779489893,1.133003977948989
2017-04-30,2017-03-31,zscore,EW_HSI_overlay,0.0123775273602734,0.1470277656853515,1.1470277656853516
2017-05-31,2017-04-30,zscore,EW_HSI_overlay,0.0328432911628439,0.184699932565622,1.184699932565622
2017-06-30,2017-05-31,zscore,EW_HSI_overlay,0.0122386372645205,0.1991990453075944,1.1991990453075945
2017-07-31,2017-06-30,zscore,EW_HSI_overlay,0.0032537876304274,0.2031009843276368,1.2031009843276368
