apply_date,strategy_return_gross,turnover,w_069500,lambda
2018-09-30,0.0026598499999999996,0.0,0.5,0.0
2018-10-31,-0.05905135,0.0,0.5,0.0
2018-11-30,0.01598375,0.0,0.5,0.0
2018-12-31,-0.00942445,0.0,0.5,0.0
2019-01-31,0.0469563,0.0,0.5,0.0
2019-02-28,-0.00313955,0.0,0.5,0.0
2019-03-31,-0.008893,0.0,0.5,0.0
2019-04-30,0.014509999999999999,0.0,0.5,0.0
2019-05-31,-0.0355248,0.0,0.5,0.0
2019-06-30,0.02913475,0.0,0.5,0.0
2019-07-31,-0.01717675,0.0,0.5,0.0
2019-08-31,-0.013338599999999999,0.0,0.5,0.0
2019-09-30,0.0291131,0.0,0.5,0.0
2019-10-31,0.0040168,0.0,0.5,0.0
2019-11-30,0.0020275,0.0,0.5,0.0
2019-12-31,0.038007900000000004,0.0,0.5,0.0
2020-01-31,-0.013022500000000001,0.0,0.5,0.0
2020-02-29,-0.02678805,0.0,0.5,0.0
2020-03-31,-0.05684045,0.0,0.5,0.0
2020-04-30,0.04629175,0.0,0.5,0.0
2020-05-31,0.0206086,0.0,0.5,0.0
2020-06-30,0.024242350000000003,0.0,0.5,0.0
2020-07-31,0.0352403,0.0,0.5,0.0
2020-08-31,0.0121569,0.0,0.5,0.0
2020-09-30,0.006969099999999999,0.0,0.5,0.0
2020-10-31,-0.01497685,0.0,0.5,0.0
2020-11-30,0.07498275,0.0,0.5,0.0
2020-12-31,0.0696125,0.0,0.5,0.0
2021-01-31,0.0216713,0.0,0.5,0.0
2021-02-28,0.00694445,0.0,0.5,0.0
2021-03-31,0.0051874,0.0,0.5,0.0
2021-04-30,0.009568199999999999,0.0,0.5,0.0
2021-05-31,0.00500515,0.0,0.5,0.0
2021-06-30,0.012128400000000001,0.0,0.5,0.0
2021-07-31,-0.01381755,0.0,0.5,0.0
2021-08-31,-0.005206349999999999,0.0,0.5,0.0
2021-09-30,-0.02349525,0.0,0.5,0.0
2021-10-31,-0.0202607,0.0,0.5,0.0
2021-11-30,-0.014274799999999999,0.0,0.5,0.0
2021-12-31,0.0337937,0.0,0.5,0.0
2022-01-31,-0.047695549999999996,0.0,0.5,0.0
2022-02-28,0.0053165999999999995,0.0,0.5,0.0
2022-03-31,0.0031661,0.0,0.5,0.0
2022-04-30,-0.01699965,0.0,0.5,0.0
2022-05-31,-0.00018585000000000005,0.0,0.5,0.0
2022-06-30,-0.06877965000000001,0.0,0.5,0.0
2022-07-31,0.03156775,0.0,0.5,0.0
2022-08-31,-0.008333599999999998,0.0,0.5,0.0
2022-09-30,-0.064842,0.0,0.5,0.0
2022-10-31,0.0343608,0.0,0.5,0.0
2022-11-30,0.0423216,0.0,0.5,0.0
2022-12-31,-0.03874705,0.0,0.5,0.0
2023-01-31,0.0502802,0.0,0.5,0.0
2023-02-28,-0.00727625,0.0,0.5,0.0
2023-03-31,0.01977325,0.0,0.5,0.0
2023-04-30,0.0070813,0.0,0.5,0.0
2023-05-31,0.02012095,0.0,0.5,0.0
2023-06-30,-0.00141965,0.0,0.5,0.0
2023-07-31,0.0094284,0.0,0.5,0.0
2023-08-31,-0.0119617,0.0,0.5,0.0
2023-09-30,-0.011289249999999999,0.0,0.5,0.0
2023-10-31,-0.032841999999999996,0.0,0.5,0.0
2023-11-30,0.0607901,0.0,0.5,0.0
2023-12-31,0.03820105,0.0,0.5,0.0
2024-01-31,-0.03073465,0.0,0.5,0.0
2024-02-29,0.02966125,0.0,0.5,0.0
2024-03-31,0.0312688,0.0,0.5,0.0
2024-04-30,-0.01216945,0.0,0.5,0.0
2024-05-31,-0.006300049999999999,0.0,0.5,0.0
2024-06-30,0.0390779,0.0,0.5,0.0
2024-07-31,-0.0005546999999999999,0.0,0.5,0.0
2024-08-31,-0.021991700000000003,0.0,0.5,0.0
2024-09-30,-0.01949275,0.0,0.5,0.0
2024-10-31,-0.00782815,0.0,0.5,0.0
2024-11-30,-0.01668655,0.0,0.5,0.0
2024-12-31,-0.0091362,0.0,0.5,0.0
2025-01-31,0.0256762,0.0,0.5,0.0
2025-02-28,0.00606925,0.0,0.5,0.0
2025-03-31,0.00216285,0.0,0.5,0.0
2025-04-30,0.01147025,0.0,0.5,0.0
2025-05-31,0.03242495,0.0,0.5,0.0
2025-06-30,0.0770975,0.0,0.5,0.0
2025-07-31,0.029891400000000002,0.0,0.5,0.0
2025-08-31,-0.00709465,0.0,0.5,0.0
2025-09-30,0.05046035,0.0,0.5,0.0
2025-10-31,0.11146255,0.0,0.5,0.0
2025-11-30,-0.023280699999999998,0.0,0.5,0.0
2025-12-31,0.04383555,0.0,0.5,0.0
2026-01-31,0.13464754999999998,0.0,0.5,0.0
2026-02-28,0.11132169999999998,0.0,0.5,0.0
2026-03-31,-0.1033373,0.0,0.5,0.0
2026-04-30,0.1661786,0.0,0.5,0.0
2026-05-31,0.17504475000000003,0.0,0.5,0.0
2026-06-30,0.015979249999999997,0.0,0.5,0.0
2012-04-30,0.00017489999999999997,0.0,0.5,0.1
2012-05-31,-0.036040050000000004,0.0,0.5,0.1
2012-06-30,0.0031889500000000003,0.0,0.5,0.1
2012-07-31,0.0159082,0.0,0.5,0.1
2012-08-31,0.0019915749999999998,0.020000000000000018,0.52,0.1
2012-09-30,0.027262974000000006,0.01800000000000003,0.5380000000000001,0.1
2012-10-31,-0.024274063150000004,0.01619999999999998,0.5542,0.1
2012-11-30,0.010424773335,0.00541999999999998,0.54878,0.1
2012-12-31,0.024138029562,0.015121999999999983,0.563902,0.1
2013-01-31,-0.0109600294741,0.013609800000000005,0.5775118,0.1
2013-02-28,0.025197008855685002,0.012248820000000021,0.5897606200000001,0.1
2013-03-31,-0.009160901446756003,0.011023937999999997,0.6007845580000001,0.1
2013-04-30,-0.016336178033075105,0.010078455799999997,0.5907061022000001,0.1
2013-05-31,0.010951268521402708,0.009070610219999997,0.5816354919800001,0.1
2013-06-30,-0.04516784232722989,0.011836450802000006,0.5934719427820001,0.1
2013-07-31,0.01496888632828006,0.05934719427820001,0.5341247485038001,0.1
2013-08-31,0.007846972084610052,0.006809356137784994,0.5307122736534201,0.1
2013-09-30,0.02287848334881147,0.0061284205240065,0.5276410462880781,0.1
2013-10-31,0.014209992859239694,0.01723589537119219,0.5448769416592703,0.1
2013-11-30,0.004265883463900759,0.015512305834072954,0.5603892474933432,0.1
2013-12-31,-0.0040359271582381465,0.013961075250665686,0.5743503227440089,0.1
2014-01-31,-0.023951076413789636,0.012564967725599105,0.586915290469608,0.1
2014-02-28,0.011136693358700963,0.03869152904696081,0.5482237614226472,0.1
2014-03-31,0.0011455674294993062,0.015177623857735259,0.5634013852803824,0.1
2014-04-30,-0.004277129575883899,0.007709589538528655,0.5570612467523443,0.1
2014-05-31,0.012457711295216483,0.014293875324765587,0.5713551220771098,0.1
2014-06-30,0.002020842996079366,0.01286448779228902,0.5842196098693988,0.1
2014-07-31,0.024335530134486753,0.008470290773587436,0.5757976488824589,0.1
2014-08-31,-0.010078876690250116,0.012420235111754094,0.588217883994213,0.1
2014-09-30,-0.01632349024061539,0.008821788399421271,0.5793960955947918,0.1
2014-10-31,-0.010545482470331723,0.057939609559479174,0.5214564860353126,0.1
2014-11-30,0.007196833339383337,0.05214564860353127,0.4693108374317813,0.1
2014-12-31,-0.011369385077443561,0.023068916256821892,0.4923797536886032,0.1
2015-01-31,0.015348968708700918,0.029237975368860317,0.4631417783197429,0.1
2015-02-28,0.0013528513540006042,0.02368582216802574,0.48682760048776863,0.1
2015-03-31,0.013632474825940098,0.02131723995122313,0.5081448404389918,0.1
2015-04-30,0.02066852854184091,0.019185515956100824,0.5273303563950925,0.1
2015-05-31,-0.01094645728393756,0.017266964360490716,0.5445973207555833,0.1
2015-06-30,-0.01725398925322466,0.0344597320755583,0.510137588680025,0.1
2015-07-31,-0.016113705256766097,0.0072189815121935785,0.5091238298120225,0.1
2015-08-31,-0.02047007823729487,0.05091238298120225,0.45821144683082027,0.1
2015-09-30,0.010808620076698784,0.045821144683082016,0.41239030214773825,0.1
2015-10-31,0.023811587564300365,0.021239030214773802,0.39115127193296445,0.1
2015-11-30,-0.010612405837413704,0.030884872806703545,0.422036144739668,0.1
2015-12-31,-0.0001999987939873681,0.022203614473966793,0.3998325302657012,0.1
2016-01-31,-0.012374864453033494,0.01408575972725154,0.40984927723913106,0.1
2016-02-29,0.008460618244480923,0.04232281624547357,0.36886434951521796,0.1
2016-03-31,0.017877076862667044,0.03311356504847818,0.40197791456369614,0.1
2016-04-30,-0.0004289369453809383,0.02980220854363036,0.4317801231073265,0.1
2016-05-31,-0.0025058665516785486,0.026821987689267357,0.45860211079659385,0.1
2016-06-30,0.004551612859452644,0.024139788920340632,0.4827418997169345,0.1
2016-07-31,0.015225176090702067,0.009374800235210298,0.48446770974524106,0.1
2016-08-31,0.009162433613975104,0.021553229025475906,0.506020938770717,0.1
2016-09-30,0.002554608602372934,0.019397906122928285,0.5254188448936452,0.1
2016-10-31,-0.003965860451088647,0.008426113860832793,0.5228769604042808,0.1
2016-11-30,-0.0045913110364001666,0.007583502474749565,0.5205892643638527,0.1
2016-12-31,0.020289147961812123,0.006825152227274603,0.5185303379274674,0.1
2017-01-31,0.018759831953425402,0.01814696620725323,0.5366773041347206,0.1
2017-02-28,0.0031235946837497985,0.01633226958652792,0.5530095737212486,0.1
2017-03-31,0.0252811362783084,0.014699042627875136,0.5677086163491237,0.1
2017-04-30,0.014219099149147528,0.013229138365087656,0.5809377547142114,0.1
2017-05-31,0.03867764691866438,0.01190622452857884,0.5928439792427902,0.1
2017-06-30,0.0146502409494136,0.010715602075720976,0.6035595813185112,0.1
2017-07-31,0.005003470941313466,0.009644041868148864,0.61320362318666,0.1
2017-08-31,-0.012116678510158548,0.011320362318665997,0.601883260867994,0.1
2017-09-30,0.015203639073250962,0.060188326086799374,0.5416949347811946,0.1
2017-10-31,0.02723322280018027,0.009218476097051079,0.5375254413030752,0.1
2017-11-30,-0.012797681526051407,0.01624745586969248,0.5537728971727677,0.1
2017-12-31,0.004250129947124495,0.055377289717276776,0.4983956074554909,0.1
2018-01-31,0.012091984953128434,0.049839560745549086,0.4485560467099418,0.1
2018-02-28,-0.023865507476475884,0.02485560467099418,0.42370044203894763,0.1
2018-03-31,0.004683799018209483,0.042370044203894786,0.3813303978350529,0.1
2018-04-30,0.00974320971555481,0.03813303978350527,0.3431973580515476,0.1
2018-05-31,-0.012245225852868916,0.0218077177347889,0.35887762224639286,0.1
2018-06-30,-0.009258751080924284,0.0358877622246393,0.32298986002175356,0.1
2018-07-31,-0.0004965980177111704,0.032298986002175345,0.2906908740195782,0.1
2018-08-31,0.004297616126718303,0.0163478262286611,0.2966217866176204,0.1
2018-09-30,0.002014369452037578,0.04033782133823796,0.33695960795585833,0.1
2018-10-31,-0.04117658481862578,0.021741739245215497,0.3532636471602725,0.1
2018-11-30,0.010811771969803381,0.03543243467930604,0.31793728244424524,0.1
2018-12-31,-0.005735919562200433,0.023110808788624537,0.3361435541998207,0.1
2019-01-31,0.030901334571128394,0.01441408332974417,0.32252919877983866,0.1
2019-02-28,-0.0019191930252212077,0.03774708012201611,0.36027627890185476,0.1
2019-03-31,-0.006616555049191855,0.03397237210981452,0.3942486510116693,0.1
2019-04-30,0.012552423960115647,0.030575134898833067,0.4248237859105024,0.1
2019-05-31,-0.03207863249972954,0.027517621408949783,0.45234140731945216,0.1
2019-06-30,0.0251125254050875,0.025234140731945187,0.427107266587507,0.1
2019-07-31,-0.015538521131047919,0.02728927334124931,0.4543965399287563,0.1
2019-08-31,-0.01217089205807669,0.010918532380082682,0.45895688593588063,0.1
2019-09-30,0.025238564653036352,0.025895688593588054,0.4330611973422926,0.1
2019-10-31,0.003884228633971108,0.026693880265770742,0.45975507760806333,0.1
2019-11-30,0.0018656272699938872,0.024024492239193687,0.483779569847257,0.1
2019-12-31,0.03693550833869582,0.007833649094572251,0.4854016128625313,0.1
2020-01-31,-0.013370753279345731,0.021459838713746862,0.5068614515762782,0.1
2020-02-29,-0.02449158880153912,0.05068614515762783,0.4561753064186504,0.1
2020-03-31,-0.046365785198980596,0.04561753064186502,0.41055777577678537,0.1
2020-04-30,0.034634584091280285,0.041055777577678504,0.3695019981991068,0.1
2020-05-31,0.01620052323017041,0.01916619145385398,0.3825517983791961,0.1
2020-06-30,0.019155912573607436,0.017249572308468575,0.3942966185412765,0.1
2020-07-31,0.030008236408800865,0.030570338145872344,0.42486695668714886,0.1
2020-08-31,0.011160400485343865,0.027513304331285127,0.452380261018434,0.1
2020-09-30,0.006445754496389543,0.024761973898156597,0.4771422349165906,0.1
2020-10-31,-0.014763185112135218,0.02228577650834096,0.49942801142493154,0.1
2020-11-30,0.07502141772856799,0.008466199952427603,0.49948521028243836,0.1
2020-12-31,0.07231046056612266,0.020051478971756145,0.5195366892541945,0.1
2021-01-31,0.023198126514464616,0.018046331074580563,0.5375830203287751,0.1
2021-02-28,0.007773490109587563,0.01624169796712248,0.5538247182958975,0.1
2021-03-31,0.005917397602158377,0.009582145618377488,0.5484422464663078,0.1
2021-04-30,0.010310086805908126,0.008623931056539774,0.543598021819677,0.1
2021-05-31,0.005386022606406281,0.019359802181967686,0.5242382196377093,0.1
2021-06-30,0.012009035367406435,0.03242382196377093,0.4918143976739384,0.1
2021-07-31,-0.013249058905447654,0.014181439767393833,0.4776329579065446,0.1
2021-08-31,-0.004445564943109028,0.04891013462445873,0.4298696621158901,0.1
2021-09-30,-0.018294381793931672,0.04401912116201284,0.38688269590430113,0.1
2021-10-31,-0.014915689923721616,0.03961720904581156,0.34819442631387104,0.1
2021-11-30,-0.007849034504033753,0.035655488141230374,0.31337498368248395,0.1
2021-12-31,0.019749429968098052,0.03208993932710735,0.28203748531423556,0.1
2022-01-31,-0.029717129081986714,0.026119054605603376,0.303833736782812,0.1
2022-02-28,0.003324888709829805,0.031492850854956955,0.2734503631045308,0.1
2022-03-31,0.0003970686554620537,0.028343565769461287,0.2461053267940777,0.1
2022-04-30,-0.010017204689606513,0.029490790807484846,0.2714947941146699,0.1
2022-05-31,0.0003395048819722323,0.02654171172673636,0.2943453147032029,0.1
2022-06-30,-0.04705313584453926,0.04056546852967968,0.3349107832328826,0.1
2022-07-31,0.02118754125190027,0.03400121350134355,0.30141970490959435,0.1
2022-08-31,-0.006429865251707315,0.03985802950904055,0.3412777344186349,0.1
2022-09-30,-0.0488140738267074,0.03587222655813649,0.3771499609767714,0.1
2022-10-31,0.023852395317746918,0.037714996097677145,0.33943496487909425,0.1
2022-11-30,0.032719472905755394,0.03605650351209058,0.3754914683911848,0.1
2022-12-31,-0.031004437156778968,0.03245085316088153,0.40794232155206633,0.1
2023-01-31,0.04244377053205991,0.017219761095632502,0.4171480893968597,0.1
2023-02-28,-0.005796821955928962,0.02828519106031402,0.44543328045717373,0.1
2023-03-31,0.01795279848745676,0.02545667195428264,0.47088995241145637,0.1
2023-04-30,0.007036940884376687,0.022911004758854367,0.49380095717031075,0.1
2023-05-31,0.02105231082010466,0.020619904282968934,0.5144208614532797,0.1
2023-06-30,-0.0007239357099094794,0.01855791385467201,0.5329787753079517,0.1
2023-07-31,0.009921889088217608,0.01670212246920487,0.5496808977771566,0.1
2023-08-31,-0.013165939320191158,0.01086145312849729,0.5447128079994409,0.1
2023-09-30,-0.012055206669534791,0.015528719200055927,0.5602415271994968,0.1
2023-10-31,-0.0340302618261576,0.03602415271994966,0.5242173744795471,0.1
2023-11-30,0.05669188773282274,0.052421737447954725,0.47179563703159244,0.1
2023-12-31,0.03692428739591706,0.022820436296840774,0.4946160733284332,0.1
2024-01-31,-0.031377441539063945,0.02053839266715668,0.5151544659955899,0.1
2024-02-29,0.028970847245320706,0.03151544659955896,0.48363901939603093,0.1
2024-03-31,0.0314672037736282,0.021636098060396902,0.5052751174564278,0.1
2024-04-30,-0.012241237041008742,0.019472488254357212,0.524747605710785,0.1
2024-05-31,-0.006324456266107718,0.03247476057107851,0.49227284513970654,0.1
2024-06-30,0.03622713307699518,0.029227284513970664,0.4630455606257359,0.1
2024-07-31,-0.0006267415611323059,0.02369544393742641,0.48674100456316227,0.1
2024-08-31,-0.02146070952360729,0.00753609234242536,0.48806690410684606,0.1
2024-09-30,-0.016753679721918744,0.048806690410684625,0.4392602136961614,0.1
2024-10-31,-0.005756637100589492,0.043926021369616125,0.39533419232654526,0.1
2024-11-30,-0.010666101578349367,0.03953341923265452,0.35580077309389074,0.1
2024-12-31,-0.005362958245249372,0.035580077309389085,0.3202206957845017,0.1
2025-01-31,0.016225798779924826,0.03202206957845016,0.2881986262060515,0.1
2025-02-28,0.004737969378247821,0.04118013737939483,0.3293787635854464,0.1
2025-03-31,0.0021199506403177565,0.023375234605495787,0.34644088722690175,0.1
2025-04-30,0.009495602330476785,0.021037711144946236,0.3617967985042116,0.1
2025-05-31,0.024729447325863855,0.018933940030451568,0.37561711865379044,0.1
2025-06-30,0.06322101258691583,0.03243828813462096,0.4080554067884114,0.1
2025-07-31,0.026423992803831023,0.029194459321158883,0.4372498661095703,0.1
2025-08-31,-0.006457131624374734,0.026275013389042978,0.46352487949861326,0.1
2025-09-30,0.049529433416618834,0.02364751205013868,0.4871723915487519,0.1
2025-10-31,0.11362765776207917,0.021282760845124815,0.5084551523938767,0.1
2025-11-30,-0.023841082068257108,0.019154484760612323,0.527609637154489,0.1
2025-12-31,0.04267787359618342,0.05276096371544889,0.47484867343904014,0.1
2026-01-31,0.13435894685551303,0.022515132656095976,0.49736380609513614,0.1
2026-02-28,0.11465913633426986,0.020263619390486404,0.5176274254856226,0.1
2026-03-31,-0.10910644277506498,0.018237257451437755,0.5358646829370604,0.1
2026-04-30,0.1604027222942123,0.053586468293706044,0.4822782146433543,0.1
2026-05-31,0.17657112120639584,0.021772178535664585,0.5040503931790188,0.1
2026-06-30,0.01625586564937824,0.01959496068209811,0.523645353861117,0.1
2012-04-30,0.00017489999999999997,0.0,0.5,0.2
2012-05-31,-0.036040050000000004,0.0,0.5,0.2
2012-06-30,0.0031889500000000003,0.0,0.5,0.2
2012-07-31,0.0159082,0.0,0.5,0.2
2012-08-31,0.001906,0.04000000000000001,0.54,0.2
2012-09-30,0.028882156000000003,0.03200000000000003,0.5720000000000001,0.2
2012-10-31,-0.026389303200000002,0.02559999999999997,0.5976,0.2
2012-11-30,0.01092765656,0.019519999999999982,0.57808,0.2
2012-12-31,0.025654711584,0.02438399999999996,0.602464,0.2
2013-01-31,-0.0120648233344,0.019507199999999968,0.6219712,0.2
2013-02-28,0.02681471931648,0.015605760000000003,0.63757696,0.2
2013-03-31,-0.010322951896576,0.012484607999999973,0.6500615679999999,0.2
2013-04-30,-0.017243482970675197,0.030012313599999993,0.6200492543999999,0.2
2013-05-31,0.01131445954990592,0.024009850879999968,0.59603940352,0.2
2013-06-30,-0.04688609711589581,0.020792119295999986,0.616831522816,0.2
2013-07-31,0.01398605034918789,0.12336630456319998,0.4934652182528,0.2
2013-08-31,0.007487691442658346,0.017326739087360044,0.49477217460224004,0.2
2013-09-30,0.021685143353201947,0.013861391269888002,0.49581773968179205,0.2
2013-10-31,0.014028690186270381,0.04083645206364157,0.5366541917454336,0.2
2013-11-30,0.00440781957757218,0.0326691616509133,0.5693233533963469,0.2
2013-12-31,-0.00437116523664884,0.026135329320730608,0.5954586827170775,0.2
2014-01-31,-0.025266127217205614,0.02090826345658449,0.616366946173662,0.2
2014-02-28,0.010898151466140744,0.08327338923473238,0.5330935569389296,0.2
2014-03-31,0.001135730532292342,0.03338128861221411,0.5664748455511437,0.2
2014-04-30,-0.004233159090008613,0.016823353552671533,0.553179876440915,0.2
2014-05-31,0.012630881885646525,0.02936402471181701,0.582543901152732,0.2
2014-06-30,0.001921353404979336,0.023491219769453578,0.6060351209221856,0.2
2014-07-31,0.024649819243547214,0.02120702418443708,0.5848280967377485,0.2
2014-08-31,-0.010495637348888209,0.023034380652450295,0.6078624773901987,0.2
2014-09-30,-0.01655675225805321,0.02157249547803973,0.5862899819121591,0.2
2014-10-31,-0.009084555478823695,0.11725799638243181,0.46903198552972725,0.2
2014-11-30,0.006173689881812619,0.09380639710594546,0.3752255884237818,0.2
2014-12-31,-0.010030857687921285,0.06495488231524366,0.44018047073902544,0.2
2015-01-31,0.013600968267687261,0.048036094147805075,0.39214437659122037,0.2
2015-02-28,0.001312541337851291,0.06157112468175591,0.4537155012729763,0.2
2015-03-31,0.013497667629806032,0.04925689974540477,0.502972401018381,0.2
2015-04-30,0.021306353519083637,0.039405519796323785,0.5423779208147048,0.2
2015-05-31,-0.011688835414202601,0.03152441583705902,0.5739023366517638,0.2
2015-06-30,-0.01686961048905364,0.07478046733035278,0.49912186932141106,0.2
2015-07-31,-0.015757160864689156,0.013340679430045743,0.49929749545712887,0.2
2015-08-31,-0.017618359221017982,0.09985949909142576,0.3994379963657031,0.2
2015-09-30,0.009072397780529833,0.0798875992731406,0.3195503970925625,0.2
2015-10-31,0.018062624938575432,0.030340507286695906,0.29564031767405,0.2
2015-11-30,-0.009559599075497078,0.08087193646518998,0.37651225413924,0.2
2015-12-31,0.00033291422482425396,0.035302450827848,0.341209803311392,0.2
2016-01-31,-0.011037147448314836,0.035292379068509905,0.3729678426491136,0.2
2016-02-29,0.007412963447023881,0.08176609674519209,0.29837427411929085,0.2
2016-03-31,0.01690650125671367,0.08032514517614181,0.37869941929543266,0.2
2016-04-30,-0.00046282712212065134,0.06426011614091348,0.44295953543634614,0.2
2016-05-31,-0.0027473829314230386,0.051408092912730755,0.4943676283490769,0.2
2016-06-30,0.004548293585751295,0.041126474330184584,0.5354941026792615,0.2
2016-07-31,0.016473850764304566,0.019457705954387783,0.5283952821434091,0.2
2016-08-31,0.010220556727494666,0.03432094357131818,0.5627162257147273,0.2
2016-09-30,0.002661947612854258,0.02745675485705454,0.5901729805717819,0.2
2016-10-31,-0.00421115992595015,0.020762345448646552,0.5721383844574255,0.2
2016-11-30,-0.004783554333319444,0.016609876358917183,0.5577107075659404,0.2
2016-12-31,0.021258472342078255,0.013287901087133805,0.5461685660527523,0.2
2017-01-31,0.0201070841110591,0.030766286789449523,0.5769348528422019,0.2
2017-02-28,0.0032847557209179823,0.02461302943155963,0.6015478822737615,0.2
2017-03-31,0.02749503057975692,0.01969042354524768,0.6212383058190092,0.2
2017-04-30,0.015505550255169686,0.015752338836198185,0.6369906446552074,0.2
2017-05-31,0.042222614137087375,0.012601871068958513,0.6495925157241659,0.2
2017-06-30,0.015983666455483596,0.010081496855166808,0.6596740125793327,0.2
2017-07-31,0.00534506567027723,0.00806519748413348,0.6677392100634661,0.2
2017-08-31,-0.012813103283126724,0.03354784201269322,0.6341913680507729,0.2
2017-09-30,0.014244940943558698,0.12683827361015454,0.5073530944406184,0.2
2017-10-31,0.02547519661568377,0.018600245675043037,0.5058824755524948,0.2
2017-11-30,-0.012559668858654024,0.03882350488950105,0.5447059804419958,0.2
2017-12-31,0.0038623746270826575,0.10894119608839913,0.43576478435359667,0.2
2018-01-31,0.009403183070254069,0.08715295687071933,0.34861182748287733,0.2
2018-02-28,-0.01739557826826911,0.03505866062849766,0.31888946198630186,0.2
2018-03-31,0.0038044187362713307,0.06573096389446229,0.25511156958904146,0.2
2018-04-30,0.006443018605212738,0.05258477111556979,0.20408925567123318,0.2
2018-05-31,-0.008544293391449664,0.06793218310754416,0.26327140453698655,0.2
2018-06-30,-0.00526268200993249,0.05565425351396469,0.21061712362958923,0.2
2018-07-31,0.0003904969738093067,0.04452340281117173,0.16849369890367139,0.2
2018-08-31,0.004082389646333541,0.05438127775106261,0.2047949591229371,0.2
2018-09-30,0.0018537350544160804,0.09904100817541256,0.30383596729834966,0.2
2018-10-31,-0.03989830356915334,0.04880401776068005,0.34306877383867973,0.2
2018-11-30,0.009618515339787326,0.07095678579145595,0.2744550190709438,0.2
2018-12-31,-0.005340267758074761,0.053234571366835265,0.31956401525675504,0.2
2019-01-31,0.02848301725621875,0.026500460144819216,0.295651212205404,0.2
2019-02-28,-0.002060766889043352,0.08086975755891918,0.3765209697643232,0.2
2019-03-31,-0.0077334835421022695,0.06469580604713537,0.4412167758114586,0.2
2019-04-30,0.014378456041131962,0.05175664483770827,0.4929734206491669,0.2
2019-05-31,-0.03840942860525866,0.041405315870166645,0.5343787365193335,0.2
2019-06-30,0.027280183370496428,0.06687574730386671,0.46750298921546674,0.2
2019-07-31,-0.01803538834352986,0.046499402156906636,0.5140023913723735,0.2
2019-08-31,-0.01381471434338927,0.0144503492993628,0.5112019130978988,0.2
2019-09-30,0.026142189540946596,0.06224038261957976,0.4489615304783189,0.2
2019-10-31,0.004276701375329653,0.0502076939043362,0.4991692243826552,0.2
2019-11-30,0.0018753344613457897,0.040166155123468966,0.5393353795061241,0.2
2019-12-31,0.040347183290625595,0.014158863073018987,0.5314683036048993,0.2
2020-01-31,-0.015180306940718834,0.033706339279020114,0.5651746428839194,0.2
2020-02-29,-0.024282881971333707,0.11303492857678389,0.4521397143071355,0.2
2020-03-31,-0.04069738571093463,0.09042794286142711,0.36171177144570843,0.2
2020-04-30,0.02754067221907351,0.07234235428914168,0.2893694171565667,0.2
2020-05-31,0.01440117970243347,0.05471769282045352,0.33149553372525337,0.2
2020-06-30,0.017753119025859958,0.04377415425636283,0.3651964269802027,0.2
2020-07-31,0.03049502115484662,0.06696071460395947,0.4321571415841622,0.2
2020-08-31,0.012113175234761731,0.05356857168316753,0.4857257132673297,0.2
2020-09-30,0.006935198836126367,0.04285485734653405,0.5285805706138638,0.2
2020-10-31,-0.01657841861565601,0.03428388587722722,0.562864456491091,0.2
2020-11-30,0.08268326435277015,0.021012806164943137,0.5502915651928728,0.2
2020-12-31,0.08071444907015173,0.02994168696142545,0.5802332521542983,0.2
2021-01-31,0.02596575082772251,0.02395334956914033,0.6041866017234386,0.2
2021-02-28,0.008740680094241332,0.019162679655312265,0.6233492813787509,0.2
2021-03-31,0.006488729574435285,0.024669856275750135,0.5986794251030008,0.2
2021-04-30,0.010942105675282953,0.019735885020600155,0.5789435400824006,0.2
2021-05-31,0.005452008629562883,0.04578870801648015,0.5331548320659204,0.2
2021-06-30,0.011256043224288402,0.0666309664131841,0.4665238656527363,0.2
2021-07-31,-0.012042993582451962,0.023304773130547254,0.44321909252218905,0.2
2021-08-31,-0.003506915840766441,0.09750629220207475,0.35457527401775124,0.2
2021-09-30,-0.01395689287430806,0.07800503376165979,0.283660219214201,0.2
2021-10-31,-0.011218086258960923,0.062404027009327845,0.22692817537136079,0.2
2021-11-30,-0.0029209372870936307,0.04992322160746228,0.18154254029708863,0.2
2021-12-31,0.010998490826791985,0.03993857728596982,0.1452340322376709,0.2
2022-01-31,-0.02194652742357723,0.07804913817122416,0.21618722579013672,0.2
2022-02-28,0.0024367269564892578,0.04756068946302072,0.17294978063210936,0.2
2022-03-31,-0.0010030887379809273,0.03804855157041655,0.13835982450568748,0.2
2022-04-30,-0.008314517298711833,0.07956115874366677,0.21068785960455,0.2
2022-05-31,0.00042219033142129077,0.06364892699493341,0.26855028768364,0.2
2022-06-30,-0.04956857867889151,0.08628994246327201,0.35484023014691196,0.2
2022-07-31,0.020281811938375093,0.0712646867232426,0.28387218411752957,0.2
2022-08-31,-0.006335422163576111,0.08322556317649407,0.36709774729402367,0.2
2022-09-30,-0.055591190915833026,0.06658045054119527,0.43367819783521894,0.2
2022-10-31,0.024327225795603848,0.08673563956704378,0.34694255826817516,0.2
2022-11-30,0.035234312967480697,0.07061148834636494,0.4175540466145401,0.2
2022-12-31,-0.0362028742144841,0.05648919067709199,0.47404323729163206,0.2
2023-01-31,0.047601226163531164,0.025999989963622294,0.47923458983330564,0.2
2023-02-28,-0.00633176991185013,0.04415308203333887,0.5233876718666446,0.2
2023-03-31,0.019391226085257094,0.03532246562667109,0.5587101374933157,0.2
