strategy,rebalance_month,rebalance_date,trade_date,trading_day_in_month,buy_turnover,sell_turnover,oneway_turnover,double_sided_turnover,069500,etf_069500_daily_return,etf_069500_month_to_date_return,114260,etf_114260_daily_return,etf_114260_month_to_date_return,153130,etf_153130_daily_return,etf_153130_month_to_date_return
lambda_0.1,2014-05-31,2014-05-31,2014-05-26,15,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20990,-0.0017121658898506809,0.027964151035799967,49046,0.00044875979112268816,0.00399172995435082,90714,5.512132202989406e-05,0.0015014683477225788
lambda_0.1,2014-05-31,2014-05-31,2014-05-27,16,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20776,-0.010195331110052441,0.017483716146726058,49069,0.00046894751865589335,0.004462549384864012,90723,9.92129109067541e-05,0.001600830223674743
lambda_0.1,2014-05-31,2014-05-31,2014-05-28,17,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,21006,0.011070465922218053,0.02874773495274008,49086,0.00034645091605689515,0.00481054635524325,90723,0.0,0.001600830223674743
lambda_0.1,2014-05-31,2014-05-31,2014-05-29,18,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20987,-0.0009045034751975489,0.027817229051373626,49091,0.00010186203805573335,0.004912898405354804,90743,0.00022045126373693158,0.0018216343924575273
lambda_0.1,2014-05-31,2014-05-31,2014-05-30,19,0.0142938753247655,0.0142938753247656,0.0142938753247655,0.0285877506495311,20811,-0.008386143803306823,0.0191978059650324,49086,-0.00010185166323761763,0.00481054635524325,90743,0.0,0.0018216343924575273
lambda_0.1,2014-06-30,2014-06-30,2014-06-02,1,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20859,0.0023064725385613105,0.0023064725385613105,49082,-8.148963044452007e-05,-8.148963044452007e-05,90762,0.00020938254190405736,0.00020938254190405736
lambda_0.1,2014-06-30,2014-06-30,2014-06-03,2,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20880,0.0010067596720839678,0.0033155542741818422,49105,0.0004686035613870043,0.00038707574461138705,90784,0.00024239219056432226,0.0004518254851613168
lambda_0.1,2014-06-30,2014-06-30,2014-06-05,3,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20769,-0.005316091954022939,-0.0020181634712411745,49079,-0.0005294776499338294,-0.0001426068532780489,90792,8.812125484669586e-05,0.0005399865554367445
lambda_0.1,2014-06-30,2014-06-30,2014-06-09,4,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20765,-0.00019259473253407933,-0.002210369516121302,49091,0.0002445037592453403,0.0001018620380555113,90792,0.0,0.0005399865554367445
lambda_0.1,2014-06-30,2014-06-30,2014-06-10,5,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20982,0.01045027690825906,0.00821680841862471,49115,0.0004888879835407423,0.0005907998207226317,90801,9.912767644726372e-05,0.0006391677594965728
lambda_0.1,2014-06-30,2014-06-30,2014-06-11,6,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20966,-0.0007625583833762439,0.0074479842391041995,49137,0.0004479283314668958,0.0010389927881675476,90815,0.00015418332397221235,0.0007934496324786267
lambda_0.1,2014-06-30,2014-06-30,2014-06-12,7,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20889,-0.003672612801678854,0.003748017875162102,49164,0.0005494840954880509,0.0015890477936679748,90833,0.00019820514232238295,0.0009918120405982833
lambda_0.1,2014-06-30,2014-06-30,2014-06-13,8,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20635,-0.012159509789841594,-0.008457065974725064,49255,0.001850947848018869,0.003442936886280945,90847,0.00015412900597810975,0.0011460939135803372
lambda_0.1,2014-06-30,2014-06-30,2014-06-16,9,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20743,0.005233826023746113,-0.00326750276296206,49245,-0.0002030250735965966,0.0032392128101697004,90851,4.403007253950264e-05,0.00119017444871794
lambda_0.1,2014-06-30,2014-06-30,2014-06-17,10,0.0128644877922889,0.012864487792289,0.012864487792289,0.025728975584578,20781,0.001831943306175532,-0.0014415453366010134,49260,0.00030459945172101044,0.0035447989243366784,90865,0.00015409846892167067,0.0013444563216999939
