Date,method,strategy,experiment,display_name,monthly_return,cumulative_return
2017-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0158208208223527,1.2068275298061149
2017-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0068304302828809,1.1985843785003127
2017-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0026410688793203,1.2017499224016095
2018-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0047587074106399,1.207468698663078
2018-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0099164459701308,1.1954949005521611
2018-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.003936573516756,1.2002010541170918
2018-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0075563086630242,1.2092701437396878
2018-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0112377208070921,1.195680703483989
2018-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0064553282914402,1.1879621920112595
2018-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.000138475633913,1.187797688193656
2018-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0045705422064022,1.193226567660212
2018-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0019349264164053,1.1955353732667346
2018-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0386477745764456,1.1493305916625551
2018-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0090747748868341,1.159760508052445
2018-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0056335394937965,1.1532269514269855
2019-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0198637871780186,1.1761344061580867
2019-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0016789742386959,1.1741597067889034
2019-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0050602583968858,1.1682181552733395
2019-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0100811923873617,1.1799951872470589
2019-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0228231555626833,1.1530639735253017
2019-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0131614027320427,1.1682399128566776
2019-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.010353801654958,1.1561441885135542
2019-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0081343787388627,1.1467396738074498
2019-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0191980596606677,1.16875485048046
2019-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0013506901080438,1.170333476095732
2019-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0018935060731308,1.1725495096403076
2019-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0256674744627615,1.2026458942353238
2020-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0053019009260482,1.1962695848549694
2020-02-29,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0087919208461548,1.185752077354262
2020-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0106468862191715,1.173127509902525
2020-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0110765642583763,1.1861217321492292
2020-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0146041870822274,1.2034440758278322
2020-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0162160219268949,1.2229591513492482
2020-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0239202275668524,1.2522126125544868
2020-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0077066146734175,1.2618629326486377
2020-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0051224595310537,1.2683267744548672
2020-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0100396354551167,1.2555932360013762
2020-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0499165164461711,1.3182680764159402
2020-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0349946241675046,1.3644003723021352
2021-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0112641475738868,1.3797691794456126
2021-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0046913747380715,1.3862421937184333
2021-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0033800253938123,1.3909277275351757
2021-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0065871454993188,1.400089970855487
2021-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0032613036807721,1.4046560894308504
2021-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0076107497691589,1.4153465754392338
2021-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0086087095984755,1.4031622677900806
2021-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0015566768687116,1.4009779975447627
2021-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0108496066486065,1.3857779373480494
2021-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0112882636979903,1.3701349105644076
2021-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0028130739706026,1.366280619711285
2021-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0146639260537141,1.386315657687354
2022-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0325746285527598,1.3411569400813137
2022-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0031063285847348,1.3453230142209038
2022-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0011016403100294,1.3438409521584278
2022-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0119962798259622,1.3277198600547475
2022-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0002517538692262,1.328054118666765
2022-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.04718608738698,1.2653884409687162
2022-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0142863527820306,1.283466226642699
2022-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0070966233872562,1.2743579502019529
2022-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.043957409242405,1.2183404762636132
2022-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0181170831421346,1.240413251967509
2022-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0307783947892427,1.2785911807383734
2022-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0252987114819191,1.246244471353547
2023-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0359255847036093,1.2910165326705636
2023-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0055010502907803,1.2839145857981138
2023-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0162505813909641,1.304778944273672
2023-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0055600584875809,1.312033591517198
2023-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0135702719975658,1.3298382442240295
2023-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.000771131444924,1.3288127641372458
2023-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0073026977178082,1.3385166820773056
2023-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0070527103676691,1.3290765115963208
2023-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0072565683628874,1.319431977030414
2023-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0216477977099568,1.2908691804996113
2023-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0207876233641462,1.3177032828362212
2023-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0277339191477281,1.354248359143097
2024-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0197859763345929,1.3274532331579303
2024-02-29,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0124216494827925,1.3439423919250175
2024-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0218554045410531,1.3733147965804096
2024-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0078950006726714,1.3624724753376176
2024-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0029314455124737,1.35847846151392
2024-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0191900497603843,1.3845477307887826
2024-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0011360485541968,1.3861206442365617
2024-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0135453681270092,1.36734512984193
2024-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0053680462388359,1.3600051579604917
2024-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0035970173728432,1.3551131957801512
2024-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.002698418921756,1.3514565326915366
2024-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0042608946257602,1.3456981188144428
2025-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0126514693874046,1.3627231773693118
2025-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0047651673996917,1.3692167814289165
2025-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0020983268060263,1.37208984570465
2025-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.009409542916267,1.385000583992782
2025-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0219775216637944,1.4154394643318513
2025-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0390172187518587,1.4706659755417009
2025-07-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0160495356953185,1.494269481612048
2025-08-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0024632876359188,1.490588666073262
2025-09-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0336598275312727,1.540761623493358
2025-10-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0558704978873853,1.6268447425237085
2025-11-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0124245864720943,1.6066318693435504
2025-12-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0156311137629138,1.6317453148683825
2026-01-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0898419572075724,1.7783445076204445
2026-02-28,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.057542240290803,1.88067443459777
2026-03-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,-0.0537594183260747,1.7795704709330742
2026-04-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0348988881088636,1.8416755016800053
2026-05-31,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0880168764199046,2.00377402671694
2026-06-30,zscore,HSI_state5_overlay,main_v2_conflict_defense,main_v2: conflict 방어,0.0071765596469836,2.018154230538751
2012-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0015006768828879,1.0015006768828878
2012-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0226497180898504,0.978816968884696
2012-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0029937000336713,0.981747253277404
2012-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0129292188864265,0.9944404784061756
2012-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0024376468962339,0.9968645731518518
2012-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0175888476427146,1.0143982722494396
2012-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0135751388186701,1.0006276748862344
2012-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0069600217702254,1.0075920652873327
2012-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0151105969561896,1.0228173828821443
2013-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0051054565707537,1.0175954331540276
2013-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0159837398546007,1.033860413834791
2013-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0034046900530706,1.0303404395675446
2013-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0083767970573871,1.0217094868052683
2013-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0058422876396569,1.0276786075113509
2013-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0253800016945285,1.0015961227112822
2013-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0044410640543059,1.0060442752487877
2013-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0059530396055012,1.0120332966642314
2013-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0156364090307469,1.0278578632436086
2013-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0096367395281661,1.0377630617436648
2013-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0023225552066738,1.0401733237460111
2013-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0007731302831468,1.0393691342497018
2014-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0126540914854339,1.02621686213777
2014-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0078089783081393,1.0342305673536505
2014-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0015961368006335,1.0358813408225438
2014-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0017131378380783,1.0341067333018217
2014-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.008550089929545,1.0429484388683
2014-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0028531464179251,1.0459241234707377
2014-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0159668488985898,1.0626242359095848
2014-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0047117386894943,1.0576174281848554
2014-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0073467504311571,1.049847376888339
2014-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0050750817641505,1.0445193156107515
2014-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0057837227968951,1.0505605257882469
2014-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.00730604531491,1.042885082980782
2015-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0091214982561296,1.0523977574465349
2015-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0011007385482829,1.0535561722262827
2015-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0110634505611363,1.0652121388510882
2015-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0128259930759256,1.0788745423683843
2015-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0057117511855084,1.0727122794219968
2015-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0063237130175637,1.0659287548165155
2015-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0051702336061563,1.0604176541465948
2015-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0029071277052769,1.0573348846050603
2015-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0055803665880973,1.0632352008675403
2015-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0122285675960855,1.0762370443918867
2015-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0086408940506986,1.0669373941178597
2015-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0016609355579613,1.0687095083738685
2016-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0096564319243719,1.0583895877593272
2016-02-29,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0079819359802726,1.0668375856910093
2016-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0150125063510881,1.0828534917217751
2016-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0001168782096144,1.082726929744388
2016-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0016575668434742,1.080932237485107
2016-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0045665223442735,1.085868338700228
2016-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0109492244392356,1.097757754852117
2016-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0059072074060047,1.1042424375915785
2016-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0022528674731137,1.1067301494616604
2016-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0031884063998721,1.1032014439701854
2016-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0040942667449826,1.0986846429851216
2016-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0140639805713601,1.114136522458116
2017-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0118724062356556,1.1273640038547197
2017-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.002396196380012,1.130065389399712
2017-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0155926511412925,1.1476861047834708
2017-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0085391607163733,1.1574863808841651
2017-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0224540153690988,1.183476597870061
2017-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0082531076904995,1.1932439576814686
2017-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0032537876304273,1.197126520111055
2017-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0063331708368012,1.1895449133459264
2017-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0091203562482641,1.2003939867289517
2017-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0158208208223527,1.2193852049092198
2017-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0068304302828809,1.2110562792791109
2017-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0031843140637014,1.2149126628211535
2018-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0018262348814632,1.2171313787039288
2018-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0182275999083302,1.1949459948970391
2018-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0044458581586759,1.2002585552976297
2018-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.009523105192286,1.21168874377767
2018-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0112377208070921,1.1980721239700003
2018-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0095073043346607,1.186681687672544
2018-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0007704603413472,1.1857673964943896
2018-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0045705422064022,1.1911869964270427
2018-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0019349264164053,1.193491855613308
2018-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0386477745764456,1.1473660514187412
2018-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0113084648810852,1.1603410001169594
2018-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0056335394937965,1.1538041732665292
2019-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0318842149914595,1.1905923135850025
2019-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0016789742386959,1.188593339761704
2019-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0050602583968858,1.1825787503336922
2019-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0100811923873617,1.194500554229012
2019-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0228231555626833,1.1672382822601317
2019-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0201656146505405,1.1907763596655483
2019-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.010353801654958,1.1784472974221585
2019-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0037995063776488,1.1739697793998798
2019-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0110183568906632,1.186904997408161
2019-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0024147636299969,1.1897710924281637
2019-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0018935060731308,1.192023931217312
2019-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0256674744627615,1.222620175030833
2020-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.007945620575954,1.2129056990115314
2020-02-29,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0087919208461548,1.2022419281119718
2020-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0374930035740934,1.1571662672043446
2020-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0110765642583763,1.169983693720659
2020-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0146041870822274,1.1870703544669108
2020-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0162160219268949,1.2063199133637132
2020-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0239202275668524,1.235175360209799
2020-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0077066146734175,1.2446943807650357
2020-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0051224595310537,1.2510702773590343
2020-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0100396354551167,1.238509987845618
