Date,069500_direction,069500_intensity,069500_signal,114260_direction,114260_intensity,114260_signal,153130_direction,153130_intensity,153130_signal
2013-01-14,-0.3291822153959368,0.3291822153959368,buy,0.10186400277387003,0.10186400277387003,watch,-0.1138814394739059,0.21883465423467513,watch
2013-01-15,-0.2494998994023949,0.2494998994023949,watch,0.041387836009835456,0.09376848821564314,watch,-0.12408825969093652,0.1806366926284414,watch
2013-01-16,-0.1775311491783395,0.2110367221116299,watch,-0.00429668988838134,0.07006421592150852,watch,-0.14238954704597717,0.14712340006484362,watch
2013-01-17,-0.16717589592652285,0.2065529701564206,watch,-0.07878413283035218,0.11660687450447593,watch,-0.17472064728018785,0.17472064728018785,watch
2013-01-18,-0.2080585978674818,0.2080585978674818,watch,-0.032233776857224755,0.08496652192727812,watch,-0.1848956269088932,0.1848956269088932,watch
2013-01-21,-0.20910782682751453,0.21668734511253654,watch,-0.03763632148736782,0.0962066365338804,watch,-0.13946796935515546,0.14898926511976263,watch
2013-01-22,-0.22831850033871354,0.22831850033871354,watch,-0.025207519928343917,0.09146525949060717,watch,-0.11984143886564855,0.12960833985262346,watch
2013-01-23,-0.19437701343482008,0.19437701343482008,watch,-0.031130183601745253,0.08544155655599912,watch,-0.10849168984559103,0.1348732949214658,watch
2013-01-24,-0.14256238966483767,0.17588043759155292,watch,-0.06520638293011963,0.1094459011391546,watch,-0.12300966996030566,0.12611856562201057,watch
2013-01-25,-0.060875048881351486,0.1898420356152681,watch,-0.09778825310810606,0.14859458634964112,watch,-0.14952471271206907,0.15202382805689843,watch
2013-01-28,-0.04950381977411071,0.20938775843323676,watch,-0.06114483324863438,0.15227550284906033,watch,-0.13817565500370718,0.16621517425546045,watch
2013-01-29,-0.09300928577451167,0.19221252955627877,watch,0.042240866335992916,0.16836149198742922,watch,-0.07451259622456599,0.17201454938026806,watch
