strategy,window_start,window_end,months,cumulative_return_pct,cagr_pct,vol_pct,mdd_pct,sharpe,negative_cum_return
lambda_0.1,2015-07-31,2018-06-30,36,17.361410242496554,5.481210835238648,5.029387570473197,-3.0920554686149404,1.0877070945437144,False
lambda_0.1,2015-08-31,2018-07-31,36,19.224273603106855,6.036380535662866,4.888142011437904,-3.140179761769668,1.2256335370160734,False
lambda_0.1,2015-09-30,2018-08-31,36,22.238893477157596,6.922672017263176,4.649114452921313,-3.1401797617696903,1.4662277438160216,False
lambda_0.1,2015-10-31,2018-09-30,36,21.175389027385627,6.611685029656056,4.643578484698081,-3.140179761769679,1.4048473454378831,False
lambda_0.1,2015-11-30,2018-10-31,36,13.483576230643646,4.3064115039149975,5.239501552045669,-6.5415290391658605,0.8316146968398461,False
lambda_0.1,2015-12-31,2018-11-30,36,15.940947163641805,5.053924580607383,5.185544906654243,-6.541529039165839,0.9779851194672291,False
lambda_0.1,2016-01-31,2018-12-31,36,15.298978873468517,4.8596700942148185,5.211530499967101,-6.5415290391658605,0.9377005589421407,False
lambda_0.1,2016-02-29,2019-01-31,36,20.351200994412743,6.3694244882880335,5.3406064748052815,-6.54152903916585,1.1851453688068252,False
lambda_0.1,2016-03-31,2019-02-28,36,19.112458767097262,6.003221323456653,5.35298398034323,-6.541529039165894,1.117769330754004,False
lambda_0.1,2016-04-30,2019-03-31,36,16.246202332528426,5.146040874086433,5.33752011885799,-6.5415290391658605,0.9680426132592652,False
lambda_0.1,2016-05-31,2019-04-30,36,17.75588379705628,5.599259336881257,5.350642789832102,-6.5415290391658605,1.0465394858740185,False
lambda_0.1,2016-06-30,2019-05-31,36,14.264768337060808,4.545204022227867,5.744472309144823,-6.5415290391658605,0.80318954311719,False
lambda_0.1,2016-07-31,2019-06-30,36,16.60351119382455,5.253660690455431,5.874331365034907,-6.54152903916585,0.90210502466625,False
lambda_0.1,2016-08-31,2019-07-31,36,13.070152094937004,4.179593563737916,5.948298625552437,-6.541529039165884,0.718492385122525,False
lambda_0.1,2016-09-30,2019-08-31,36,10.67989033123724,3.44025282974294,6.006659395363241,-6.5415290391658605,0.593124426850193,False
lambda_0.1,2016-10-31,2019-09-30,36,13.184150694137653,4.214593483296047,6.1425336250565135,-6.5415290391658605,0.7031020981142551,False
lambda_0.1,2016-11-30,2019-10-31,36,14.076194079686832,4.487661090444606,6.126085276063174,-6.541529039165872,0.7477039102901346,False
lambda_0.1,2016-12-31,2019-11-30,36,14.816174507392121,4.713101764184624,6.107012614800819,-6.541529039165839,0.7852823458953129,False
lambda_0.1,2017-01-31,2019-12-31,36,16.68943898517583,5.279508951174838,6.330800038644403,-6.541529039165894,0.8451708850589795,False
lambda_0.1,2017-02-28,2020-01-31,36,13.00918005909677,4.1608642353901715,6.353693848962902,-6.541529039165872,0.6735591084125059,False
lambda_0.1,2017-03-31,2020-02-29,36,9.89812848041478,3.196135053590643,6.557076769999526,-6.541529039165894,0.5122835015789238,False
lambda_0.1,2017-04-30,2020-03-31,36,2.2184177131624017,0.7340707864809781,7.004355005876568,-8.216032251816918,0.13860684261905792,False
lambda_0.1,2017-05-31,2020-04-30,36,4.2759993238641325,1.4054866348794048,7.233781514773965,-8.216032251816918,0.22828553686790506,False
lambda_0.1,2017-06-30,2020-05-31,36,2.0194527027858955,0.6686697428421429,6.947116449765302,-8.216032251816918,0.12985678978112525,False
lambda_0.1,2017-07-31,2020-06-30,36,2.4724818694952466,0.8174600058803216,6.982800633900728,-8.216032251816918,0.15070160952799802,False
lambda_0.1,2017-08-31,2020-07-31,36,5.022025677158037,1.6467421109626512,7.179914605285783,-8.216032251816907,0.26265096180993963,False
lambda_0.1,2017-09-30,2020-08-31,36,7.496615474127366,2.4389056424905853,7.153489950556814,-8.216032251816896,0.3720860906175978,False
lambda_0.1,2017-10-31,2020-09-30,36,6.569271526084486,2.143483676529656,7.116758548376642,-8.216032251816896,0.33298651457272416,False
lambda_0.1,2017-11-30,2020-10-31,36,2.2123966717765953,0.7320928783506764,7.01808013554726,-8.216032251816907,0.13820081013653127,False
lambda_0.1,2017-12-31,2020-11-30,36,11.304961022969561,3.6346155449035855,8.171133972788335,-8.216032251816907,0.47694820349312544,False
lambda_0.1,2018-01-31,2020-12-31,36,18.848353073271728,5.924817066307941,9.09263283030714,-8.216032251816907,0.6781188101614681,False
lambda_0.1,2018-02-28,2021-01-31,36,20.15252962361216,6.310861997395967,9.144216682306007,-8.216032251816918,0.7147785646288844,False
lambda_0.1,2018-03-31,2021-02-28,36,24.046978210192837,7.447272706529873,8.977419925735031,-8.216032251816918,0.8455350635813634,False
lambda_0.1,2018-04-30,2021-03-31,36,24.199288993757605,7.491231011777555,8.976928935857014,-8.216032251816896,0.8501619356723429,False
lambda_0.1,2018-05-31,2021-04-30,36,24.26901536665249,7.511342698344925,8.977721083911797,-8.216032251816918,0.8521916767077198,False
lambda_0.1,2018-06-30,2021-05-31,36,26.487195367463666,8.147260070018291,8.909793451758647,-8.216032251816907,0.9246507800764726,False
lambda_0.1,2018-07-31,2021-06-30,36,29.202437780614865,8.915637042675062,8.862317231664846,-8.216032251816918,1.0095975405241067,False
lambda_0.1,2018-08-31,2021-07-31,36,27.553970120445005,8.450442124592206,8.9318633021236,-8.216032251816918,0.9541448813727142,False
lambda_0.1,2018-09-30,2021-08-31,36,26.44351497345434,8.134809642925745,8.955507760922345,-8.216032251816918,0.9190827032458593,False
lambda_0.1,2018-10-31,2021-09-30,36,23.880767401614467,7.399261647417399,9.069212013105222,-8.216032251816907,0.8329162330824976,False
lambda_0.1,2018-11-30,2021-10-31,36,27.273696444360596,8.37095134349366,8.717853674732861,-8.216032251816907,0.9668959109254495,False
lambda_0.1,2018-12-31,2021-11-30,36,24.924070248446984,7.699918658306726,8.756545617809753,-8.216032251816896,0.8915879078852066,False
lambda_0.1,2019-01-31,2021-12-31,36,28.12617083487008,8.6123679835598,8.758010027745822,-8.216032251816907,0.9884370777458945,False
lambda_0.1,2019-02-28,2022-01-31,36,20.592169888991375,6.440368621496062,8.89411481048589,-8.216032251816918,0.7461255588658124,False
lambda_0.1,2019-03-31,2022-02-28,36,21.225781106726217,6.626461517369764,8.884203611437878,-8.216032251816918,0.7666336124178335,False
lambda_0.1,2019-04-30,2022-03-31,36,22.081676195683862,6.876812898690754,8.860127729447303,-8.216032251816918,0.7951032739065751,False
lambda_0.1,2019-05-31,2022-04-30,36,19.360495512617646,6.076749777088097,8.897512189019213,-8.216032251816918,0.707208428181638,False
lambda_0.1,2019-06-30,2022-05-31,36,23.35818072899962,7.2480287845942515,8.623934856968141,-8.216032251816896,0.854946183105258,False
lambda_0.1,2019-07-31,2022-06-30,36,14.674036830415016,4.669873757568799,9.074434656621873,-11.660572029427685,0.5474146143125472,False
lambda_0.1,2019-08-31,2022-07-31,36,18.952036448213107,5.955611071250422,9.049073368484585,-11.660572029427707,0.6842336198372075,False
lambda_0.1,2019-09-30,2022-08-31,36,19.643357269224595,6.160477604304759,9.01739086490439,-11.660572029427707,0.7078597216125744,False
lambda_0.1,2019-10-31,2022-09-30,36,11.001557606373314,3.540364850016231,9.459270984377731,-14.744180174515286,0.4138401903391913,False
lambda_0.1,2019-11-30,2022-10-31,36,13.209479138778457,4.222366646685871,9.533733390912216,-14.744180174515332,0.48042376191647196,False
lambda_0.1,2019-12-31,2022-11-30,36,16.695922528767614,5.281458775283254,9.67741963847755,-14.744180174515275,0.579564986482816,False
lambda_0.1,2020-01-31,2022-12-31,36,9.050013451113536,2.9299846070439894,9.695810182514956,-14.744180174515332,0.344894203698842,False
lambda_0.1,2020-02-29,2023-01-31,36,15.219072996664007,4.8354407953842715,9.910046913777165,-14.744180174515332,0.525175400726413,False
lambda_0.1,2020-03-31,2023-02-28,36,17.427145916500454,5.500900965329869,9.781532831941096,-14.744180174515309,0.5957830796196055,False
lambda_0.1,2020-04-30,2023-03-31,36,25.347108932158193,7.821352153232608,9.320776135645392,-14.744180174515309,0.8552532994625007,False
lambda_0.1,2020-05-31,2023-04-30,36,22.003624341059936,6.8540311235831375,9.171612897906597,-14.744180174515298,0.768861832899803,False
lambda_0.1,2020-06-30,2023-05-31,36,22.58612322486617,7.02381722260057,9.194586779350395,-14.744180174515353,0.7845300206997863,False
lambda_0.1,2020-07-31,2023-06-30,36,20.194935084456134,6.323367298944316,9.168746507389617,-14.744180174515309,0.7144671020841885,False
lambda_0.1,2020-08-31,2023-07-31,36,17.85099536927588,5.6276825696564226,9.057013417940178,-14.74418017451532,0.6493556501245232,False
lambda_0.1,2020-09-30,2023-08-31,36,15.015754433814532,4.773739375728558,9.108124893780914,-14.744180174515286,0.5566837194050013,False
lambda_0.1,2020-10-31,2023-09-30,36,12.901480518163444,4.12776473317269,9.155173084685472,-14.744180174515309,0.48646225428488826,False
lambda_0.1,2020-11-30,2023-10-31,36,10.693603738287184,3.4445247882913366,9.353897575945409,-14.744180174515309,0.407467605426692,False
lambda_0.1,2020-12-31,2023-11-30,36,8.806235080697933,2.8532283128452685,8.921054074926674,-14.744180174515286,0.3587497493688058,False
lambda_0.1,2021-01-31,2023-12-31,36,5.215636631689979,1.7091666088033586,8.17681472382972,-14.744180174515332,0.24714841610908836,False
lambda_0.1,2021-02-28,2024-01-31,36,-0.39637827381899804,-0.13230104975933132,8.290799130818844,-14.744180174515286,0.024328319000991392,True
lambda_0.1,2021-03-31,2024-02-29,36,1.6986694352775,0.5630469761779722,8.446335355186033,-14.744180174515309,0.10753536759123897,False
lambda_0.1,2021-04-30,2024-03-31,36,4.281765520663372,1.4073557553502924,8.62674148238023,-14.74418017451532,0.20400982068711287,False
lambda_0.1,2021-05-31,2024-04-30,36,1.9540723734836174,0.6471602591071823,8.64571237814992,-14.744180174515298,0.11661609176189011,False
lambda_0.1,2021-06-30,2024-05-31,36,0.7665374529152391,0.2548623841384545,8.651036240008132,-14.744180174515332,0.07142264523517855,False
lambda_0.1,2021-07-31,2024-06-30,36,3.177952533814876,1.0482899929008749,8.871543174604765,-13.599454254469956,0.16064283156726264,False
lambda_0.1,2021-08-31,2024-07-31,36,4.497783917379494,1.4773288255116368,8.83095781032042,-13.213639854266058,0.20902531379548447,False
lambda_0.1,2021-09-30,2024-08-31,36,2.7117993051022804,0.8958830689173469,8.924630467877822,-11.596349724142307,0.1432801331105833,False
lambda_0.1,2021-10-31,2024-09-30,36,2.87299659181921,0.9486379348751184,8.913607962022484,-11.299602643642892,0.14921892266308215,False
lambda_0.1,2021-11-30,2024-10-31,36,3.8294824481266865,1.2605378285806212,8.872747181408041,-11.299602643642903,0.18431503845076463,False
lambda_0.1,2021-12-31,2024-11-30,36,3.53467386906976,1.1646088331815019,8.884258048072645,-11.299602643642881,0.17350672321241561,False
lambda_0.1,2022-01-31,2024-12-31,36,0.985025056004285,0.327269463904889,8.823407071489823,-8.922058835642643,0.07983298166748852,False
lambda_0.1,2022-02-28,2025-01-31,36,5.7666695231396,1.8864138389456997,8.679943901811908,-8.922058835642655,0.25758574583030414,False
lambda_0.1,2022-03-31,2025-02-28,36,5.915631078611727,1.9342236047431793,8.681143100419051,-8.922058835642643,0.26297602588194713,False
lambda_0.1,2022-04-30,2025-03-31,36,6.09803878292976,1.9927070214756926,8.68068864573193,-8.031704505984882,0.26960555869108066,False
lambda_0.1,2022-05-31,2025-04-30,36,8.189257504899118,2.658452527641808,8.661538159463907,-8.031704505984882,0.3452953456722323,False
lambda_0.1,2022-06-30,2025-05-31,36,10.827091710900326,3.4860901315402426,8.754718271079964,-5.926231518663361,0.4344842148551683,False
lambda_0.1,2022-07-31,2025-06-30,36,23.651902433568807,7.333082203313568,8.899598037178286,-5.9262315186633945,0.8404415357589599,False
lambda_0.1,2022-08-31,2025-07-31,36,24.28596539481842,7.516230581926275,8.934831897542047,-5.926231518663427,0.8566630368472337,False
lambda_0.1,2022-09-30,2025-08-31,36,24.282554636653252,7.51524705651434,8.934966047989915,-5.9262315186633945,0.8565484532200011,False
lambda_0.1,2022-10-31,2025-09-30,36,37.13217948476319,11.099761375651163,8.651757017898388,-5.9262315186633945,1.2634830397427428,False
lambda_0.1,2022-11-30,2025-10-31,36,49.156449251683235,14.256437510672981,10.525873111234471,-5.9262315186633945,1.322822045932994,False
lambda_0.1,2022-12-31,2025-11-30,36,40.987365808440934,12.131267701321914,10.642736922600577,-5.926231518663383,1.1311474914129094,False
lambda_0.1,2023-01-31,2025-12-31,36,51.70802883114645,14.904275435091474,10.518131142813564,-5.926231518663405,1.3780568049647541,False
lambda_0.1,2023-02-28,2026-01-31,36,65.08454909427903,18.18675518993329,12.567048183002443,-5.9262315186633945,1.3971794451617,False
lambda_0.1,2023-03-31,2026-02-28,36,85.08591098811038,22.77910227616198,13.76307635277694,-5.926231518663405,1.5674998426473268,False
lambda_0.1,2023-04-30,2026-03-31,36,61.98378341060891,17.44211022768716,15.596722252279138,-10.9106442775065,1.1116638287703882,False
lambda_0.1,2023-05-31,2026-04-30,36,86.6529574099984,23.124635690780117,17.716286738878093,-10.9106442775065,1.2672240532002041,False
lambda_0.1,2023-06-30,2026-05-31,36,115.0824958223553,29.082793599265464,19.924516404893303,-10.91064427750651,1.3869578801079974,False
lambda_0.1,2023-07-31,2026-06-30,36,118.73719964788711,29.809820468208102,19.87918027069293,-10.9106442775065,1.4185926195017984,False
lambda_0.3,2012-04-30,2015-03-31,36,3.428612145628973,1.1300524270690282,6.178616201807288,-6.354962512487372,0.21220954750815177,False
lambda_0.3,2012-05-31,2015-04-30,36,5.7669670249569815,1.8865093679846012,6.303760166559617,-6.354962512487372,0.32756739709259386,False
lambda_0.3,2012-06-30,2015-05-31,36,8.326342737809256,2.701793300688604,5.959129249196461,-6.354962512487383,0.47698990593172835,False
lambda_0.3,2012-07-31,2015-06-30,36,6.190683129457075,2.022384914504949,6.0583716542285,-6.354962512487361,0.3603576188180709,False
lambda_0.3,2012-08-31,2015-07-31,36,2.9034108296478456,0.9585853893739005,6.079668467141606,-6.354962512487372,0.18666937092605773,False
lambda_0.3,2012-09-30,2015-08-31,36,1.175683641246028,0.3903686870506906,6.148541656622405,-6.354962512487361,0.0933894999927964,False
lambda_0.3,2012-10-31,2015-09-30,36,-1.0532901383690008,-0.3523366660698857,5.90581589222762,-6.354962512487361,-0.030886046739706983,True
lambda_0.3,2012-11-30,2015-10-31,36,3.2324668715610683,1.0660832345807947,5.721603128955967,-6.354962512487372,0.21338539886951405,False
lambda_0.3,2012-12-31,2015-11-30,36,1.130666708844097,0.37547730633911147,5.719861833649123,-6.354962512487361,0.09347532672070091,False
lambda_0.3,2013-01-31,2015-12-31,36,-1.4268433152823778,-0.4778946331263745,5.506561918890774,-6.354962512487372,-0.06004821462028035,True
lambda_0.3,2013-02-28,2016-01-31,36,-1.2612888884009799,-0.4222097312535422,5.494565304640485,-6.354962512487372,-0.0501196980127197,True
lambda_0.3,2013-03-31,2016-02-29,36,-3.261812727287261,-1.0993114830552764,5.25847367334402,-5.851766718734119,-0.18435668267894476,True
lambda_0.3,2013-04-30,2016-03-31,36,-0.4847968380150558,-0.16186079381819152,5.326924237444386,-5.851766718734119,-0.004312157893383335,True
lambda_0.3,2013-05-31,2016-04-30,36,1.2065561372584854,0.4005786042995396,5.227518500465643,-5.851766718734119,0.1021057863387107,False
lambda_0.3,2013-06-30,2016-05-31,36,-0.21152839606134455,-0.07055923970730182,5.192912899678675,-5.8517667187341305,0.011851234216584572,True
lambda_0.3,2013-07-31,2016-06-30,36,5.198157014069271,1.703533935883983,4.377238006958759,-5.8517667187341305,0.40744550159828785,False
lambda_0.3,2013-08-31,2016-07-31,36,5.718969583820921,1.8710948776692549,4.429896561625597,-5.851766718734108,0.44032212564307244,False
lambda_0.3,2013-09-30,2016-08-31,36,6.132495509146296,2.003746981776544,4.452349453518383,-5.851766718734119,0.46759394453191017,False
lambda_0.3,2013-10-31,2016-09-30,36,4.269238377359175,1.403294977186409,4.30917841268035,-5.851766718734108,0.3445218801786245,False
lambda_0.3,2013-11-30,2016-10-31,36,2.3786495962929255,0.7866783424208768,4.252228536734927,-5.8517667187341305,0.2050044928360528,False
lambda_0.3,2013-12-31,2016-11-30,36,1.413578751197897,0.4689899627118743,4.2579828957475545,-5.8517667187341305,0.130595183468575,False
lambda_0.3,2014-01-31,2016-12-31,36,4.064965695011291,1.3370323384894522,4.411459885010399,-5.851766718734142,0.3226659750741983,False
lambda_0.3,2014-02-28,2017-01-31,36,9.102802352899776,2.946590701052809,4.232609777399688,-5.8517667187341305,0.7074447250392785,False
lambda_0.3,2014-03-31,2017-02-28,36,8.324931457010498,2.7013472974522834,4.20586334908456,-5.851766718734119,0.6548404665128058,False
lambda_0.3,2014-04-30,2017-03-31,36,11.292818830655493,3.630846928239495,4.469747126727849,-5.851766718734142,0.8207335945718733,False
lambda_0.3,2014-05-31,2017-04-30,36,13.558768181561764,4.329443532767163,4.510458641233055,-5.851766718734119,0.9631652172924625,False
lambda_0.3,2014-06-30,2017-05-31,36,17.02853967047431,5.381391428868687,5.0483266318787505,-5.851766718734119,1.0648784947148013,False
lambda_0.3,2014-07-31,2017-06-30,36,18.742468864759275,5.893350923237484,5.092941117752152,-5.8517667187341305,1.151581099064713,False
lambda_0.3,2014-08-31,2017-07-31,36,16.5068678221475,5.22457385846733,4.95474547275798,-5.851766718734119,1.0539023417783657,False
lambda_0.3,2014-09-30,2017-08-31,36,16.275141083065712,5.154765295546815,4.976601361202127,-5.8517667187341305,1.0360954734016738,False
lambda_0.3,2014-10-31,2017-09-30,36,19.686459006939483,6.173224242333908,4.840655495427374,-5.851766718734108,1.2638921890684118,False
lambda_0.3,2014-11-30,2017-10-31,36,23.337467004681955,7.242025587395262,4.8877854868260515,-5.851766718734119,1.4581972909443808,False
lambda_0.3,2014-12-31,2017-11-30,36,21.2004782111622,6.619042452085022,4.998841884019831,-5.8517667187341305,1.309663350582401,False
lambda_0.3,2015-01-31,2017-12-31,36,22.758915066517595,7.074078921339844,4.923695036786311,-5.8517667187341305,1.4158953381297898,False
lambda_0.3,2015-02-28,2018-01-31,36,22.091369822461672,6.879641596515218,4.908173228244707,-5.851766718734119,1.3829797397546912,False
lambda_0.3,2015-03-31,2018-02-28,36,20.388385542418597,6.380378240462781,5.015630423883309,-5.8517667187341305,1.2605287583649003,False
lambda_0.3,2015-04-30,2018-03-31,36,19.12428725546256,6.006730098218771,4.990725485558988,-5.8517667187341305,1.195716057007977,False
lambda_0.3,2015-05-31,2018-04-30,36,16.98475973287936,5.368248862158009,4.877314943673718,-4.639360677410698,1.0979742326899848,False
lambda_0.3,2015-06-30,2018-05-31,36,17.617494659541432,5.557875646883059,4.822271551502716,-3.0307401958859725,1.147418541475381,False
lambda_0.3,2015-07-31,2018-06-30,36,19.173660548691963,6.02137356726633,4.682643771892748,-1.980156540582434,1.2742528437413014,False
lambda_0.3,2015-08-31,2018-07-31,36,21.149595278183764,6.6041199340561185,4.529823390147957,-1.9801565405824229,1.4373540089182755,False
lambda_0.3,2015-09-30,2018-08-31,36,23.495199011514266,7.287722148113751,4.36583556210872,-1.9801565405824229,1.6369496919047513,False
lambda_0.3,2015-10-31,2018-09-30,36,22.81014605809366,7.088971928823828,4.370487159146645,-1.980156540582445,1.5925773441495936,False
lambda_0.3,2015-11-30,2018-10-31,36,15.613479335682378,4.954925274472433,5.244528898617478,-5.586474411845687,0.9494729639895624,False
lambda_0.3,2015-12-31,2018-11-30,36,17.825464665649204,5.6200544518776985,5.190256842793721,-5.58647441184571,1.0811185863634503,False
lambda_0.3,2016-01-31,2018-12-31,36,17.076717629846282,5.395850476964692,5.220450727431352,-5.586474411845732,1.034267274464166,False
lambda_0.3,2016-02-29,2019-01-31,36,21.779960092168405,6.788694140774854,5.318243342860272,-5.586474411845687,1.2642610605081823,False
lambda_0.3,2016-03-31,2019-02-28,36,20.657292948227514,6.4595254070994645,5.337735980522602,-5.586474411845687,1.2016796317757834,False
lambda_0.3,2016-04-30,2019-03-31,36,17.487259970965162,5.518900792478565,5.352062444563114,-5.58647441184571,1.0319667704353261,False
lambda_0.3,2016-05-31,2019-04-30,36,19.465889185812447,6.107962028464198,5.384119890584261,-5.586474411845721,1.1300248962196446,False
lambda_0.3,2016-06-30,2019-05-31,36,14.59694379852452,4.646412687408574,6.064127781621557,-6.373897469952139,0.7799803909750612,False
lambda_0.3,2016-07-31,2019-06-30,36,17.28108889139037,5.457141802369847,6.222459228827805,-6.373897469952117,0.8861787525116059,False
lambda_0.3,2016-08-31,2019-07-31,36,13.015730590982288,4.162876744106159,6.324203987451386,-6.373897469952139,0.6768663775508679,False
lambda_0.3,2016-09-30,2019-08-31,36,10.160885094542893,3.2783138430172,6.39236341443666,-6.985548875815805,0.5364731087831359,False
lambda_0.3,2016-10-31,2019-09-30,36,12.623884847167455,4.042353572555046,6.520659470829751,-6.985548875815805,0.6405247211501292,False
lambda_0.3,2016-11-30,2019-10-31,36,13.615311576377188,4.34675663028774,6.504213593414369,-6.985548875815795,0.6870625844230611,False
lambda_0.3,2016-12-31,2019-11-30,36,14.38733612738532,4.582571316617612,6.485183936522694,-6.985548875815839,0.7238338694847061,False
lambda_0.3,2017-01-31,2019-12-31,36,16.663191487534903,5.271614689558013,6.7716771270932385,-6.985548875815772,0.7932330772282142,False
lambda_0.3,2017-02-28,2020-01-31,36,12.467732642325014,3.99424667455639,6.803158155588449,-6.985548875815805,0.6097258847399891,False
lambda_0.3,2017-03-31,2020-02-29,36,9.608302855523231,3.105338193379059,6.961960684897173,-6.985548875815861,0.4736785949719073,False
lambda_0.3,2017-04-30,2020-03-31,36,3.100593048293754,1.023029434147249,7.07743678723745,-6.985548875815795,0.17833061343968284,False
lambda_0.3,2017-05-31,2020-04-30,36,3.4921801942775055,1.1507666291244556,7.10901868531151,-6.985548875815795,0.19563407603174315,False
lambda_0.3,2017-06-30,2020-05-31,36,0.447509117254552,0.14894774130613797,6.686764664926104,-6.985548875815805,0.054916974729028595,False
lambda_0.3,2017-07-31,2020-06-30,36,0.5202204247056308,0.1731069750760872,6.693012884536105,-6.985548875815805,0.05853037383807734,False
lambda_0.3,2017-08-31,2020-07-31,36,3.1986630902766544,1.0550505661140797,6.93784292391562,-6.985548875815784,0.18518653784929645,False
lambda_0.3,2017-09-30,2020-08-31,36,5.930673173879608,1.939048928780851,6.923441754017566,-6.985548875815828,0.31140426198963594,False
lambda_0.3,2017-10-31,2020-09-30,36,5.414693178044594,1.7732670974852205,6.903422167257718,-6.985548875815795,0.2884967935409967,False
lambda_0.3,2017-11-30,2020-10-31,36,1.1891322556210282,0.39481656586506375,6.877399655268109,-6.915056992361979,0.09086148619436576,False
lambda_0.3,2017-12-31,2020-11-30,36,11.398311755458224,3.6635800038509414,8.468176329200164,-6.915056992361979,0.46608798910037497,False
lambda_0.3,2018-01-31,2020-12-31,36,20.54507293608543,6.426510149089015,9.717967224101923,-6.91505699236199,0.6887609148850247,False
lambda_0.3,2018-02-28,2021-01-31,36,23.00166494455622,7.144610406004226,9.800305872563047,-6.91505699236199,0.7527752004465844,False
lambda_0.3,2018-03-31,2021-02-28,36,25.72994021411379,7.931008810569096,9.73760682638241,-6.91505699236199,0.8325896144835372,False
lambda_0.3,2018-04-30,2021-03-31,36,26.157629575977403,8.053251509899862,9.735341011859777,-6.91505699236199,0.8444678871668944,False
lambda_0.3,2018-05-31,2021-04-30,36,26.976079997281623,8.286413974532202,9.73702555804549,-6.91505699236199,0.8666290167719464,False
lambda_0.3,2018-06-30,2021-05-31,36,28.57981494222235,8.740401479442973,9.700264673381378,-6.915056992361979,0.9129948295705287,False
lambda_0.3,2018-07-31,2021-06-30,36,30.310484880517798,9.226106658401179,9.679202163725911,-6.915056992361979,0.96116901830756,False
lambda_0.3,2018-08-31,2021-07-31,36,28.844705989016006,8.815023355778816,9.72869213716225,-6.915056992361979,0.9177092506624568,False
lambda_0.3,2018-09-30,2021-08-31,36,27.99274769798812,8.57465402336468,9.744114541133259,-6.91505699236199,0.8935449064688737,False
lambda_0.3,2018-10-31,2021-09-30,36,26.439539980167194,8.133676489657438,9.791676912297143,-6.915056992361979,0.8478099937575496,False
lambda_0.3,2018-11-30,2021-10-31,36,31.342525729972802,9.513700593833763,9.336715358545623,-6.915056992361968,1.0212826879973904,False
lambda_0.3,2018-12-31,2021-11-30,36,30.132302980771897,9.17629999204066,9.346741234046574,-6.91505699236199,0.9870131649645101,False
lambda_0.3,2019-01-31,2021-12-31,36,31.671889904706862,9.605165717434726,9.313151343104487,-6.91505699236199,1.0326723016699946,False
lambda_0.3,2019-02-28,2022-01-31,36,25.41134419276503,7.839767017270605,9.368659158201334,-6.915056992361979,0.8525300643907032,False
lambda_0.3,2019-03-31,2022-02-28,36,25.984105635042386,8.003688041364864,9.357195196639598,-6.915056992361979,0.8698043436984895,False
lambda_0.3,2019-04-30,2022-03-31,36,26.966023033996844,8.283555007597565,9.32245120167118,-6.915056992361979,0.9006569943511252,False
lambda_0.3,2019-05-31,2022-04-30,36,23.872155498374113,7.3967728739992245,9.347922138028371,-6.915056992361979,0.8099006940935598,False
lambda_0.3,2019-06-30,2022-05-31,36,29.58311402040028,9.022500200485695,8.872915238231824,-6.915056992362,1.0188804438312318,False
lambda_0.3,2019-07-31,2022-06-30,36,18.729813483755976,5.889588808675383,9.555433848563647,-10.711614100962375,0.6457232278893804,False
lambda_0.3,2019-08-31,2022-07-31,36,23.590309281196298,7.315257754889815,9.4819606174013,-10.711614100962407,0.7918406880985471,False
lambda_0.3,2019-09-30,2022-08-31,36,24.61432235516048,7.610831389369577,9.432245921982444,-10.711614100962397,0.8248704131135449,False
lambda_0.3,2019-10-31,2022-09-30,36,13.801452414079328,4.403710793660709,10.19577914806138,-15.219711332556985,0.4722803835913104,False
lambda_0.3,2019-11-30,2022-10-31,36,16.086637012769135,5.097909282763435,10.264809237205913,-15.219711332557019,0.5346006586361958,False
lambda_0.3,2019-12-31,2022-11-30,36,20.226205445528358,6.33258699359287,10.438297794920764,-15.219711332557019,0.6398013755136038,False
lambda_0.3,2020-01-31,2022-12-31,36,10.74299380609407,3.4599077078485863,10.542818436589927,-15.219711332556985,0.3736912596152352,False
lambda_0.3,2020-02-29,2023-01-31,36,18.303752642544445,5.762775727193592,10.829213520066652,-15.219711332556972,0.5705792546531385,False
lambda_0.3,2020-03-31,2023-02-28,36,20.16942159830821,6.315843765839579,10.73209961175878,-15.219711332557006,0.6236387748708464,False
lambda_0.3,2020-04-30,2023-03-31,36,26.727517846296923,8.21570909271343,10.52057320934984,-15.219711332557006,0.8034682537883041,False
lambda_0.3,2020-05-31,2023-04-30,36,25.285972873741635,7.803819919454402,10.493006548353629,-15.21971133255703,0.768721958817426,False
lambda_0.3,2020-06-30,2023-05-31,36,26.990794296146948,8.290596644514459,10.551508389296298,-15.219711332557006,0.8080079815483477,False
lambda_0.3,2020-07-31,2023-06-30,36,24.72667052462065,7.64316113614818,10.543658424469585,-15.219711332556995,0.7512713412531683,False
lambda_0.3,2020-08-31,2023-07-31,36,22.21975551043691,6.917091716591628,10.438062081989525,-15.219711332556995,0.692615103750124,False
lambda_0.3,2020-09-30,2023-08-31,36,18.732642359659657,5.890429782868378,10.501425291837338,-15.219711332556985,0.5966596740992312,False
lambda_0.3,2020-10-31,2023-09-30,36,16.20006310142752,5.132127876289427,10.558929675957621,-15.219711332556985,0.5255719776857225,False
lambda_0.3,2020-11-30,2023-10-31,36,14.384904157735168,4.581830140625831,10.708354114674004,-15.219711332557006,0.4704944482847723,False
lambda_0.3,2020-12-31,2023-11-30,36,9.96773442796577,3.217917495473044,9.827121669277734,-15.219711332557019,0.37024281566432465,False
lambda_0.3,2021-01-31,2023-12-31,36,4.812258096306743,1.5790217036987686,8.734851413119907,-15.219711332556985,0.22227311899948612,False
