strategy_name,year_month,return_year_month,hsi_state,state_kr,allocation_rule_name,strategy_return,turnover,cumulative_return,running_max,drawdown,weight_069500,weight_114260,weight_153130,return_069500,return_114260,return_153130
EW,2021-07,2021-08,EW,동일가중,equal_weight,-0.0032586666666666,0.0,1.4286019523530598,1.4457182159194628,-0.0118392805582222,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.011769,0.001896,9.7e-05
EW,2021-08,2021-09,accident_zone,강한 위험 구간,equal_weight,-0.0161469999999999,0.0,1.4055343166284149,1.4457182159194628,-0.0277951116950486,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.042634,-0.006536,0.000729
EW,2021-08,2021-09,EW,동일가중,,-0.0161469999999999,0.0,1.4055343166284149,1.4457182159194628,-0.0277951116950486,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.042634,-0.006536,0.000729
EW,2021-08,2021-09,EW,동일가중,equal_weight,-0.0161469999999999,0.0,1.4055343166284149,1.4457182159194628,-0.0277951116950486,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.042634,-0.006536,0.000729
EW,2021-09,2021-10,accident_zone,강한 위험 구간,equal_weight,-0.0147416666666666,0.0,1.3848143982441177,1.4457182159194628,-0.0421270320901441,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.032009,-0.012119,-9.7e-05
EW,2021-09,2021-10,EW,동일가중,,-0.0147416666666666,0.0,1.3848143982441177,1.4457182159194628,-0.0421270320901441,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.032009,-0.012119,-9.7e-05
EW,2021-09,2021-10,EW,동일가중,equal_weight,-0.0147416666666666,0.0,1.3848143982441177,1.4457182159194628,-0.0421270320901441,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.032009,-0.012119,-9.7e-05
EW,2021-10,2021-11,accident_zone,강한 위험 구간,equal_weight,-0.0083326666666666,0.0,1.373275201468349,1.4457182159194628,-0.0501086682407476,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.03593,0.010252,0.00068
EW,2021-10,2021-11,EW,동일가중,,-0.0083326666666666,0.0,1.373275201468349,1.4457182159194628,-0.0501086682407476,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.03593,0.010252,0.00068
EW,2021-10,2021-11,EW,동일가중,equal_weight,-0.0083326666666666,0.0,1.373275201468349,1.4457182159194628,-0.0501086682407476,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.03593,0.010252,0.00068
EW,2021-11,2021-12,accident_zone,강한 위험 구간,equal_weight,0.0230846666666666,0.0,1.4049768017358453,1.4457182159194628,-0.0281807434775291,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.065188,0.002949,0.001117
EW,2021-11,2021-12,EW,동일가중,,0.0230846666666666,0.0,1.4049768017358453,1.4457182159194628,-0.0281807434775291,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.065188,0.002949,0.001117
EW,2021-11,2021-12,EW,동일가중,equal_weight,0.0230846666666666,0.0,1.4049768017358453,1.4457182159194628,-0.0281807434775291,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.065188,0.002949,0.001117
EW,2021-12,2022-01,neutral_watch,중립 관찰,equal_weight,-0.0325746666666666,0.0,1.3592101507449008,1.4457182159194628,-0.0598374318189963,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.089301,-0.008908,0.000485
EW,2021-12,2022-01,EW,동일가중,,-0.0325746666666666,0.0,1.3592101507449008,1.4457182159194628,-0.0598374318189963,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.089301,-0.008908,0.000485
EW,2021-12,2022-01,EW,동일가중,equal_weight,-0.0325746666666666,0.0,1.3592101507449008,1.4457182159194628,-0.0598374318189963,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.089301,-0.008908,0.000485
EW,2022-01,2022-02,accident_zone,강한 위험 구간,equal_weight,0.0038489999999999,0.0,1.364441750615118,1.4457182159194628,-0.0562187460940677,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.009793,0.000785,0.000969
EW,2022-01,2022-02,EW,동일가중,,0.0038489999999999,0.0,1.364441750615118,1.4457182159194628,-0.0562187460940677,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.009793,0.000785,0.000969
EW,2022-01,2022-02,EW,동일가중,equal_weight,0.0038489999999999,0.0,1.364441750615118,1.4457182159194628,-0.0562187460940677,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.009793,0.000785,0.000969
EW,2022-02,2022-03,accident_zone,강한 위험 구간,equal_weight,0.0012446666666666,0.0,1.3661400257807166,1.4457182159194628,-0.0550440530267063,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012976,-0.009678,0.000436
EW,2022-02,2022-03,EW,동일가중,,0.0012446666666666,0.0,1.3661400257807166,1.4457182159194628,-0.0550440530267063,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012976,-0.009678,0.000436
EW,2022-02,2022-03,EW,동일가중,equal_weight,0.0012446666666666,0.0,1.3661400257807166,1.4457182159194628,-0.0550440530267063,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.012976,-0.009678,0.000436
EW,2022-03,2022-04,neutral_watch,중립 관찰,equal_weight,-0.0119963333333333,0.0,1.3497513546514424,1.4457182159194628,-0.0663800595519137,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.028518,-0.0081,0.000629
EW,2022-03,2022-04,EW,동일가중,,-0.0119963333333333,0.0,1.3497513546514424,1.4457182159194628,-0.0663800595519137,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.028518,-0.0081,0.000629
EW,2022-03,2022-04,EW,동일가중,equal_weight,-0.0119963333333333,0.0,1.3497513546514424,1.4457182159194628,-0.0663800595519137,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.028518,-0.0081,0.000629
EW,2022-04,2022-05,neutral_watch,중립 관찰,equal_weight,0.0002519999999999,0.0,1.3500914919928144,1.4457182159194628,-0.0661447873269208,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.001971,0.001953,0.000774
EW,2022-04,2022-05,EW,동일가중,,0.0002519999999999,0.0,1.3500914919928144,1.4457182159194628,-0.0661447873269208,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.001971,0.001953,0.000774
EW,2022-04,2022-05,EW,동일가중,equal_weight,0.0002519999999999,0.0,1.3500914919928144,1.4457182159194628,-0.0661447873269208,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.001971,0.001953,0.000774
EW,2022-05,2022-06,risk_relief,위험 완화 우세,equal_weight,-0.047186,0.0,1.2863860748516416,1.4457182159194628,-0.1102096793921127,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.128809,-0.012314,-0.000435
EW,2022-05,2022-06,EW,동일가중,,-0.047186,0.0,1.2863860748516416,1.4457182159194628,-0.1102096793921127,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.128809,-0.012314,-0.000435
EW,2022-05,2022-06,EW,동일가중,equal_weight,-0.047186,0.0,1.2863860748516416,1.4457182159194628,-0.1102096793921127,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.128809,-0.012314,-0.000435
EW,2022-06,2022-07,accident_zone,강한 위험 구간,equal_weight,0.0232619999999999,0.0,1.3163099877248403,1.4457182159194628,-0.0895113769541321,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.048907,0.019912,0.000967
EW,2022-06,2022-07,EW,동일가중,,0.0232619999999999,0.0,1.3163099877248403,1.4457182159194628,-0.0895113769541321,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.048907,0.019912,0.000967
EW,2022-06,2022-07,EW,동일가중,equal_weight,0.0232619999999999,0.0,1.3163099877248403,1.4457182159194628,-0.0895113769541321,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.048907,0.019912,0.000967
EW,2022-07,2022-08,risk_relief,위험 완화 우세,equal_weight,-0.0070966666666666,0.0,1.306968574511953,1.4457182159194628,-0.095972811215681,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.004786,-0.017325,0.000821
EW,2022-07,2022-08,EW,동일가중,,-0.0070966666666666,0.0,1.306968574511953,1.4457182159194628,-0.095972811215681,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.004786,-0.017325,0.000821
EW,2022-07,2022-08,EW,동일가중,equal_weight,-0.0070966666666666,0.0,1.306968574511953,1.4457182159194628,-0.095972811215681,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.004786,-0.017325,0.000821
EW,2022-08,2022-09,risk_relief,위험 완화 우세,equal_weight,-0.0439573333333333,0.0,1.2495177212259396,1.4457182159194628,-0.1357114356954696,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.122712,-0.01056,0.0014
EW,2022-08,2022-09,EW,동일가중,,-0.0439573333333333,0.0,1.2495177212259396,1.4457182159194628,-0.1357114356954696,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.122712,-0.01056,0.0014
EW,2022-08,2022-09,EW,동일가중,equal_weight,-0.0439573333333333,0.0,1.2495177212259396,1.4457182159194628,-0.1357114356954696,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.122712,-0.01056,0.0014
EW,2022-09,2022-10,accident_zone,강한 위험 구간,equal_weight,0.0234999999999999,0.0,1.2788813876747491,1.4457182159194628,-0.115400654434313,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.066564,0.002442,0.001494
EW,2022-09,2022-10,EW,동일가중,,0.0234999999999999,0.0,1.2788813876747491,1.4457182159194628,-0.115400654434313,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.066564,0.002442,0.001494
EW,2022-09,2022-10,EW,동일가중,equal_weight,0.0234999999999999,0.0,1.2788813876747491,1.4457182159194628,-0.115400654434313,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.066564,0.002442,0.001494
EW,2022-10,2022-11,risk_relief,위험 완화 우세,equal_weight,0.0307786666666666,0.0,1.3182436516121947,1.4457182159194628,-0.0881738660435951,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.070416,0.019128,0.002792
EW,2022-10,2022-11,EW,동일가중,,0.0307786666666666,0.0,1.3182436516121947,1.4457182159194628,-0.0881738660435951,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.070416,0.019128,0.002792
EW,2022-10,2022-11,EW,동일가중,equal_weight,0.0307786666666666,0.0,1.3182436516121947,1.4457182159194628,-0.0881738660435951,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.070416,0.019128,0.002792
EW,2022-11,2022-12,risk_relief,위험 완화 우세,equal_weight,-0.0252986666666666,0.0,1.2848938448846083,1.4457182159194628,-0.1112418514645136,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.077319,-0.001505,0.002928
EW,2022-11,2022-12,EW,동일가중,,-0.0252986666666666,0.0,1.2848938448846083,1.4457182159194628,-0.1112418514645136,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.077319,-0.001505,0.002928
EW,2022-11,2022-12,EW,동일가중,equal_weight,-0.0252986666666666,0.0,1.2848938448846083,1.4457182159194628,-0.1112418514645136,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.077319,-0.001505,0.002928
EW,2022-12,2023-01,neutral_watch,중립 관찰,equal_weight,0.0359253333333333,0.0,1.3310540845600365,1.4457182159194628,-0.07931291872566,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.088956,0.014896,0.003924
EW,2022-12,2023-01,EW,동일가중,,0.0359253333333333,0.0,1.3310540845600365,1.4457182159194628,-0.07931291872566,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.088956,0.014896,0.003924
EW,2022-12,2023-01,EW,동일가중,equal_weight,0.0359253333333333,0.0,1.3310540845600365,1.4457182159194628,-0.07931291872566,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.088956,0.014896,0.003924
EW,2023-01,2023-02,risk_relief,위험 완화 우세,equal_weight,-0.0055013333333333,0.0,1.3237315123561766,1.4457182159194628,-0.0843779252554439,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.007775,-0.010397,0.001668
EW,2023-01,2023-02,EW,동일가중,,-0.0055013333333333,0.0,1.3237315123561766,1.4457182159194628,-0.0843779252554439,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.007775,-0.010397,0.001668
EW,2023-01,2023-02,EW,동일가중,equal_weight,-0.0055013333333333,0.0,1.3237315123561766,1.4457182159194628,-0.0843779252554439,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.007775,-0.010397,0.001668
EW,2023-02,2023-03,risk_relief,위험 완화 우세,equal_weight,0.0162503333333333,0.0,1.345242590675802,1.4457182159194628,-0.0694987613334866,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.024604,0.019246,0.004901
EW,2023-02,2023-03,EW,동일가중,,0.0162503333333333,0.0,1.345242590675802,1.4457182159194628,-0.0694987613334866,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.024604,0.019246,0.004901
EW,2023-02,2023-03,EW,동일가중,equal_weight,0.0162503333333333,0.0,1.345242590675802,1.4457182159194628,-0.0694987613334866,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.024604,0.019246,0.004901
EW,2023-03,2023-04,risk_relief,위험 완화 우세,equal_weight,0.00556,0.0,1.3527221394799591,1.4457182159194628,-0.0643251744465008,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011698,0.002425,0.002557
EW,2023-03,2023-04,EW,동일가중,,0.00556,0.0,1.3527221394799591,1.4457182159194628,-0.0643251744465008,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011698,0.002425,0.002557
EW,2023-03,2023-04,EW,동일가중,equal_weight,0.00556,0.0,1.3527221394799591,1.4457182159194628,-0.0643251744465008,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011698,0.002425,0.002557
EW,2023-04,2023-05,risk_relief,위험 완화 우세,equal_weight,0.0135703333333333,0.0,1.371079029820082,1.4457182159194628,-0.0516277551721314,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041226,-0.002074,0.001559
EW,2023-04,2023-05,EW,동일가중,,0.0135703333333333,0.0,1.371079029820082,1.4457182159194628,-0.0516277551721314,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041226,-0.002074,0.001559
EW,2023-04,2023-05,EW,동일가중,equal_weight,0.0135703333333333,0.0,1.371079029820082,1.4457182159194628,-0.0516277551721314,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.041226,-0.002074,0.001559
EW,2023-05,2023-06,risk_relief,위험 완화 우세,equal_weight,-0.000771,0.0,1.370021927888091,1.4457182159194628,-0.0523589501728936,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.000294,-0.004849,0.00283
EW,2023-05,2023-06,EW,동일가중,,-0.000771,0.0,1.370021927888091,1.4457182159194628,-0.0523589501728936,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.000294,-0.004849,0.00283
EW,2023-05,2023-06,EW,동일가중,equal_weight,-0.000771,0.0,1.370021927888091,1.4457182159194628,-0.0523589501728936,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.000294,-0.004849,0.00283
EW,2023-06,2023-07,risk_relief,위험 완화 우세,equal_weight,0.0073026666666666,0.0,1.3800267413534817,1.4457182159194628,-0.0454386434663562,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.015312,0.003915,0.002681
EW,2023-06,2023-07,EW,동일가중,,0.0073026666666666,0.0,1.3800267413534817,1.4457182159194628,-0.0454386434663562,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.015312,0.003915,0.002681
EW,2023-06,2023-07,EW,동일가중,equal_weight,0.0073026666666666,0.0,1.3800267413534817,1.4457182159194628,-0.0454386434663562,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.015312,0.003915,0.002681
EW,2023-07,2023-08,neutral_watch,중립 관찰,equal_weight,-0.007053,0.0,1.3702934127467157,1.4457182159194628,-0.0521711647139879,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.026247,0.001993,0.003095
EW,2023-07,2023-08,EW,동일가중,,-0.007053,0.0,1.3702934127467157,1.4457182159194628,-0.0521711647139879,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.026247,0.001993,0.003095
EW,2023-07,2023-08,EW,동일가중,equal_weight,-0.007053,0.0,1.3702934127467157,1.4457182159194628,-0.0521711647139879,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.026247,0.001993,0.003095
EW,2023-08,2023-09,risk_relief,위험 완화 우세,equal_weight,-0.0072566666666666,0.0,1.3603496502148835,1.4457182159194628,-0.0590492426287134,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.020849,-0.003633,0.002712
EW,2023-08,2023-09,EW,동일가중,,-0.0072566666666666,0.0,1.3603496502148835,1.4457182159194628,-0.0590492426287134,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.020849,-0.003633,0.002712
EW,2023-08,2023-09,EW,동일가중,equal_weight,-0.0072566666666666,0.0,1.3603496502148835,1.4457182159194628,-0.0590492426287134,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.020849,-0.003633,0.002712
EW,2023-09,2023-10,risk_warning,위험 악화 우세,equal_weight,-0.021648,0.0,1.330900800987032,1.4457182159194628,-0.079418944624287,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.064364,-0.002865,0.002285
EW,2023-09,2023-10,EW,동일가중,,-0.021648,0.0,1.330900800987032,1.4457182159194628,-0.079418944624287,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.064364,-0.002865,0.002285
EW,2023-09,2023-10,EW,동일가중,equal_weight,-0.021648,0.0,1.330900800987032,1.4457182159194628,-0.079418944624287,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.064364,-0.002865,0.002285
EW,2023-10,2023-11,accident_zone,강한 위험 구간,equal_weight,0.0432603333333333,0.0,1.3884760132713312,1.4457182159194628,-0.0395943013083819,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.107469,0.018544,0.003768
EW,2023-10,2023-11,EW,동일가중,,0.0432603333333333,0.0,1.3884760132713312,1.4457182159194628,-0.0395943013083819,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.107469,0.018544,0.003768
EW,2023-10,2023-11,EW,동일가중,equal_weight,0.0432603333333333,0.0,1.3884760132713312,1.4457182159194628,-0.0395943013083819,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.107469,0.018544,0.003768
EW,2023-11,2023-12,risk_relief,위험 완화 우세,equal_weight,0.0277339999999999,0.0,1.426984007023398,1.4457182159194628,-0.0129584096608686,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.065233,0.014446,0.003523
EW,2023-11,2023-12,EW,동일가중,,0.0277339999999999,0.0,1.426984007023398,1.4457182159194628,-0.0129584096608686,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.065233,0.014446,0.003523
EW,2023-11,2023-12,EW,동일가중,equal_weight,0.0277339999999999,0.0,1.426984007023398,1.4457182159194628,-0.0129584096608686,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.065233,0.014446,0.003523
EW,2023-12,2024-01,risk_relief,위험 완화 우세,equal_weight,-0.0197859999999999,0.0,1.398749701460433,1.4457182159194628,-0.0324880145673188,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.062085,-0.000506,0.003233
EW,2023-12,2024-01,EW,동일가중,,-0.0197859999999999,0.0,1.398749701460433,1.4457182159194628,-0.0324880145673188,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.062085,-0.000506,0.003233
EW,2023-12,2024-01,EW,동일가중,equal_weight,-0.0197859999999999,0.0,1.398749701460433,1.4457182159194628,-0.0324880145673188,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.062085,-0.000506,0.003233
EW,2024-01,2024-02,risk_warning,위험 악화 우세,equal_weight,0.0202293333333333,0.0,1.4270454754211768,1.4457182159194628,-0.0129158921100059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.059267,-0.000927,0.002348
EW,2024-01,2024-02,EW,동일가중,,0.0202293333333333,0.0,1.4270454754211768,1.4457182159194628,-0.0129158921100059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.059267,-0.000927,0.002348
EW,2024-01,2024-02,EW,동일가중,equal_weight,0.0202293333333333,0.0,1.4270454754211768,1.4457182159194628,-0.0129158921100059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.059267,-0.000927,0.002348
EW,2024-02,2024-03,risk_relief,위험 완화 우세,equal_weight,0.0218556666666666,0.0,1.4582345056501569,1.4582345056501569,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.059021,0.003882,0.002664
EW,2024-02,2024-03,EW,동일가중,,0.0218556666666666,0.0,1.4582345056501569,1.4582345056501569,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.059021,0.003882,0.002664
EW,2024-02,2024-03,EW,동일가중,equal_weight,0.0218556666666666,0.0,1.4582345056501569,1.4582345056501569,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.059021,0.003882,0.002664
EW,2024-03,2024-04,risk_relief,위험 완화 우세,equal_weight,-0.007895,0.0,1.446721744228049,1.4582345056501569,-0.0078949999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.022506,-0.003698,0.002519
EW,2024-03,2024-04,EW,동일가중,,-0.007895,0.0,1.446721744228049,1.4582345056501569,-0.0078949999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.022506,-0.003698,0.002519
EW,2024-03,2024-04,EW,동일가중,equal_weight,-0.007895,0.0,1.446721744228049,1.4582345056501569,-0.0078949999999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.022506,-0.003698,0.002519
EW,2024-04,2024-05,risk_warning,위험 악화 우세,equal_weight,-0.0029309999999999,0.0,1.4424814027957165,1.4582345056501569,-0.010802859755,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.017462,0.005653,0.003016
EW,2024-04,2024-05,EW,동일가중,,-0.0029309999999999,0.0,1.4424814027957165,1.4582345056501569,-0.010802859755,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.017462,0.005653,0.003016
EW,2024-04,2024-05,EW,동일가중,equal_weight,-0.0029309999999999,0.0,1.4424814027957165,1.4582345056501569,-0.010802859755,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.017462,0.005653,0.003016
EW,2024-05,2024-06,risk_warning,위험 악화 우세,equal_weight,0.0277243333333333,0.0,1.4824732380339591,1.4824732380339591,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.070397,0.009815,0.002961
EW,2024-05,2024-06,EW,동일가중,,0.0277243333333333,0.0,1.4824732380339591,1.4824732380339591,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.070397,0.009815,0.002961
EW,2024-05,2024-06,EW,동일가중,equal_weight,0.0277243333333333,0.0,1.4824732380339591,1.4824732380339591,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.070397,0.009815,0.002961
EW,2024-06,2024-07,risk_relief,위험 완화 우세,equal_weight,0.0011356666666666,0.0,1.4841568334746196,1.4841568334746196,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.006985,0.006895,0.003497
EW,2024-06,2024-07,EW,동일가중,,0.0011356666666666,0.0,1.4841568334746196,1.4841568334746196,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.006985,0.006895,0.003497
EW,2024-06,2024-07,EW,동일가중,equal_weight,0.0011356666666666,0.0,1.4841568334746196,1.4841568334746196,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.006985,0.006895,0.003497
EW,2024-07,2024-08,neutral_watch,중립 관찰,equal_weight,-0.0135456666666666,0.0,1.4640529397273168,1.4841568334746196,-0.0135456666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.047869,0.00429,0.002942
EW,2024-07,2024-08,EW,동일가중,,-0.0135456666666666,0.0,1.4640529397273168,1.4841568334746196,-0.0135456666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.047869,0.00429,0.002942
EW,2024-07,2024-08,EW,동일가중,equal_weight,-0.0135456666666666,0.0,1.4640529397273168,1.4841568334746196,-0.0135456666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.047869,0.00429,0.002942
EW,2024-08,2024-09,accident_zone,강한 위험 구간,equal_weight,-0.0117276666666666,0.0,1.446883014867841,1.4841568334746196,-0.0251144742698889,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.043526,0.005094,0.003249
EW,2024-08,2024-09,EW,동일가중,,-0.0117276666666666,0.0,1.446883014867841,1.4841568334746196,-0.0251144742698889,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.043526,0.005094,0.003249
EW,2024-08,2024-09,EW,동일가중,equal_weight,-0.0117276666666666,0.0,1.446883014867841,1.4841568334746196,-0.0251144742698889,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.043526,0.005094,0.003249
EW,2024-09,2024-10,accident_zone,강한 위험 구간,equal_weight,-0.004854,0.0,1.4398598447136728,1.4841568334746196,-0.0298465686117829,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.014911,-0.002125,0.002474
EW,2024-09,2024-10,EW,동일가중,,-0.004854,0.0,1.4398598447136728,1.4841568334746196,-0.0298465686117829,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.014911,-0.002125,0.002474
EW,2024-09,2024-10,EW,동일가중,equal_weight,-0.004854,0.0,1.4398598447136728,1.4841568334746196,-0.0298465686117829,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.014911,-0.002125,0.002474
EW,2024-10,2024-11,accident_zone,강한 위험 구간,equal_weight,-0.0093143333333333,0.0,1.426448510166728,1.4841568334746196,-0.0388829010562099,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.042394,0.011714,0.002737
EW,2024-10,2024-11,EW,동일가중,,-0.0093143333333333,0.0,1.426448510166728,1.4841568334746196,-0.0388829010562099,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.042394,0.011714,0.002737
EW,2024-10,2024-11,EW,동일가중,equal_weight,-0.0093143333333333,0.0,1.426448510166728,1.4841568334746196,-0.0388829010562099,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.042394,0.011714,0.002737
EW,2024-11,2024-12,accident_zone,강한 위험 구간,equal_weight,-0.005762,0.0,1.4182293138511477,1.4841568334746196,-0.044420857780324,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.01777,-0.001619,0.002103
EW,2024-11,2024-12,EW,동일가중,,-0.005762,0.0,1.4182293138511477,1.4841568334746196,-0.044420857780324,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.01777,-0.001619,0.002103
EW,2024-11,2024-12,EW,동일가중,equal_weight,-0.005762,0.0,1.4182293138511477,1.4841568334746196,-0.044420857780324,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.01777,-0.001619,0.002103
EW,2024-12,2025-01,accident_zone,강한 위험 구간,equal_weight,0.0183126666666666,0.0,1.444200874532599,1.4841568334746196,-0.0269216554752358,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.046618,0.005596,0.002724
EW,2024-12,2025-01,EW,동일가중,,0.0183126666666666,0.0,1.444200874532599,1.4841568334746196,-0.0269216554752358,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.046618,0.005596,0.002724
EW,2024-12,2025-01,EW,동일가중,equal_weight,0.0183126666666666,0.0,1.444200874532599,1.4841568334746196,-0.0269216554752358,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.046618,0.005596,0.002724
EW,2025-01,2025-02,risk_relief,위험 완화 우세,equal_weight,0.004765,0.0,1.451082491699747,1.4841568334746196,-0.0222849371635753,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.010016,0.002097,0.002182
