Month,Ticker,MonthEndDate,price,ret21,ret63,ma20_gap,ma60_gap,vol20,vol60,rel_strength_63,ma20_gap_q90,large_down,large_up,medium_down,medium_up,small_down,small_flat,small_up,medium_flat,large_flat,risk_event_count,overheat_event_count,event_balance,risk_score,overheat_score,recovery_score,vol_rising,trend_negative,trend_positive,momentum_negative,momentum_positive,relative_positive,relative_negative,gap_overheated,high_vol_mixed,HSIStateLabel,StateReason,hsi_direction_score_draft,HSIStateLabelOriginal,HSIState5,StateLabelKR
2019-02,69500,2019-02-28,24749.0,0.0077364713546967,0.0818289111334529,-0.0068639509150262,0.0405282873964158,0.1268121024114026,0.1460528213751835,0.0278185449496168,0.020403085630056,1.0,0.0,2.0,2.0,3.0,2.0,7.0,0.0,0.0,4.0,2.0,-2.0,1,1,3,False,False,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-1.5,회복 후보,risk_relief,위험 완화 우세
2019-03,69500,2019-03-29,24210.0,-0.0382934773973147,0.0640822784810126,-0.0038574294090417,-6.33306991433269e-05,0.1179716464079512,0.1345697170441232,-0.0287374747753319,0.0193959582254203,1.0,0.0,1.0,2.0,8.0,0.0,8.0,0.0,0.0,3.0,2.0,-1.0,2,1,2,False,True,False,False,True,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,0.5,중립/혼조,neutral_watch,관찰·중립
2019-04,69500,2019-04-30,24887.0,0.0145536078271504,0.0133555926544239,-0.0052561104782461,0.0059614476434799,0.1236323149983125,0.1216720380409846,-0.0594777777403357,0.0214447071355176,1.0,2.0,3.0,1.0,4.0,0.0,11.0,0.0,0.0,5.0,5.0,0.0,4,5,1,True,False,False,False,True,False,True,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,5.5,고변동성 혼합구간,risk_warning,위험 악화 우세
2019-05,69500,2019-05-31,23028.0,-0.0746976333025274,-0.0695381631581073,-0.0194153879564553,-0.0515650741350905,0.1397172704963758,0.1325195942993287,-0.060171402985834,0.0214338534844927,3.0,0.0,5.0,1.0,4.0,0.0,8.0,0.0,0.0,11.0,1.0,-10.0,8,1,0,True,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2019-06,69500,2019-06-28,24299.0,0.063041385948027,0.0096397556820542,0.0220120164958685,0.007190169198332,0.1048759930423948,0.1297644108502572,-0.0003859636008784,0.0234559698809847,0.0,2.0,1.0,3.0,6.0,0.0,7.0,0.0,0.0,1.0,7.0,6.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2019-07,69500,2019-07-31,23347.0,-0.0338905900852437,-0.0618796962269457,-0.0193591202920039,-0.0144079566705925,0.1349352411821294,0.1334823805703127,-0.0469215620821847,0.0234559698809847,1.0,1.0,6.0,2.0,7.0,0.0,6.0,0.0,0.0,8.0,4.0,-4.0,6,2,0,True,True,False,True,False,False,True,False,True,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,7.0,위험악화,risk_warning,위험 악화 우세
2019-08,69500,2019-08-30,22652.0,-0.029768278579689,-0.016327948584332,0.0115728904538725,-0.0305786556404427,0.1566472660406774,0.133203151886688,-0.0360144959601531,0.0234559698809847,3.0,1.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,10.0,7.0,-3.0,7,3,0,True,False,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2019-09,69500,2019-09-30,24011.0,0.0717761014149891,-0.0118523396024528,0.0170403283535307,0.0313589947711145,0.1153199216840429,0.135487207050099,-0.0102680645597652,0.0301734489994358,1.0,1.0,1.0,4.0,2.0,0.0,10.0,0.0,0.0,3.0,6.0,3.0,2,3,2,False,False,True,True,False,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,1.5,중립/혼조,neutral_watch,관찰·중립
2019-10,69500,2019-10-31,24275.0,0.0109949606430386,0.0321003401360544,0.0093429187993496,0.0385374768352309,0.1352084632793689,0.1349099505542902,0.0190150608846568,0.0301734489994358,1.0,1.0,2.0,2.0,5.0,0.0,10.0,0.0,0.0,4.0,4.0,0.0,2,4,3,True,False,True,False,True,True,False,False,True,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,1.0,과열 후보,conflict,충돌 상태
2019-11,69500,2019-11-29,24309.0,0.0014006179196703,0.0850778913538365,-0.0210792732895868,0.0038038200621741,0.145491388317694,0.1302228780691379,0.0580645812868246,0.0305393831444874,2.0,0.0,3.0,6.0,5.0,0.0,5.0,0.0,0.0,7.0,6.0,-1.0,5,4,2,True,False,False,False,True,True,False,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.0,강한 위험악화,accident_zone,강한 위험 악화
2019-12,69500,2019-12-30,26134.0,0.0566022479178458,0.0975138585587098,0.0367282009984866,0.0575436073861601,0.1189578854566229,0.1263640395866289,0.0481006631465182,0.0372769454812967,0.0,3.0,0.0,2.0,8.0,0.0,7.0,0.0,0.0,0.0,8.0,8.0,0,5,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.5,과열 후보,neutral_watch,관찰·중립
2020-01,69500,2020-01-31,25374.0,-0.0324868451155342,0.0412836506894287,-0.036877195579519,-0.0034580876245234,0.1934155865286495,0.1569190800610178,0.0248586161911321,0.0366955447517803,2.0,1.0,5.0,6.0,3.0,0.0,3.0,0.0,0.0,9.0,8.0,-1.0,6,4,2,True,True,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,6.0,강한 위험악화,accident_zone,강한 위험 악화
2020-02,69500,2020-02-28,23900.0,-0.0681534622582658,-0.0370280833232603,-0.0813857622480297,-0.0756872883797649,0.2504388263599841,0.1969827017709599,-0.0226136093400327,0.0310633118991167,2.0,2.0,4.0,2.0,5.0,0.0,5.0,0.0,0.0,8.0,6.0,-2.0,8,4,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.0,강한 위험악화,accident_zone,강한 위험 악화
2020-03,69500,2020-03-31,21170.0,-0.1226688769167012,-0.192785785098757,-0.0087605526967612,-0.1365433454968648,0.7065245876908655,0.4410613572988803,-0.0812363833467484,0.0310633118991167,8.0,4.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,19.0,10.0,-9.0,8,4,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.0,강한 위험악화,accident_zone,강한 위험 악화
2020-04,69500,2020-04-29,23074.0,0.1092202672819921,-0.1003587024329382,0.0472663235387562,-0.0006049327283044,0.3211674641295232,0.4670998185168437,-0.0320181582236885,0.0409877531669047,1.0,0.0,0.0,4.0,6.0,1.0,8.0,0.0,0.0,2.0,4.0,2.0,2,3,1,False,False,False,True,False,False,True,True,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,2.5,중립/혼조,neutral_watch,관찰·중립
2020-05,69500,2020-05-29,23929.0,0.0501162943783737,-0.0411908482590055,0.0335027836204775,0.0778618435375886,0.2045374704432406,0.460845988642894,0.0038259643790685,0.0415775350521847,0.0,0.0,1.0,1.0,6.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,1,1,4,False,False,True,True,False,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-2.5,안정적 회복 후보,risk_relief,위험 완화 우세
2020-06,69500,2020-06-30,25087.0,0.0280293406548375,0.1988435439166587,-0.0102459097239483,0.0626625088865842,0.3666666380090811,0.2848559511815579,0.0738448267441697,0.0455500862790238,1.0,1.0,3.0,3.0,5.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,3,4,2,True,False,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,3.0,고변동성 혼합구간,conflict,충돌 상태
2020-07,69500,2020-07-31,26798.0,0.0542922338500275,0.1976759776536312,0.0232462236341697,0.0682991779860791,0.1614548321098107,0.2478612768637579,0.0448059401336243,0.0455500862790238,0.0,0.0,0.0,4.0,10.0,0.0,9.0,0.0,0.0,0.0,4.0,4.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2020-08,69500,2020-08-31,27527.0,0.0189901532538683,0.1163516911347231,-0.0140158963833757,0.0400295708387199,0.2257539421476803,0.2500868221767491,0.0231305746208432,0.0478970002400593,2.0,0.0,1.0,7.0,3.0,1.0,6.0,0.0,0.0,5.0,7.0,2.0,3,3,3,False,False,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,1.5,회복 후보,conflict,충돌 상태
2020-09,69500,2020-09-29,27830.0,0.0110073745776873,0.1087649402390438,-0.0090425314102895,0.0147373308239378,0.194054962816413,0.1909071399668815,0.0601867479434589,0.0476188076343379,2.0,0.0,3.0,4.0,3.0,0.0,9.0,0.0,0.0,7.0,4.0,-3.0,5,4,2,True,False,False,False,True,True,False,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.0,강한 위험악화,accident_zone,강한 위험 악화
2020-10,69500,2020-10-30,27029.0,-0.0054457813592375,0.0070792503446477,-0.0392370485037953,-0.0361799506364193,0.1443954460227284,0.1881449987063366,0.0371061139042289,0.0476188076343379,1.0,0.0,1.0,1.0,6.0,0.0,10.0,0.0,0.0,3.0,1.0,-2.0,1,1,3,False,True,False,False,True,True,False,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-1.5,회복 후보,risk_relief,위험 완화 우세
2020-11,69500,2020-11-30,31108.0,0.1509119834252099,0.1177865612648221,0.0339177399252181,0.0815797433849954,0.1651398263712472,0.1754217699130845,0.1127443223626921,0.0566984914593228,0.0,4.0,1.0,5.0,5.0,0.0,6.0,0.0,0.0,1.0,13.0,12.0,0,6,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.0,과열 후보,neutral_watch,관찰·중립
2020-12,69500,2020-12-30,35427.0,0.1388388838883889,0.3035655149575007,0.0617742392296314,0.1585035518896358,0.1866704077316988,0.1742503234002066,0.2183533971458582,0.0581899275574262,0.0,3.0,2.0,5.0,4.0,1.0,6.0,0.0,0.0,2.0,11.0,9.0,1,8,3,True,False,True,False,True,True,False,True,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.0,불안정 과열,neutral_watch,관찰·중립
2021-01,69500,2021-01-29,36926.0,0.0642725386211666,0.3289904624797553,-0.0331432401719741,0.0879194858264944,0.3192744176443646,0.2306381495983908,0.2218692211597913,0.0672258490187539,2.0,5.0,3.0,2.0,5.0,0.0,3.0,0.0,0.0,7.0,12.0,5.0,5,5,2,True,False,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.5,강한 위험악화,accident_zone,강한 위험 악화
2021-02,69500,2021-02-26,37447.0,-0.0302473132202512,0.1929975469113383,-0.0185301672170676,0.0295948606865339,0.2728313878170235,0.2600492227001212,0.1213500853425219,0.0672258490187539,1.0,2.0,2.0,0.0,6.0,0.0,7.0,0.0,0.0,4.0,4.0,0.0,2,5,2,True,False,False,False,True,True,False,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2021-03,69500,2021-03-31,37880.0,0.0003961441964874,0.1158242017202779,0.0084727149294161,-0.0029834168347881,0.1421297098328166,0.2468788663333733,0.0683415187253774,0.0672258490187539,0.0,0.0,0.0,1.0,12.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0,1,4,False,False,False,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.5,안정적 회복 후보,risk_relief,위험 완화 우세
2021-04,69500,2021-04-30,38574.0,0.0091565508580995,0.0210974931836831,-0.0119288826502251,0.0075148758672056,0.1053590795297945,0.1700874732015991,-0.0213517527887763,0.0624038473716355,0.0,0.0,2.0,2.0,6.0,1.0,11.0,0.0,0.0,2.0,2.0,0.0,1,1,2,False,False,False,False,True,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,-0.5,중립/혼조,neutral_watch,관찰·중립
2021-05,69500,2021-05-31,38998.0,0.0005644499178982,0.0414185382006568,0.0085237558316351,0.0147356716528592,0.147791094313135,0.1305305644238079,-0.0080066301848688,0.0624038473716355,1.0,1.0,2.0,3.0,7.0,0.0,5.0,0.0,0.0,4.0,5.0,1.0,3,5,2,True,False,True,False,True,False,True,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,3.5,고변동성 혼합구간,conflict,충돌 상태
2021-06,69500,2021-06-30,40032.0,0.0207297483362656,0.0568109820485744,0.0110048300028411,0.0233163712214423,0.0898155076545757,0.1146385448581732,-0.0018226956226747,0.0581899275574262,0.0,0.0,2.0,3.0,7.0,0.0,10.0,0.0,0.0,2.0,3.0,1.0,1,3,3,False,False,True,False,True,False,True,False,False,회복 후보,일부 회복 신호가 나타나지만 아직 확정적이지 않음,-0.5,회복 후보,risk_relief,위험 완화 우세
2021-07,69500,2021-07-30,38799.0,-0.0251752468530941,0.0058329444703686,-0.0154662065290482,-0.0123246226435507,0.1210065823445964,0.1184446312535554,-0.0331024131418852,0.0581899275574262,2.0,1.0,4.0,3.0,6.0,0.0,6.0,0.0,0.0,8.0,5.0,-3.0,7,4,1,True,True,False,False,True,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.0,강한 위험악화,accident_zone,강한 위험 악화
2021-08,69500,2021-08-31,38339.0,-0.011855975669476,-0.0216897598815993,0.0020307726083534,-0.0191903291110743,0.1740383638238058,0.1305062032945727,-0.0579341085967667,0.0552826238595552,3.0,3.0,4.0,2.0,5.0,0.0,4.0,0.0,0.0,10.0,8.0,-2.0,7,4,0,True,False,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.0,강한 위험악화,accident_zone,강한 위험 악화
2021-09,69500,2021-09-30,36706.0,-0.0212777303754265,-0.0798656372204953,-0.0244991409288598,-0.0451895738912004,0.1391573715809841,0.1377846782291399,-0.0876800717427887,0.0552826238595552,3.0,0.0,3.0,0.0,3.0,0.0,10.0,0.0,0.0,9.0,0.0,-9.0,8,1,0,True,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2021-10,69500,2021-10-29,35531.0,-0.0408433214555663,-0.0898588590896283,-0.0080348867075391,-0.0469548610505733,0.1740376693021411,0.1561085267559032,-0.1026462924298053,0.0552826238595552,4.0,1.0,1.0,4.0,6.0,0.0,3.0,0.0,0.0,9.0,6.0,-3.0,7,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2021-11,69500,2021-11-30,34253.0,-0.0399405796289029,-0.0872924938047909,-0.0395879422064832,-0.056831156815737,0.170599311534547,0.1563745638444052,-0.089768874641611,0.0507470551068738,2.0,1.0,4.0,3.0,8.0,0.0,4.0,0.0,0.0,8.0,5.0,-3.0,8,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2021-12,69500,2021-12-30,36487.0,0.0401972802691221,-0.005966327031003,0.004145986044278,0.0155089605368992,0.1080227353953645,0.1563570519960007,-0.0449335343935178,0.0267189509220866,1.0,1.0,0.0,1.0,5.0,0.0,14.0,0.0,0.0,2.0,3.0,1.0,2,1,2,False,False,True,True,False,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,0.5,중립/혼조,neutral_watch,관찰·중립
2022-01,69500,2022-01-28,33229.0,-0.094873610808455,-0.0686417400078479,-0.0562557246217312,-0.0698440409303332,0.2162652740770844,0.1813231307697814,-0.0411991731482447,0.0163839682699241,2.0,2.0,6.0,1.0,6.0,0.0,3.0,0.0,0.0,10.0,5.0,-5.0,8,4,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,10.0,강한 위험악화,accident_zone,강한 위험 악화
2022-02,69500,2022-02-28,33554.0,-0.0004468408352944,-0.0653481894150418,-0.0049391246584057,-0.0460621705682005,0.237042863552774,0.1859324128464596,-0.035702206718433,0.015657805245273,1.0,0.0,4.0,5.0,2.0,0.0,6.0,0.0,0.0,6.0,5.0,-1.0,6,3,0,True,True,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,7.5,위험악화,risk_warning,위험 악화 우세
2022-03,69500,2022-03-31,33991.0,0.0130237825594563,-0.0741174547831772,0.0186736354400485,-0.0052768428101735,0.1852996559614848,0.1953509268541559,-0.0750647338452784,0.0160219168816706,1.0,2.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0,4.0,6.0,2.0,3,4,1,False,False,False,True,False,False,True,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,4.0,과열 후보,conflict,충돌 상태
2022-04,69500,2022-04-29,33020.0,-0.0285663852196169,-0.0163543745717775,-0.0011283438151331,-0.0116090537648356,0.1595068017278351,0.1733829900883282,-0.0241916353448996,0.0132552648080576,0.0,0.0,6.0,3.0,5.0,1.0,6.0,0.0,0.0,6.0,3.0,-3.0,5,1,1,False,True,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,4.5,위험악화,risk_warning,위험 악화 우세
2022-05,69500,2022-05-31,32955.0,-0.0019685039370078,-0.0178518209453418,0.0199202447437201,0.0017864253962207,0.1811610120937844,0.1664281138673656,-0.017496760552558,0.0132552648080576,2.0,2.0,2.0,3.0,7.0,0.0,5.0,0.0,0.0,6.0,7.0,1.0,6,7,1,True,False,True,True,False,False,True,True,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2022-06,69500,2022-06-30,28708.0,-0.1254226961157654,-0.1527314582534014,-0.0539634312114956,-0.0997296805714966,0.2168188894281475,0.1898270778300302,-0.0820891223008524,0.0121640003670854,4.0,1.0,5.0,1.0,5.0,0.0,4.0,0.0,0.0,13.0,3.0,-10.0,8,1,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2022-07,69500,2022-07-29,30181.0,0.0513097394454507,-0.072210267445435,0.0341306634595286,-0.0117750296463124,0.164134873098089,0.1977243305667444,-0.0593054570005844,0.0142703985295895,1.0,2.0,0.0,2.0,6.0,0.0,10.0,0.0,0.0,2.0,6.0,4.0,2,4,1,False,False,False,True,False,False,True,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,3.0,과열 후보,conflict,충돌 상태
2022-08,69500,2022-08-31,30036.0,-0.0043094875024862,-0.0885753299954483,-0.009458229451106,0.0078602766616053,0.1578113974036621,0.1864046651944491,-0.0560097010162126,0.0176722602676974,1.0,0.0,3.0,3.0,6.0,0.0,9.0,0.0,0.0,5.0,3.0,-2.0,4,1,1,False,False,False,True,False,False,True,False,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,3.5,위험악화,risk_warning,위험 악화 우세
2022-09,69500,2022-09-30,26348.0,-0.1161355249916135,-0.0822070502995681,-0.0691611038785543,-0.1013305410503122,0.2008089267721688,0.1804090414426008,-0.0316410090659535,0.0176722602676974,3.0,1.0,5.0,0.0,5.0,2.0,4.0,0.0,0.0,11.0,2.0,-9.0,8,1,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,8.5,강한 위험악화,accident_zone,강한 위험 악화
2022-10,69500,2022-10-31,28024.0,0.0592682189295434,-0.0612668743509865,0.031836181646468,-0.0220831564315665,0.2021226641677189,0.1953517199136543,-0.0152769528249276,0.0189024952833947,0.0,2.0,5.0,6.0,1.0,0.0,5.0,0.0,0.0,5.0,10.0,5.0,5,6,0,True,False,False,True,False,False,True,True,False,위험악화,하락 사건·약세 추세·변동성 확대 신호가 우세함,8.0,위험악화,risk_warning,위험 악화 우세
